Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,System pressure,,Cond temp,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,ml,MPa,ml,°C,
24.199,2.241978,30.249,2.287377,30.249,1.631032,24.199,3.370597,60.5,0,60.5,5.00001,,,,,60.499,12.2651,24.199,0.3837588,,,
24.202,2.241946,30.252,2.276903,30.252,1.630976,24.202,3.370586,60.507,0,60.507,5.00001,,,,,60.505,12.26504,24.202,0.3838391,,,
24.204,2.241915,30.255,2.2881,30.255,1.636664,24.204,3.370575,60.513,0,60.513,5.00001,,,,,60.511,12.26497,24.204,0.3839194,,,
24.207,2.241796,30.258,2.28455,30.258,1.624633,24.207,3.370562,60.519,0,60.519,5.00001,,,,,60.518,12.26491,24.207,0.3839245,,,
24.21,2.241649,30.262,2.283206,30.262,1.634087,24.21,3.370548,60.526,0,60.526,5.00001,,,,,60.524,12.26484,24.21,0.3839045,,,
24.212,2.241501,30.265,2.298456,30.265,1.639315,24.212,3.370535,60.532,0,60.532,5.00001,,,,,60.531,12.26478,24.212,0.3838845,,,
24.215,2.241354,30.268,2.283452,30.268,1.623637,24.215,3.370521,60.539,0,60.539,5.00001,,,,,60.537,12.26471,24.215,0.3838644,,,
24.217,2.241206,30.271,2.268852,30.271,1.607836,24.217,3.370507,60.545,0,60.545,5.00001,,,,,60.544,12.26465,24.217,0.3838444,,,
24.22,2.241058,30.274,2.247221,30.274,1.625366,24.22,3.370493,60.552,0,60.552,5.00001,,,,,60.55,12.26458,24.22,0.3838244,,,
24.222,2.240911,30.278,2.261796,30.278,1.631595,24.222,3.37048,60.558,0,60.558,5.00001,,,,,60.556,12.26451,24.222,0.3838044,,,
24.225,2.240763,30.281,2.268759,30.281,1.626864,24.225,3.370466,60.564,0,60.564,5.00001,,,,,60.563,12.26446,24.225,0.3837843,,,
24.228,2.240616,30.284,2.262013,30.284,1.613032,24.228,3.370452,60.571,0,60.571,5.00001,,,,,60.569,12.2644,24.228,0.3837643,,,
24.23,2.240468,30.287,2.264297,30.287,1.622494,24.23,3.370438,60.577,0,60.577,5.00001,,,,,60.576,12.26435,24.23,0.3837443,,,
24.233,2.24032,30.291,2.252901,30.291,1.610195,24.233,3.370425,60.584,0,60.584,5.00001,,,,,60.582,12.26429,24.233,0.3837242,,,
24.235,2.240173,30.294,2.270399,30.294,1.608861,24.235,3.370411,60.59,0,60.59,5.00001,,,,,60.589,12.26423,24.235,0.3837042,,,
24.238,2.240025,30.297,2.27055,30.297,1.623662,24.238,3.370397,60.597,0,60.597,5.00001,,,,,60.595,12.26418,24.238,0.3836842,,,
24.24,2.239975,30.3,2.284639,30.3,1.612879,24.24,3.37037,60.603,0,60.603,5.00001,,,,,60.601,12.26412,24.24,0.3836096,,,
24.243,2.239952,30.303,2.284162,30.303,1.626985,24.243,3.370339,60.609,0,60.609,5.00001,,,,,60.608,12.26406,24.243,0.3835204,,,
24.246,2.239929,30.307,2.273458,30.307,1.616544,24.246,3.370307,60.616,0,60.616,5.00001,,,,,60.614,12.26401,24.246,0.3834312,,,
24.248,2.239905,30.31,2.271576,30.31,1.623181,24.248,3.370276,60.622,0,60.622,5.00001,,,,,60.621,12.26395,24.248,0.3833419,,,
24.251,2.239882,30.313,2.28547,30.313,1.62905,24.251,3.370245,60.629,0,60.629,5.00001,,,,,60.627,12.2639,24.251,0.3832527,,,
24.253,2.239859,30.316,2.273437,30.316,1.626743,24.253,3.370214,60.635,0,60.635,5.00001,,,,,60.634,12.26384,24.253,0.3831635,,,
24.256,2.239835,30.319,2.26972,30.319,1.637686,24.256,3.370183,60.642,0,60.642,5.00001,,,,,60.64,12.26378,24.256,0.3830743,,,
24.258,2.239812,30.323,2.257325,30.323,1.639551,24.258,3.370152,60.648,0,60.648,5.00001,,,,,60.646,12.26371,24.258,0.3829851,,,
24.261,2.239789,30.326,2.264587,30.326,1.634761,24.261,3.370121,60.654,0,60.654,5.00001,,,,,60.653,12.26364,24.261,0.3828958,,,
24.264,2.239765,30.329,2.355505,30.329,1.682832,24.264,3.37009,60.661,0,60.661,5.00001,,,,,60.659,12.26357,24.264,0.3828065,,,
24.266,2.239742,30.332,3.512445,30.332,2.321556,24.266,3.370059,60.667,0,60.667,5.00001,,,,,60.666,12.2635,24.266,0.3827173,,,
24.269,2.239719,30.336,3.809021,30.336,2.490973,24.269,3.370027,60.674,0,60.674,5.00001,,,,,60.672,12.26343,24.269,0.382628,,,
24.271,2.239695,30.339,3.9571,30.339,2.579364,24.271,3.369996,60.68,0,60.68,5.00001,,,,,60.679,12.26336,24.271,0.3825388,,,
24.274,2.239623,30.342,3.869807,30.342,2.532144,24.274,3.369971,60.687,0,60.687,5.00001,,,,,60.685,12.26329,24.274,0.3826803,,,
24.276,2.239538,30.345,3.785037,30.345,2.477604,24.276,3.369947,60.693,0,60.693,5.00001,,,,,60.691,12.26321,24.276,0.3828759,,,
24.279,2.239454,30.348,6.036558,30.348,3.502663,24.279,3.369923,60.699,0,60.699,5.00001,,,,,60.698,12.26314,24.279,0.3830715,,,
24.282,2.23937,30.352,9.820568,30.352,5.294052,24.282,3.369899,60.706,0,60.706,5.00001,,,,,60.704,12.26307,24.282,0.3832671,,,
24.284,2.239286,30.355,11.035,30.355,5.858135,24.284,3.369875,60.712,0,60.712,5.00001,,,,,60.711,12.263,24.284,0.3834627,,,
24.287,2.239202,30.358,11.41133,30.358,6.078955,24.287,3.369851,60.719,0,60.719,5.00001,,,,,60.717,12.26293,24.287,0.3836583,,,
24.289,2.239117,30.361,9.953241,30.361,5.422084,24.289,3.369827,60.725,0,60.725,5.00001,,,,,60.724,12.26286,24.289,0.3838542,,,
24.292,2.239033,30.364,9.590404,30.364,5.25362,24.292,3.369803,60.732,0,60.732,5.00001,,,,,60.73,12.26281,24.292,0.3840497,,,
24.294,2.238949,30.368,9.337802,30.368,5.110997,24.294,3.369779,60.738,0,60.738,5.00001,,,,,60.736,12.26276,24.294,0.3842453,,,
24.297,2.238865,30.371,9.043129,30.371,4.941508,24.297,3.369755,60.744,0,60.744,5.00001,,,,,60.743,12.2627,24.297,0.3844409,,,
24.3,2.23878,30.374,8.78069,30.374,4.820048,24.3,3.369731,60.751,0,60.751,5.00001,,,,,60.749,12.26265,24.3,0.3846365,,,
24.302,2.238696,30.377,8.718805,30.377,4.751551,24.302,3.369707,60.757,0,60.757,5.00001,,,,,60.756,12.2626,24.302,0.3848321,,,
24.305,2.238612,30.381,8.47897,30.381,4.671575,24.305,3.369683,60.764,0,60.764,5.00001,,,,,60.762,12.26255,24.305,0.3850277,,,
24.307,2.238271,30.384,8.334962,30.384,4.585477,24.307,3.369662,60.77,0,60.77,5.00001,,,,,60.769,12.2625,24.307,0.384981,,,
24.31,2.237895,30.387,8.267963,30.387,4.563946,24.31,3.369641,60.777,0,60.777,5.00001,,,,,60.775,12.26245,24.31,0.3849003,,,
24.312,2.237518,30.39,8.124053,30.39,4.477715,24.312,3.369619,60.783,0,60.783,5.00001,,,,,60.781,12.2624,24.312,0.3848194,,,
24.315,2.237142,30.393,7.973825,30.393,4.438191,24.315,3.369598,60.789,0,60.789,5.00001,,,,,60.788,12.26234,24.315,0.3847387,,,
24.318,2.236765,30.397,7.848046,30.397,4.387645,24.318,3.369577,60.796,0,60.796,5.00001,,,,,60.794,12.26229,24.318,0.384658,,,
24.32,2.236389,30.4,7.717989,30.4,4.297582,24.32,3.369556,60.802,0,60.802,5.00001,,,,,60.801,12.26224,24.32,0.3845773,,,
24.323,2.236012,30.403,7.604513,30.403,4.252887,24.323,3.369535,60.809,0,60.809,5.00001,,,,,60.807,12.26219,24.323,0.3844965,,,
24.325,2.235636,30.406,7.531133,30.406,4.215421,24.325,3.369514,60.815,0,60.815,5.00001,,,,,60.814,12.26217,24.325,0.3844158,,,
24.328,2.23526,30.409,7.555097,30.409,4.222805,24.328,3.369492,60.822,0,60.822,5.00001,,,,,60.82,12.26215,24.328,0.3843351,,,
24.33,2.234883,30.413,7.683208,30.413,4.277876,24.33,3.369471,60.828,0,60.828,5.00001,,,,,60.826,12.26212,24.33,0.3842544,,,
24.333,2.234507,30.416,7.82573,30.416,4.318581,24.333,3.36945,60.834,0,60.834,5.00001,,,,,60.833,12.2621,24.333,0.3841737,,,
24.336,2.23413,30.419,8.177163,30.419,4.5083,24.336,3.369429,60.841,0,60.841,5.00001,,,,,60.839,12.26208,24.336,0.384093,,,
24.338,2.233753,30.422,8.514044,30.422,4.666861,24.338,3.369407,60.847,0,60.847,5.00001,,,,,60.846,12.26206,24.338,0.3840121,,,
24.341,2.233538,30.426,8.976366,30.426,4.898587,24.341,3.369403,60.854,0,60.854,5.00001,,,,,60.852,12.26203,24.341,0.3839764,,,
24.343,2.233338,30.429,9.616896,30.429,5.214173,24.343,3.3694,60.86,0,60.86,5.00001,,,,,60.859,12.26201,24.343,0.3839447,,,
24.346,2.233137,30.432,10.46589,30.432,5.595571,24.346,3.369397,60.867,0,60.867,5.00001,,,,,60.865,12.26199,24.346,0.3839129,,,
24.348,2.232936,30.435,11.45817,30.435,6.073986,24.348,3.369394,60.873,0,60.873,5.00001,,,,,60.871,12.26196,24.348,0.3838811,,,
24.351,2.232736,30.438,12.52669,30.438,6.604345,24.351,3.369391,60.879,0,60.879,5.00001,,,,,60.878,12.26194,24.351,0.3838494,,,
24.354,2.232535,30.442,13.64898,30.442,7.144876,24.354,3.369388,60.886,0,60.886,5.00001,,,,,60.884,12.26192,24.354,0.3838176,,,
24.356,2.232334,30.445,14.72168,30.445,7.73559,24.356,3.369385,60.892,0,60.892,5.00001,,,,,60.891,12.26189,24.356,0.3837858,,,
24.359,2.232133,30.448,15.62302,30.448,8.141889,24.359,3.369382,60.899,0,60.899,5.00001,,,,,60.897,12.26185,24.359,0.383754,,,
24.361,2.231932,30.451,16.12015,30.451,8.331318,24.361,3.369379,60.905,0,60.905,5.00001,,,,,60.904,12.26181,24.361,0.3837222,,,
24.364,2.231732,30.454,16.11238,30.454,8.365656,24.364,3.369376,60.912,0,60.912,5.00001,,,,,60.91,12.26177,24.364,0.3836905,,,
24.366,2.231531,30.458,15.68284,30.458,8.147825,24.366,3.369373,60.918,0,60.918,5.00001,,,,,60.916,12.26173,24.366,0.3836587,,,
24.369,2.23133,30.461,14.95973,30.461,7.819392,24.369,3.36937,60.924,0,60.924,5.00001,,,,,60.923,12.26169,24.369,0.3836269,,,
24.372,2.23113,30.464,13.98977,30.464,7.355521,24.372,3.369368,60.931,0,60.931,5.00001,,,,,60.929,12.26165,24.372,0.3835952,,,
24.374,2.231188,30.467,13.06228,30.467,6.916552,24.374,3.369371,60.937,0,60.937,5.00001,,,,,60.936,12.26161,24.374,0.3837742,,,
24.377,2.23126,30.471,12.08824,30.471,6.423572,24.377,3.369375,60.944,0,60.944,5.00001,,,,,60.942,12.26157,24.377,0.3839641,,,
24.379,2.231331,30.474,11.25594,30.474,6.033083,24.379,3.369379,60.95,0,60.95,5.00001,,,,,60.949,12.26152,24.379,0.3841539,,,
24.382,2.231403,30.477,10.39572,30.477,5.644801,24.382,3.369383,60.957,0,60.957,5.00001,,,,,60.955,12.26148,24.382,0.3843438,,,
24.384,2.231474,30.48,9.816215,30.48,5.350428,24.384,3.369387,60.963,0,60.963,5.00001,,,,,60.961,12.26144,24.384,0.3845336,,,
24.387,2.231546,30.483,9.39532,30.483,5.118784,24.387,3.369391,60.969,0,60.969,5.00001,,,,,60.968,12.2614,24.387,0.3847238,,,
24.39,2.231617,30.487,8.970703,30.487,4.894194,24.39,3.369395,60.976,0,60.976,5.00001,,,,,60.974,12.26136,24.39,0.3849137,,,
24.392,2.231689,30.49,8.619991,30.49,4.745826,24.392,3.369399,60.982,0,60.982,5.00001,,,,,60.981,12.26134,24.392,0.3851036,,,
24.395,2.231761,30.493,8.33904,30.493,4.627129,24.395,3.369403,60.989,0,60.989,5.00001,,,,,60.987,12.26131,24.395,0.3852934,,,
24.397,2.231832,30.496,8.01646,30.496,4.466686,24.397,3.369406,60.995,0,60.995,5.00001,,,,,60.994,12.26129,24.397,0.3854833,,,
24.4,2.231904,30.5,7.843349,30.5,4.363916,24.4,3.369411,61.002,0,61.002,5.00001,,,,,61,12.26126,24.4,0.3856731,,,
24.402,2.231976,30.503,7.682243,30.503,4.266019,24.402,3.369415,61.008,0,61.008,5.00001,,,,,61.007,12.26124,24.402,0.385863,,,
24.405,2.232047,30.506,7.463934,30.506,4.178646,24.405,3.369418,61.014,0,61.014,5.00001,,,,,61.013,12.26121,24.405,0.3860514,,,
24.408,2.232239,30.509,7.366023,30.509,4.136097,24.408,3.369424,61.021,0,61.021,5.00001,,,,,61.019,12.26118,24.408,0.3857592,,,
24.41,2.23243,30.512,7.248429,30.512,4.073463,24.41,3.36943,61.027,0,61.027,5.00001,,,,,61.026,12.26116,24.41,0.3854666,,,
24.413,2.232621,30.516,7.059727,30.516,4.010547,24.413,3.369436,61.034,0,61.034,5.00001,,,,,61.032,12.26113,24.413,0.3851744,,,
24.415,2.232813,30.519,7.004863,30.519,3.965308,24.415,3.369442,61.04,0,61.04,5.00001,,,,,61.039,12.26111,24.415,0.3848822,,,
24.418,2.233004,30.522,6.876793,30.522,3.87803,24.418,3.369448,61.047,0,61.047,5.00001,,,,,61.045,12.26108,24.418,0.38459,,,
24.42,2.233195,30.525,6.709995,30.525,3.804964,24.42,3.369454,61.053,0,61.053,5.00001,,,,,61.052,12.26106,24.42,0.3842978,,,
24.423,2.233387,30.528,6.663548,30.528,3.787271,24.423,3.36946,61.059,0,61.059,5.00001,,,,,61.058,12.26103,24.423,0.3840056,,,
24.426,2.233578,30.532,6.604059,30.532,3.765752,24.426,3.369466,61.066,0,61.066,5.00001,,,,,61.064,12.26101,24.426,0.3837134,,,
24.428,2.233769,30.535,6.61554,30.535,3.737556,24.428,3.369472,61.072,0,61.072,5.00001,,,,,61.071,12.26099,24.428,0.3834212,,,
24.431,2.23396,30.538,6.45962,30.538,3.698103,24.431,3.369478,61.079,0,61.079,5.00001,,,,,61.077,12.26096,24.431,0.383129,,,
24.433,2.234152,30.541,6.405626,30.541,3.654714,24.433,3.369483,61.085,0,61.085,5.00001,,,,,61.084,12.26094,24.433,0.3828368,,,
24.436,2.234343,30.545,6.319871,30.545,3.623933,24.436,3.369489,61.092,0,61.092,5.00001,,,,,61.09,12.26092,24.436,0.3825441,,,
24.438,2.23454,30.548,6.376347,30.548,3.632033,24.438,3.369495,61.098,0,61.098,5.00001,,,,,61.097,12.26089,24.438,0.3822744,,,
24.441,2.234863,30.551,6.220618,30.551,3.589661,24.441,3.369499,61.104,0,61.104,5.00001,,,,,61.103,12.26087,24.441,0.3824555,,,
24.444,2.235185,30.554,6.151083,30.554,3.523068,24.444,3.369503,61.111,0,61.111,5.00001,,,,,61.109,12.26085,24.444,0.3826366,,,
24.446,2.235508,30.557,6.067506,30.557,3.482836,24.446,3.369507,61.117,0,61.117,5.00001,,,,,61.116,12.26082,24.446,0.3828177,,,
24.449,2.23583,30.561,5.987686,30.561,3.435122,24.449,3.36951,61.124,0,61.124,5.00001,,,,,61.122,12.2608,24.449,0.3829989,,,
24.451,2.236153,30.564,6.03978,30.564,3.473261,24.451,3.369514,61.13,0,61.13,5.00001,,,,,61.129,12.26078,24.451,0.38318,,,
24.454,2.236475,30.567,5.897836,30.567,3.421624,24.454,3.369518,61.137,0,61.137,5.00001,,,,,61.135,12.26075,24.454,0.3833611,,,
24.456,2.236798,30.57,5.862273,30.57,3.401004,24.456,3.369522,61.143,0,61.143,5.00001,,,,,61.142,12.26073,24.456,0.3835422,,,
24.459,2.237121,30.573,5.903094,30.573,3.395722,24.459,3.369526,61.149,0,61.149,5.00001,,,,,61.148,12.26072,24.459,0.3837236,,,
24.462,2.237443,30.577,5.80517,30.577,3.364164,24.462,3.36953,61.156,0,61.156,5.00001,,,,,61.154,12.26071,24.462,0.3839047,,,
24.464,2.237766,30.58,5.787829,30.58,3.326207,24.464,3.369534,61.162,0,61.162,5.00001,,,,,61.161,12.2607,24.464,0.3840858,,,
24.467,2.238088,30.583,5.727477,30.583,3.318983,24.467,3.369537,61.169,0,61.169,5.00001,,,,,61.167,12.26068,24.467,0.3842669,,,
24.469,2.23841,30.586,5.704594,30.586,3.300649,24.469,3.369541,61.175,0,61.175,5.00001,,,,,61.174,12.26067,24.469,0.3844481,,,
24.472,2.238752,30.59,5.71582,30.59,3.303064,24.472,3.369544,61.182,0,61.182,5.00001,,,,,61.18,12.26066,24.472,0.384608,,,
24.474,2.239244,30.593,5.685434,30.593,3.25383,24.474,3.36954,61.188,0,61.188,5.00001,,,,,61.187,12.26065,24.474,0.3846066,,,
24.477,2.239735,30.596,5.669806,30.596,3.286744,24.477,3.369537,61.194,0,61.194,5.00001,,,,,61.193,12.26064,24.477,0.3846051,,,
24.48,2.240226,30.599,5.564833,30.599,3.233218,24.48,3.369533,61.201,0,61.201,5.00001,,,,,61.199,12.26062,24.48,0.3846037,,,
24.482,2.240717,30.602,5.563799,30.602,3.21604,24.482,3.369529,61.207,0,61.207,5.00001,,,,,61.206,12.26061,24.482,0.3846022,,,
24.485,2.241209,30.606,5.54804,30.606,3.202912,24.485,3.369526,61.214,0,61.214,5.00001,,,,,61.212,12.2606,24.485,0.3846008,,,
24.487,2.2417,30.609,5.488858,30.609,3.18029,24.487,3.369522,61.22,0,61.22,5.00001,,,,,61.219,12.26059,24.487,0.3845993,,,
24.49,2.242191,30.612,5.515321,30.612,3.164623,24.49,3.369519,61.227,0,61.227,5.00001,,,,,61.225,12.26058,24.49,0.3845979,,,
24.492,2.242682,30.615,5.483665,30.615,3.169798,24.492,3.369515,61.233,0,61.233,5.00001,,,,,61.232,12.26057,24.492,0.3845964,,,
24.495,2.243173,30.618,5.529118,30.618,3.143343,24.495,3.369511,61.239,0,61.239,5.00001,,,,,61.238,12.26056,24.495,0.3845949,,,
24.498,2.243664,30.622,5.497414,30.622,3.17624,24.498,3.369508,61.246,0,61.246,5.00001,,,,,61.244,12.26055,24.498,0.3845935,,,
24.5,2.244155,30.625,5.511139,30.625,3.193242,24.5,3.369504,61.252,0,61.252,5.00001,,,,,61.251,12.26054,24.5,0.3845921,,,
24.503,2.244647,30.628,5.487499,30.628,3.160916,24.503,3.3695,61.259,0,61.259,5.00001,,,,,61.257,12.26053,24.503,0.3845906,,,
24.505,2.245105,30.631,5.434235,30.631,3.122427,24.505,3.369498,61.265,0,61.265,5.00001,,,,,61.264,12.26053,24.505,0.3845775,,,
24.508,2.245372,30.635,5.38847,30.635,3.098325,24.508,3.369503,61.272,0,61.272,5.00001,,,,,61.27,12.26052,24.508,0.3844947,,,
24.51,2.245639,30.638,5.435962,30.638,3.103916,24.51,3.369508,61.278,0,61.278,5.00001,,,,,61.277,12.26051,24.51,0.3844121,,,
24.513,2.245906,30.641,5.423793,30.641,3.09805,24.513,3.369513,61.284,0,61.284,5.00001,,,,,61.283,12.2605,24.513,0.3843294,,,
24.516,2.246172,30.644,5.421422,30.644,3.096495,24.516,3.369519,61.291,0,61.291,5.00001,,,,,61.289,12.26049,24.516,0.3842468,,,
24.518,2.246439,30.647,5.432166,30.647,3.086325,24.518,3.369524,61.297,0,61.297,5.00001,,,,,61.296,12.26048,24.518,0.3841642,,,
24.521,2.246706,30.651,5.442029,30.651,3.050632,24.521,3.369529,61.304,0,61.304,5.00001,,,,,61.302,12.26048,24.521,0.3840815,,,
24.523,2.246972,30.654,5.380552,30.654,3.064395,24.523,3.369534,61.31,0,61.31,5.00001,,,,,61.309,12.26047,24.523,0.3839989,,,
24.526,2.247239,30.657,5.396819,30.657,3.056969,24.526,3.369539,61.317,0,61.317,5.00001,,,,,61.315,12.26046,24.526,0.3839163,,,
24.528,2.247506,30.66,5.394957,30.66,3.061101,24.528,3.369544,61.323,0,61.323,5.00001,,,,,61.322,12.26045,24.528,0.3838336,,,
24.531,2.247772,30.663,5.409589,30.663,3.047543,24.531,3.369549,61.329,0,61.329,5.00001,,,,,61.328,12.26045,24.531,0.383751,,,
24.534,2.248039,30.667,5.432877,30.667,3.032368,24.534,3.369555,61.336,0,61.336,5.00001,,,,,61.334,12.26044,24.534,0.3836683,,,
24.536,2.248306,30.67,5.412261,30.67,3.031578,24.536,3.36956,61.342,0,61.342,5.00001,,,,,61.341,12.26043,24.536,0.3835856,,,
24.539,2.24854,30.673,5.333384,30.673,3.008821,24.539,3.369563,61.349,0,61.349,5.00001,,,,,61.347,12.26042,24.539,0.383548,,,
24.541,2.248639,30.676,5.338084,30.676,2.989555,24.541,3.369559,61.355,0,61.355,5.00001,,,,,61.354,12.26042,24.541,0.3837004,,,
24.544,2.248737,30.68,5.339186,30.68,2.978527,24.544,3.369555,61.362,0,61.362,5.00001,,,,,61.36,12.26041,24.544,0.3838529,,,
24.546,2.248835,30.683,5.379283,30.683,2.987539,24.546,3.369551,61.368,0,61.368,5.00001,,,,,61.367,12.2604,24.546,0.3840053,,,
24.549,2.248934,30.686,5.322738,30.686,2.956664,24.549,3.369547,61.374,0,61.374,5.00001,,,,,61.373,12.2604,24.549,0.3841578,,,
24.552,2.249032,30.689,5.299944,30.689,2.95625,24.552,3.369543,61.381,0,61.381,5.00001,,,,,61.379,12.26039,24.552,0.3843102,,,
24.554,2.24913,30.692,5.298128,30.692,2.956673,24.554,3.369539,61.387,0,61.387,5.00001,,,,,61.386,12.26038,24.554,0.3844627,,,
24.557,2.249229,30.696,5.249567,30.696,2.920199,24.557,3.369535,61.394,0,61.394,5.00001,,,,,61.392,12.26037,24.557,0.3846153,,,
24.559,2.249327,30.699,5.253302,30.699,2.935523,24.559,3.369531,61.4,0,61.4,5.00001,,,,,61.399,12.26035,24.559,0.3847678,,,
24.562,2.249425,30.702,5.209238,30.702,2.923314,24.562,3.369527,61.407,0,61.407,5.00001,,,,,61.405,12.26033,24.562,0.3849202,,,
24.564,2.249524,30.705,5.196411,30.705,2.940878,24.564,3.369523,61.413,0,61.413,5.00001,,,,,61.412,12.26031,24.564,0.3850726,,,
24.567,2.249622,30.708,5.198177,30.708,2.908472,24.567,3.369519,61.42,0,61.42,5.00001,,,,,61.418,12.26029,24.567,0.3852251,,,
24.57,2.24972,30.712,5.211839,30.712,2.918567,24.57,3.369515,61.426,0,61.426,5.00001,,,,,61.424,12.26027,24.57,0.3853776,,,
24.572,2.249844,30.715,5.170079,30.715,2.898502,24.572,3.36951,61.432,0,61.432,5.00001,,,,,61.431,12.26025,24.572,0.3854337,,,
24.575,2.250046,30.718,5.163743,30.718,2.906889,24.575,3.369504,61.439,0,61.439,5.00001,,,,,61.437,12.26022,24.575,0.385195,,,
24.577,2.250248,30.721,5.105582,30.721,2.895413,24.577,3.369498,61.445,0,61.445,5.00001,,,,,61.444,12.2602,24.577,0.3849564,,,
24.58,2.25045,30.725,5.116852,30.725,2.87672,24.58,3.369491,61.452,0,61.452,5.00001,,,,,61.45,12.26018,24.58,0.3847177,,,
24.582,2.250652,30.728,4.993664,30.728,2.836391,24.582,3.369485,61.458,0,61.458,5.00001,,,,,61.457,12.26016,24.582,0.3844787,,,
24.585,2.250854,30.731,5.02352,30.731,2.855919,24.585,3.369479,61.465,0,61.465,5.00001,,,,,61.463,12.26014,24.585,0.38424,,,
24.588,2.251056,30.734,4.980402,30.734,2.846943,24.588,3.369473,61.471,0,61.471,5.00001,,,,,61.469,12.26012,24.588,0.3840014,,,
24.59,2.251258,30.737,4.995443,30.737,2.849382,24.59,3.369466,61.477,0,61.477,5.00001,,,,,61.476,12.26009,24.59,0.3837627,,,
24.593,2.25146,30.741,4.975293,30.741,2.838483,24.593,3.36946,61.484,0,61.484,5.00001,,,,,61.482,12.26006,24.593,0.3835241,,,
24.595,2.251662,30.744,4.897162,30.744,2.818902,24.595,3.369454,61.49,0,61.49,5.00001,,,,,61.489,12.26002,24.595,0.3832854,,,
24.598,2.251863,30.747,4.961837,30.747,2.842738,24.598,3.369447,61.497,0,61.497,5.00001,,,,,61.495,12.25998,24.598,0.3830467,,,
24.6,2.252065,30.75,4.875998,30.75,2.806986,24.6,3.369441,61.503,0,61.503,5.00001,,,,,61.502,12.25995,24.6,0.3828081,,,
24.603,2.252267,30.753,4.856109,30.753,2.825682,24.603,3.369435,61.51,0,61.51,5.00001,,,,,61.508,12.25991,24.603,0.3825694,,,
24.606,2.252417,30.757,4.811442,30.757,2.813001,24.606,3.369431,61.516,0,61.516,5.00001,,,,,61.514,12.25988,24.606,0.3824326,,,
24.608,2.252427,30.76,4.818531,30.76,2.81978,24.608,3.369433,61.522,0,61.522,5.00001,,,,,61.521,12.25984,24.608,0.382566,,,
24.611,2.252437,30.763,4.794585,30.763,2.816046,24.611,3.369435,61.529,0,61.529,5.00001,,,,,61.527,12.2598,24.611,0.3826995,,,
24.613,2.252447,30.766,4.738599,30.766,2.777699,24.613,3.369437,61.535,0,61.535,5.00001,,,,,61.534,12.25977,24.613,0.382833,,,
24.616,2.252457,30.77,4.73057,30.77,2.766482,24.616,3.369439,61.542,0,61.542,5.00001,,,,,61.54,12.25973,24.616,0.3829664,,,
24.618,2.252468,30.773,4.747777,30.773,2.790715,24.618,3.369441,61.548,0,61.548,5.00001,,,,,61.547,12.25969,24.618,0.3830999,,,
24.621,2.252478,30.776,4.735214,30.776,2.799419,24.621,3.369442,61.555,0,61.555,5.00001,,,,,61.553,12.25966,24.621,0.3832334,,,
24.624,2.252488,30.779,4.669112,30.779,2.781918,24.624,3.369444,61.561,0,61.561,5.00001,,,,,61.559,12.25959,24.624,0.3833669,,,
24.626,2.252498,30.782,4.641304,30.782,2.754255,24.626,3.369446,61.567,0,61.567,5.00001,,,,,61.566,12.25949,24.626,0.3835003,,,
24.629,2.252508,30.786,4.632642,30.786,2.753162,24.629,3.369448,61.574,0,61.574,5.00001,,,,,61.572,12.2594,24.629,0.3836338,,,
24.631,2.252518,30.789,4.598158,30.789,2.75949,24.631,3.36945,61.58,0,61.58,5.00001,,,,,61.579,12.2593,24.631,0.3837675,,,
24.634,2.252529,30.792,4.589766,30.792,2.758692,24.634,3.369452,61.587,0,61.587,5.00001,,,,,61.585,12.25921,24.634,0.3839009,,,
24.636,2.252539,30.795,4.583551,30.795,2.761996,24.636,3.369454,61.593,0,61.593,5.00001,,,,,61.592,12.25911,24.636,0.3840344,,,
24.639,2.252489,30.798,4.541422,30.798,2.759974,24.639,3.369457,61.6,0,61.6,5.00001,,,,,61.598,12.25902,24.639,0.3841219,,,
24.642,2.252322,30.802,4.513055,30.802,2.746861,24.642,3.369463,61.606,0,61.606,5.00001,,,,,61.604,12.25892,24.642,0.3841202,,,
24.644,2.252155,30.805,4.544106,30.805,2.725169,24.644,3.369469,61.612,0,61.612,5.00001,,,,,61.611,12.25883,24.644,0.3841185,,,
24.647,2.251988,30.808,4.473758,30.808,2.703037,24.647,3.369475,61.619,0,61.619,5.00001,,,,,61.617,12.25873,24.647,0.3841167,,,
