Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,Cond temp,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,ml,°C,
3.975,126.3085,4.97,15.47633,4.97,7.659003,3.975,3.816863,9.938,100,9.938,5.00001,,,,,9.937,6.737625,19.877,24.11946,
3.977,125.4252,4.973,15.38629,4.973,7.60164,3.977,3.813538,9.945,100,9.945,5.00001,,,,,9.943,6.737629,19.89,24.11877,
3.98,124.4976,4.976,15.36053,4.976,7.6072,3.98,3.810378,9.951,100,9.951,5.00001,,,,,9.95,6.737633,19.903,24.11804,
3.982,123.6327,4.979,15.26807,4.979,7.581594,3.982,3.807069,9.958,100,9.958,5.00001,,,,,9.956,6.737638,19.916,24.1181,
3.985,122.7568,4.983,15.22502,4.983,7.566804,3.985,3.80379,9.964,100,9.964,5.00001,,,,,9.962,6.737642,19.929,24.11784,
3.988,121.8571,4.986,15.16874,4.986,7.527099,3.988,3.80092,9.971,100,9.971,5.00001,,,,,9.969,6.737647,19.942,24.11781,
3.99,120.9937,4.989,15.10186,4.989,7.51293,3.99,3.797726,9.977,100,9.977,5.00001,,,,,9.975,6.737651,19.954,24.11778,
3.993,120.1597,4.992,15.03503,4.992,7.489337,3.993,3.794603,9.983,100,9.983,5.00001,,,,,9.982,6.737656,19.967,24.11778,
3.995,119.3195,4.996,14.96291,4.996,7.45982,3.995,3.791468,9.99,100,9.99,5.00001,,,,,9.988,6.73766,19.98,24.11802,
3.998,118.4361,4.999,14.91727,4.999,7.438236,3.998,3.788659,9.996,100,9.996,5.00001,,,,,9.995,6.737673,19.993,24.11832,
4,117.564,5.002,14.92597,5.002,7.415282,4,3.785717,10.003,100,10.003,5.00001,,,,,10.001,6.737692,20.006,24.11839,
4.003,116.8055,5.005,14.83706,5.005,7.412934,4.003,3.782748,10.009,100,10.009,5.00001,,,,,10.007,6.73771,20.019,24.11912,
4.006,116.031,5.008,14.7491,5.008,7.375751,4.006,3.779903,10.016,100,10.016,5.00001,,,,,10.014,6.737728,20.032,24.12003,
4.008,115.2376,5.012,14.71502,5.012,7.354665,4.008,3.77715,10.022,100,10.022,5.00001,,,,,10.02,6.737747,20.044,24.12149,
4.011,114.4443,5.015,14.64664,5.015,7.327312,4.011,3.774266,10.029,100,10.029,5.00001,,,,,10.027,6.737765,20.057,24.12318,
4.013,113.7046,5.018,14.55487,5.018,7.28229,4.013,3.771423,10.035,100,10.035,5.00001,,,,,10.033,6.737783,20.07,24.12544,
4.016,112.8996,5.021,14.48985,5.021,7.244239,4.016,3.76864,10.041,100,10.041,5.00001,,,,,10.04,6.737801,20.083,24.12761,
4.018,112.1355,5.024,14.4553,5.024,7.241057,4.018,3.765806,10.048,100,10.048,5.00001,,,,,10.046,6.73782,20.096,24.12977,
4.021,111.3757,5.028,14.46976,5.028,7.245771,4.021,3.763105,10.054,100,10.054,5.00001,,,,,10.052,6.737838,20.109,24.13069,
4.024,110.5869,5.031,14.41388,5.031,7.229419,4.024,3.760545,10.061,100,10.061,5.00001,,,,,10.059,6.737856,20.122,24.13116,
4.026,109.8164,5.034,14.34111,5.034,7.187027,4.026,3.757832,10.067,100,10.067,5.00001,,,,,10.065,6.737875,20.134,24.13172,
4.029,109.005,5.037,14.31807,5.037,7.175749,4.029,3.755137,10.074,100,10.074,5.00001,,,,,10.072,6.737893,20.147,24.13185,
4.031,108.2824,5.041,14.27592,5.041,7.171826,4.031,3.752493,10.08,100,10.08,5.00001,,,,,10.078,6.737913,20.16,24.13177,
4.034,107.532,5.044,14.20933,5.044,7.15351,4.034,3.74986,10.086,100,10.086,5.00001,,,,,10.085,6.737935,20.173,24.13181,
4.036,106.7251,5.047,14.18569,5.047,7.14879,4.036,3.747289,10.093,100,10.093,5.00001,,,,,10.091,6.737957,20.186,24.13818,
4.039,105.9979,5.05,14.10275,5.05,7.112753,4.039,3.744906,10.099,100,10.099,5.00001,,,,,10.097,6.737978,20.199,24.13805,
4.042,105.2974,5.053,14.00418,5.053,7.061564,4.042,3.742316,10.106,100,10.106,5.00001,,,,,10.104,6.737999,20.212,24.13652,
4.044,104.6151,5.057,13.99718,5.057,7.05832,4.044,3.739775,10.112,100,10.112,5.00001,,,,,10.11,6.738021,20.224,24.13646,
4.047,103.9053,5.06,13.95019,5.06,7.035797,4.047,3.737219,10.119,100,10.119,5.00001,,,,,10.117,6.738043,20.237,24.13645,
4.049,103.1943,5.063,13.93588,5.063,7.02652,4.049,3.73505,10.125,100,10.125,5.00001,,,,,10.123,6.738064,20.25,24.13644,
4.052,102.5113,5.066,13.83228,5.066,6.992244,4.052,3.732565,10.131,100,10.131,5.00001,,,,,10.13,6.738086,20.263,24.13643,
4.054,101.8704,5.069,13.82452,5.069,6.991292,4.054,3.730242,10.138,100,10.138,5.00001,,,,,10.136,6.738108,20.276,24.13642,
4.057,101.1904,5.073,13.78052,5.073,6.948434,4.057,3.727802,10.144,100,10.144,5.00001,,,,,10.142,6.738129,20.289,24.13641,
4.06,100.4721,5.076,13.72901,5.076,6.955965,4.06,3.725434,10.151,100,10.151,5.00001,,,,,10.149,6.738151,20.302,24.1364,
4.062,99.83063,5.079,13.65155,5.079,6.919893,4.062,3.723161,10.157,100,10.157,5.00001,,,,,10.155,6.738173,20.314,24.13638,
4.065,99.18319,5.082,13.62321,5.082,6.905766,4.065,3.721201,10.164,100,10.164,5.00001,,,,,10.162,6.73819,20.327,24.13637,
4.067,98.50087,5.086,13.59066,5.086,6.896973,4.067,3.718869,10.17,100,10.17,5.00001,,,,,10.168,6.738207,20.34,24.13636,
4.07,97.8476,5.089,13.49459,5.089,6.867637,4.07,3.716585,10.176,100,10.176,5.00001,,,,,10.175,6.738224,20.353,24.1358,
4.072,97.20694,5.092,13.44115,5.092,6.829307,4.072,3.714395,10.183,100,10.183,5.00001,,,,,10.181,6.73824,20.366,24.13177,
4.075,96.57977,5.095,13.40509,5.095,6.808907,4.075,3.711974,10.189,100,10.189,5.00001,,,,,10.187,6.738257,20.379,24.12774,
4.078,95.90308,5.098,13.40682,5.098,6.82963,4.078,3.709909,10.196,100,10.196,5.00001,,,,,10.194,6.738274,20.392,24.12371,
4.08,95.23474,5.102,13.35822,5.102,6.802026,4.08,3.707802,10.202,100,10.202,5.00001,,,,,10.2,6.73829,20.405,24.11968,
4.083,94.62205,5.105,13.31559,5.105,6.765699,4.083,3.705625,10.209,100,10.209,5.00001,,,,,10.207,6.738307,20.417,24.11565,
4.085,93.95346,5.108,13.23729,5.108,6.769296,4.085,3.703522,10.215,100,10.215,5.00001,,,,,10.213,6.738323,20.43,24.11162,
4.088,93.27763,5.111,13.17221,5.111,6.734272,4.088,3.701383,10.221,100,10.221,5.00001,,,,,10.22,6.73834,20.443,24.10759,
4.09,92.64207,5.114,13.18823,5.114,6.739421,4.09,3.699404,10.228,100,10.228,5.00001,,,,,10.226,6.738357,20.456,24.10356,
4.093,92.00759,5.118,13.11967,5.118,6.715337,4.093,3.697274,10.234,100,10.234,5.00001,,,,,10.232,6.738373,20.469,24.09953,
4.096,91.38016,5.121,13.09209,5.121,6.697823,4.096,3.695396,10.241,100,10.241,5.00001,,,,,10.239,6.73839,20.482,24.09549,
4.098,90.78392,5.124,13.03915,5.124,6.666473,4.098,3.693319,10.247,100,10.247,5.00001,,,,,10.245,6.738404,20.495,24.09146,
4.101,90.1546,5.127,12.97538,5.127,6.645181,4.101,3.691233,10.254,100,10.254,5.00001,,,,,10.252,6.738417,20.507,24.08743,
4.103,89.56772,5.131,12.92581,5.131,6.64179,4.103,3.689529,10.26,100,10.26,5.00001,,,,,10.258,6.73843,20.52,24.08126,
4.106,89.0199,5.134,12.91613,5.134,6.630796,4.106,3.687606,10.266,100,10.266,5.00001,,,,,10.265,6.738442,20.533,24.066,
4.108,88.50523,5.137,12.9146,5.137,6.633578,4.108,3.685594,10.273,100,10.273,5.00001,,,,,10.271,6.738455,20.546,24.05073,
4.111,87.88589,5.14,12.81544,5.14,6.598804,4.111,3.683871,10.279,100,10.279,5.00001,,,,,10.277,6.738468,20.559,24.03546,
4.114,87.32406,5.143,12.79206,5.143,6.567912,4.114,3.682015,10.286,100,10.286,5.00001,,,,,10.284,6.738481,20.572,24.0202,
4.116,86.79874,5.147,12.74116,5.147,6.571237,4.116,3.680242,10.292,100,10.292,5.00001,,,,,10.29,6.738493,20.585,24.00493,
4.119,86.27908,5.15,12.69534,5.15,6.542898,4.119,3.678205,10.299,100,10.299,5.00001,,,,,10.297,6.738506,20.597,23.98966,
4.121,85.73268,5.153,12.5917,5.153,6.516627,4.121,3.676308,10.305,100,10.305,5.00001,,,,,10.303,6.738519,20.61,23.97439,
4.124,85.21297,5.156,12.62392,5.156,6.498623,4.124,3.674532,10.311,100,10.311,5.00001,,,,,10.31,6.738532,20.623,23.95912,
4.126,84.63717,5.159,12.62517,5.159,6.493227,4.126,3.672816,10.318,100,10.318,5.00001,,,,,10.316,6.738545,20.636,23.94386,
4.129,84.05999,5.163,12.55524,5.163,6.46667,4.129,3.671074,10.324,100,10.324,5.00001,,,,,10.323,6.738558,20.649,23.92859,
4.132,83.5453,5.166,12.51337,5.166,6.461786,4.132,3.669381,10.331,100,10.331,5.00001,,,,,10.329,6.738573,20.662,23.91332,
4.134,83.00134,5.169,12.46121,5.169,6.444105,4.134,3.667525,10.337,100,10.337,5.00001,,,,,10.335,6.738587,20.675,23.89805,
4.137,82.43815,5.172,12.40099,5.172,6.419241,4.137,3.665832,10.344,100,10.344,5.00001,,,,,10.342,6.738602,20.687,23.88392,
4.139,81.9045,5.176,12.38451,5.176,6.404697,4.139,3.664224,10.35,100,10.35,5.00001,,,,,10.348,6.738617,20.7,23.87348,
4.142,81.36849,5.179,12.37457,5.179,6.409895,4.142,3.662284,10.356,100,10.356,5.00001,,,,,10.355,6.738632,20.713,23.86303,
4.144,80.80829,5.182,12.35404,5.182,6.407195,4.144,3.660619,10.363,100,10.363,5.00001,,,,,10.361,6.738647,20.726,23.85258,
4.147,80.31166,5.185,12.32025,5.185,6.399613,4.147,3.658981,10.369,100,10.369,5.00001,,,,,10.368,6.738662,20.739,23.84214,
4.15,79.74379,5.188,12.22925,5.188,6.334849,4.15,3.657313,10.376,100,10.376,5.00001,,,,,10.374,6.738677,20.752,23.83169,
4.152,79.20306,5.192,12.24872,5.192,6.35816,4.152,3.655777,10.382,100,10.382,5.00001,,,,,10.38,6.738691,20.765,23.82125,
4.155,78.69485,5.195,12.17933,5.195,6.328892,4.155,3.654181,10.389,100,10.389,5.00001,,,,,10.387,6.738706,20.777,23.8108,
4.157,78.24009,5.198,12.11866,5.198,6.319119,4.157,3.652728,10.395,100,10.395,5.00001,,,,,10.393,6.738721,20.79,23.80035,
4.16,77.74909,5.201,12.10709,5.201,6.307333,4.16,3.651128,10.401,100,10.401,5.00001,,,,,10.4,6.738736,20.803,23.78991,
4.162,77.22367,5.204,12.11419,5.204,6.314612,4.162,3.649702,10.408,100,10.408,5.00001,,,,,10.406,6.738751,20.816,23.77946,
4.165,76.7218,5.208,12.05613,5.208,6.273398,4.165,3.64809,10.414,100,10.414,5.00001,,,,,10.413,6.738767,20.829,23.76901,
4.168,76.33311,5.211,12.0303,5.211,6.254123,4.168,3.646469,10.421,100,10.421,5.00001,,,,,10.419,6.738784,20.842,23.75857,
4.17,75.83287,5.214,11.96533,5.214,6.228819,4.17,3.645036,10.427,100,10.427,5.00001,,,,,10.425,6.7388,20.855,23.74957,
4.173,75.3256,5.217,11.92344,5.217,6.211682,4.173,3.64334,10.434,100,10.434,5.00001,,,,,10.432,6.738817,20.867,23.7442,
4.175,74.86171,5.221,11.86188,5.221,6.195543,4.175,3.641907,10.44,100,10.44,5.00001,,,,,10.438,6.738833,20.88,23.73883,
4.178,74.40031,5.224,11.87057,5.224,6.215574,4.178,3.64045,10.446,100,10.446,5.00001,,,,,10.445,6.73885,20.893,23.73346,
4.18,73.9307,5.227,11.81767,5.227,6.174245,4.18,3.639092,10.453,100,10.453,5.00001,,,,,10.451,6.738866,20.906,23.72809,
4.183,73.51885,5.23,11.81407,5.23,6.170369,4.183,3.637587,10.459,100,10.459,5.00001,,,,,10.458,6.738883,20.919,23.72273,
4.186,73.03535,5.233,11.7912,5.233,6.161379,4.186,3.636305,10.466,100,10.466,5.00001,,,,,10.464,6.738899,20.932,23.71736,
4.188,72.58232,5.237,11.75847,5.237,6.151855,4.188,3.634901,10.472,100,10.472,5.00001,,,,,10.47,6.738915,20.945,23.71199,
4.191,72.09433,5.24,11.73504,5.24,6.155465,4.191,3.633057,10.479,100,10.479,5.00001,,,,,10.477,6.738932,20.957,23.70662,
4.193,71.61603,5.243,11.69562,5.243,6.13124,4.193,3.631679,10.485,100,10.485,5.00001,,,,,10.483,6.738949,20.97,23.70125,
4.196,71.17305,5.246,11.63367,5.246,6.131472,4.196,3.630415,10.491,100,10.491,5.00001,,,,,10.49,6.738965,20.983,23.69588,
4.199,70.72888,5.249,11.60085,5.249,6.104288,4.199,3.628934,10.498,100,10.498,5.00001,,,,,10.496,6.738979,20.996,23.69051,
4.201,70.28258,5.253,11.5998,5.253,6.116769,4.201,3.627486,10.504,100,10.504,5.00001,,,,,10.503,6.738994,21.009,23.68514,
4.204,69.8149,5.256,11.55147,5.256,6.08313,4.204,3.626214,10.511,100,10.511,5.00001,,,,,10.509,6.739007,21.022,23.68122,
4.206,69.32407,5.259,11.51014,5.259,6.079381,4.206,3.624869,10.517,100,10.517,5.00001,,,,,10.515,6.739022,21.035,23.68021,
4.209,68.89166,5.262,11.43438,5.262,6.042547,4.209,3.623275,10.524,100,10.524,5.00001,,,,,10.522,6.739036,21.047,23.67921,
4.211,68.45269,5.266,11.45395,5.266,6.047719,4.211,3.622064,10.53,100,10.53,5.00001,,,,,10.528,6.73905,21.06,23.67821,
4.214,67.99819,5.269,11.41829,5.269,6.019757,4.214,3.620849,10.536,100,10.536,5.00001,,,,,10.535,6.739064,21.073,23.6772,
4.217,67.57904,5.272,11.40055,5.272,6.025076,4.217,3.619482,10.543,100,10.543,5.00001,,,,,10.541,6.739078,21.086,23.6762,
4.219,67.18214,5.275,11.41733,5.275,6.00557,4.219,3.617987,10.549,100,10.549,5.00001,,,,,10.548,6.739092,21.099,23.67519,
4.222,66.71355,5.278,11.33597,5.278,6.005568,4.222,3.616947,10.556,100,10.556,5.00001,,,,,10.554,6.739106,21.112,23.67419,
4.224,66.31812,5.282,11.31024,5.282,5.988168,4.224,3.615588,10.562,100,10.562,5.00001,,,,,10.56,6.73912,21.125,23.67319,
4.227,65.907,5.285,11.29512,5.285,5.9651,4.227,3.614413,10.569,100,10.569,5.00001,,,,,10.567,6.739134,21.137,23.67218,
4.229,65.53008,5.288,11.27093,5.288,5.975634,4.229,3.613126,10.575,100,10.575,5.00001,,,,,10.573,6.739149,21.15,23.67118,
4.232,65.13319,5.291,11.21885,5.291,5.919842,4.232,3.611801,10.581,100,10.581,5.00001,,,,,10.58,6.73916,21.163,23.67017,
4.235,64.74831,5.294,11.14501,5.294,5.909838,4.235,3.610639,10.588,100,10.588,5.00001,,,,,10.586,6.739172,21.176,23.66917,
4.237,64.34067,5.298,11.1596,5.298,5.910306,4.237,3.609431,10.594,100,10.594,5.00001,,,,,10.593,6.739184,21.189,23.66923,
4.24,63.98443,5.301,11.17147,5.301,5.91786,4.24,3.608332,10.601,100,10.601,5.00001,,,,,10.599,6.739195,21.202,23.67103,
4.242,63.56763,5.304,11.13664,5.304,5.899704,4.242,3.607157,10.607,100,10.607,5.00001,,,,,10.605,6.739207,21.215,23.67283,
4.245,63.16598,5.307,11.08444,5.307,5.879071,4.245,3.605848,10.614,100,10.614,5.00001,,,,,10.612,6.739219,21.227,23.67463,
4.247,62.74088,5.311,11.09703,5.311,5.886656,4.247,3.604696,10.62,100,10.62,5.00001,,,,,10.618,6.739231,21.24,23.67642,
4.25,62.36085,5.314,11.08572,5.314,5.882707,4.25,3.603291,10.626,100,10.626,5.00001,,,,,10.625,6.739243,21.253,23.67822,
4.253,61.92823,5.317,11.03671,5.317,5.869359,4.253,3.602273,10.633,100,10.633,5.00001,,,,,10.631,6.739254,21.266,23.68002,
4.255,61.52934,5.32,10.9874,5.32,5.837859,4.255,3.601021,10.639,100,10.639,5.00001,,,,,10.638,6.739266,21.279,23.68182,
4.258,61.15737,5.323,10.92806,5.323,5.816389,4.258,3.599827,10.646,100,10.646,5.00001,,,,,10.644,6.739278,21.292,23.68361,
4.26,60.77716,5.327,10.86736,5.327,5.798618,4.26,3.598572,10.652,100,10.652,5.00001,,,,,10.65,6.739289,21.305,23.68541,
4.263,60.39591,5.33,10.88594,5.33,5.806202,4.263,3.597425,10.659,100,10.659,5.00001,,,,,10.657,6.739301,21.318,23.68721,
4.265,60.00686,5.333,10.84524,5.333,5.794368,4.265,3.596373,10.665,100,10.665,5.00001,,,,,10.663,6.739301,21.33,23.68901,
4.268,59.5913,5.336,10.8339,5.336,5.785535,4.268,3.595234,10.672,100,10.672,5.00001,,,,,10.67,6.739301,21.343,23.6908,
4.271,59.23158,5.339,10.80585,5.339,5.767169,4.271,3.594234,10.678,100,10.678,5.00001,,,,,10.676,6.739301,21.356,23.69308,
4.273,58.84238,5.343,10.79302,5.343,5.745314,4.273,3.593081,10.684,100,10.684,5.00001,,,,,10.683,6.739301,21.369,23.696,
4.276,58.47976,5.346,10.71294,5.346,5.731999,4.276,3.592136,10.691,100,10.691,5.00001,,,,,10.689,6.739301,21.382,23.69892,
4.278,58.18402,5.349,10.7453,5.349,5.731773,4.278,3.591049,10.697,100,10.697,5.00001,,,,,10.695,6.739301,21.395,23.70185,
4.281,57.84494,5.352,10.72433,5.352,5.744395,4.281,3.590093,10.704,100,10.704,5.00001,,,,,10.702,6.739301,21.408,23.70477,
4.283,57.47485,5.356,10.7042,5.356,5.725593,4.283,3.58866,10.71,100,10.71,5.00001,,,,,10.708,6.739301,21.42,23.70769,
4.286,57.11818,5.359,10.65847,5.359,5.705277,4.286,3.587649,10.717,100,10.717,5.00001,,,,,10.715,6.739301,21.433,23.71061,
4.289,56.7766,5.362,10.67165,5.362,5.681343,4.289,3.586783,10.723,100,10.723,5.00001,,,,,10.721,6.739301,21.446,23.71353,
4.291,56.44073,5.365,10.62895,5.365,5.67572,4.291,3.585856,10.729,100,10.729,5.00001,,,,,10.728,6.739301,21.459,23.71645,
4.294,56.14149,5.368,10.60602,5.368,5.678399,4.294,3.584501,10.736,100,10.736,5.00001,,,,,10.734,6.739301,21.472,23.71937,
4.296,55.75815,5.372,10.5859,5.372,5.666441,4.296,3.583603,10.742,100,10.742,5.00001,,,,,10.74,6.739302,21.485,23.72229,
4.299,55.35051,5.375,10.58476,5.375,5.664068,4.299,3.58273,10.749,100,10.749,5.00001,,,,,10.747,6.739314,21.498,23.72521,
4.301,55.00563,5.378,10.52118,5.378,5.63151,4.301,3.581746,10.755,100,10.755,5.00001,,,,,10.753,6.739326,21.51,23.72813,
4.304,54.67657,5.381,10.46464,5.381,5.62088,4.304,3.580675,10.762,100,10.762,5.00001,,,,,10.76,6.739338,21.523,23.73105,
4.307,54.30426,5.384,10.44338,5.384,5.588964,4.307,3.579655,10.768,100,10.768,5.00001,,,,,10.766,6.73935,21.536,23.73396,
4.309,53.97992,5.388,10.46912,5.388,5.63384,4.309,3.578556,10.774,100,10.774,5.00001,,,,,10.773,6.739363,21.549,23.73687,
4.312,53.67804,5.391,10.43249,5.391,5.590726,4.312,3.577364,10.781,100,10.781,5.00001,,,,,10.779,6.739375,21.562,23.73978,
4.314,53.2821,5.394,10.424,5.394,5.605901,4.314,3.576532,10.787,100,10.787,5.00001,,,,,10.785,6.739387,21.575,23.74269,
4.317,52.94297,5.397,10.38076,5.397,5.574249,4.317,3.575561,10.794,100,10.794,5.00001,,,,,10.792,6.739399,21.588,23.7456,
4.319,52.62267,5.401,10.36238,5.401,5.570385,4.319,3.574663,10.8,100,10.8,5.00001,,,,,10.798,6.739411,21.6,23.74851,
4.322,52.32484,5.404,10.33505,5.404,5.552171,4.322,3.573551,10.807,100,10.807,5.00001,,,,,10.805,6.739423,21.613,23.75142,
4.325,52.02974,5.407,10.32594,5.407,5.542099,4.325,3.572708,10.813,100,10.813,5.00001,,,,,10.811,6.739436,21.626,23.75433,
4.327,51.77214,5.41,10.3082,5.41,5.545928,4.327,3.571713,10.819,100,10.819,5.00001,,,,,10.818,6.739448,21.639,23.75724,
4.33,51.4282,5.413,10.26112,5.413,5.52968,4.33,3.570678,10.826,100,10.826,5.00001,,,,,10.824,6.73946,21.652,23.76015,
4.332,51.11501,5.417,10.2465,5.417,5.51345,4.332,3.569649,10.832,100,10.832,5.00001,,,,,10.83,6.739472,21.665,23.76306,
4.335,50.83466,5.42,10.21054,5.42,5.503989,4.335,3.568906,10.839,100,10.839,5.00001,,,,,10.837,6.739485,21.678,23.76597,
4.337,50.5407,5.423,10.18828,5.423,5.502203,4.337,3.567823,10.845,100,10.845,5.00001,,,,,10.843,6.739498,21.69,23.76852,
4.34,50.25122,5.426,10.19578,5.426,5.500373,4.34,3.566921,10.852,100,10.852,5.00001,,,,,10.85,6.739511,21.703,23.77073,
4.343,49.95616,5.43,10.19631,5.43,5.489219,4.343,3.56598,10.858,100,10.858,5.00001,,,,,10.856,6.739523,21.716,23.77295,
4.345,49.62963,5.433,10.15785,5.433,5.470297,4.345,3.564826,10.864,100,10.864,5.00001,,,,,10.863,6.739535,21.729,23.77517,
4.348,49.34472,5.436,10.10784,5.436,5.460443,4.348,3.564001,10.871,100,10.871,5.00001,,,,,10.869,6.739548,21.742,23.77738,
4.35,49.02163,5.439,10.08677,5.439,5.45768,4.35,3.562928,10.877,100,10.877,5.00001,,,,,10.875,6.739561,21.755,23.7796,
4.353,48.70127,5.442,10.07008,5.442,5.432897,4.353,3.562144,10.884,100,10.884,5.00001,,,,,10.882,6.739573,21.768,23.78181,
4.355,48.46749,5.446,10.03512,5.446,5.420887,4.355,3.561169,10.89,100,10.89,5.00001,,,,,10.888,6.739586,21.78,23.78403,
4.358,48.15424,5.449,10.02057,5.449,5.4184,4.358,3.560223,10.897,100,10.897,5.00001,,,,,10.895,6.739599,21.793,23.78625,
4.361,47.86853,5.452,10.00584,5.452,5.403785,4.361,3.559427,10.903,100,10.903,5.00001,,,,,10.901,6.739611,21.806,23.78847,
4.363,47.59378,5.455,9.996369,5.455,5.382842,4.363,3.558741,10.909,100,10.909,5.00001,,,,,10.908,6.739623,21.819,23.79068,
4.366,47.31894,5.458,9.961332,5.458,5.371415,4.366,3.557802,10.916,100,10.916,5.00001,,,,,10.914,6.739629,21.832,23.7929,
4.368,47.05984,5.462,9.926648,5.462,5.377227,4.368,3.556954,10.922,100,10.922,5.00001,,,,,10.92,6.739635,21.845,23.79511,
4.371,46.7886,5.465,9.957528,5.465,5.366484,4.371,3.555876,10.929,100,10.929,5.00001,,,,,10.927,6.73964,21.858,23.79686,
4.373,46.49327,5.468,9.977186,5.468,5.408027,4.373,3.555028,10.935,100,10.935,5.00001,,,,,10.933,6.739646,21.87,23.79825,
4.376,46.18449,5.471,9.909816,5.471,5.374123,4.376,3.554229,10.942,100,10.942,5.00001,,,,,10.94,6.739652,21.883,23.79963,
4.379,45.98683,5.475,9.894257,5.475,5.336703,4.379,3.553568,10.948,100,10.948,5.00001,,,,,10.946,6.739658,21.896,23.80102,
4.381,45.70715,5.478,9.880534,5.478,5.346335,4.381,3.552701,10.954,100,10.954,5.00001,,,,,10.953,6.739664,21.909,23.80241,
4.384,45.41514,5.481,9.900784,5.481,5.361875,4.384,3.551849,10.961,100,10.961,5.00001,,,,,10.959,6.73967,21.922,23.80379,
4.386,45.17335,5.484,9.839043,5.484,5.344147,4.386,3.550888,10.967,100,10.967,5.00001,,,,,10.965,6.739676,21.935,23.80518,
4.389,44.85876,5.487,9.80015,5.487,5.309807,4.389,3.54994,10.974,100,10.974,5.00001,,,,,10.972,6.739682,21.948,23.80656,
4.391,44.63926,5.491,9.795226,5.491,5.300863,4.391,3.549095,10.98,100,10.98,5.00001,,,,,10.978,6.739687,21.96,23.80795,
4.394,44.43853,5.494,9.8156,5.494,5.329844,4.394,3.548243,10.987,100,10.987,5.00001,,,,,10.985,6.739693,21.973,23.80934,
4.397,44.22401,5.497,9.730159,5.497,5.289178,4.397,3.547512,10.993,100,10.993,5.00001,,,,,10.991,6.7397,21.986,23.81072,
4.399,43.97005,5.5,9.719592,5.5,5.259904,4.399,3.546655,10.999,100,10.999,5.00001,,,,,10.998,6.739709,21.999,23.81211,
4.402,43.73068,5.503,9.714092,5.503,5.289957,4.402,3.545747,11.006,100,11.006,5.00001,,,,,11.004,6.739717,22.012,23.8135,
4.404,43.50051,5.507,9.697867,5.507,5.259267,4.404,3.545073,11.012,100,11.012,5.00001,,,,,11.01,6.739726,22.025,23.8144,
4.407,43.21889,5.51,9.715704,5.51,5.246965,4.407,3.544402,11.019,100,11.019,5.00001,,,,,11.017,6.739735,22.038,23.81499,
4.409,42.96224,5.513,9.722486,5.513,5.256723,4.409,3.543536,11.025,100,11.025,5.00001,,,,,11.023,6.739744,22.05,23.81559,
4.412,42.737,5.516,9.741344,5.516,5.284068,4.412,3.5429,11.032,100,11.032,5.00001,,,,,11.03,6.739752,22.063,23.81619,
4.415,42.50487,5.52,9.648207,5.52,5.23716,4.415,3.542018,11.038,100,11.038,5.00001,,,,,11.036,6.739761,22.076,23.81679,
4.417,42.28377,5.523,9.626315,5.523,5.222014,4.417,3.541172,11.044,100,11.044,5.00001,,,,,11.043,6.73977,22.089,23.81739,
4.42,42.08702,5.526,9.613755,5.526,5.221059,4.42,3.540405,11.051,100,11.051,5.00001,,,,,11.049,6.739779,22.102,23.81799,
4.422,41.82974,5.529,9.586496,5.529,5.218816,4.422,3.539624,11.057,100,11.057,5.00001,,,,,11.055,6.739788,22.115,23.81858,
4.425,41.63845,5.532,9.559767,5.532,5.181426,4.425,3.538906,11.064,100,11.064,5.00001,,,,,11.062,6.739796,22.128,23.81918,
4.427,41.35472,5.536,9.611165,5.536,5.221237,4.427,3.538189,11.07,100,11.07,5.00001,,,,,11.068,6.739805,22.141,23.81978,
4.43,41.15977,5.539,9.52076,5.539,5.204709,4.43,3.537584,11.077,100,11.077,5.00001,,,,,11.075,6.739814,22.153,23.82038,
4.433,40.95454,5.542,9.520341,5.542,5.178688,4.433,3.536644,11.083,100,11.083,5.00001,,,,,11.081,6.739823,22.166,23.82098,
4.435,40.71807,5.545,9.501325,5.545,5.194492,4.435,3.535993,11.089,100,11.089,5.00001,,,,,11.088,6.739831,22.179,23.82158,
4.438,40.52277,5.548,9.480998,5.548,5.173129,4.438,3.535417,11.096,100,11.096,5.00001,,,,,11.094,6.739841,22.192,23.82166,
4.44,40.28948,5.552,9.475061,5.552,5.165953,4.44,3.534658,11.102,100,11.102,5.00001,,,,,11.1,6.73985,22.205,23.82148,
4.443,40.09946,5.555,9.380539,5.555,5.112259,4.443,3.533837,11.109,100,11.109,5.00001,,,,,11.107,6.739858,22.218,23.8213,
4.445,39.89291,5.558,9.430145,5.558,5.135624,4.445,3.533218,11.115,100,11.115,5.00001,,,,,11.113,6.739867,22.231,23.82112,
4.448,39.69727,5.561,9.446098,5.561,5.154953,4.448,3.532556,11.122,100,11.122,5.00001,,,,,11.12,6.739876,22.243,23.82094,
4.451,39.47604,5.565,9.435101,5.565,5.143681,4.451,3.531586,11.128,100,11.128,5.00001,,,,,11.126,6.739885,22.256,23.82076,
