Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,System pressure,,Cond temp,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,ml,MPa,ml,°C,
25.734,0.8505663,32.169,2.303512,32.169,1.261498,25.734,3.379735,64.336,0,64.336,5.00001,,,,,64.334,7.199162,25.734,0.3733067,,,
25.737,0.8504958,32.172,2.302342,32.172,1.261585,25.737,3.379732,64.342,0,64.342,5.00001,,,,,64.34,7.197846,25.737,0.3736553,,,
25.739,0.8504252,32.176,2.300637,32.176,1.261376,25.74,3.379729,64.349,0,64.349,5.00001,,,,,64.347,7.196532,25.739,0.3740045,,,
25.742,0.8503546,32.179,2.29673,32.179,1.259947,25.742,3.379725,64.355,0,64.355,5.00001,,,,,64.353,7.195215,25.742,0.3743537,,,
25.745,0.8502839,32.182,2.292823,32.182,1.258519,25.745,3.379722,64.362,0,64.362,5.00001,,,,,64.36,7.193901,25.745,0.3747029,,,
25.747,0.8502133,32.185,2.288911,32.185,1.257088,25.747,3.379719,64.368,0,64.368,5.00001,,,,,64.366,7.192586,25.747,0.3750521,,,
25.75,0.8501427,32.188,2.285004,32.188,1.255659,25.75,3.379715,64.375,0,64.375,5.00001,,,,,64.372,7.19127,25.75,0.3754013,,,
25.752,0.850072,32.192,2.281097,32.192,1.254231,25.752,3.379712,64.381,0,64.381,5.00001,,,,,64.379,7.189955,25.752,0.3757505,,,
25.755,0.8499529,32.195,2.277186,32.195,1.2528,25.755,3.379709,64.387,0,64.387,5.00001,,,,,64.385,7.188641,25.755,0.3759663,,,
25.757,0.8496974,32.198,2.273278,32.198,1.251372,25.758,3.379706,64.394,0,64.394,5.00001,,,,,64.392,7.187325,25.757,0.3758077,,,
25.76,0.8494424,32.201,2.269367,32.201,1.249941,25.76,3.379702,64.4,0,64.4,5.00001,,,,,64.398,7.186111,25.76,0.3756494,,,
25.763,0.8491869,32.204,2.26546,32.204,1.248512,25.763,3.379699,64.407,0,64.407,5.00001,,,,,64.405,7.185109,25.763,0.3754908,,,
25.765,0.8489314,32.208,2.261553,32.208,1.247084,25.765,3.379689,64.413,0,64.413,5.00001,,,,,64.411,7.184108,25.765,0.3753321,,,
25.768,0.848676,32.211,2.257641,32.211,1.245653,25.768,3.379679,64.42,0,64.42,5.00001,,,,,64.417,7.183106,25.768,0.3751735,,,
25.77,0.8484206,32.214,2.253734,32.214,1.244224,25.77,3.379669,64.426,0,64.426,5.00001,,,,,64.424,7.182104,25.77,0.375015,,,
25.773,0.8481651,32.217,2.249108,32.217,1.242748,25.773,3.37966,64.432,0,64.432,5.00001,,,,,64.43,7.181103,25.773,0.3748564,,,
25.775,0.8479097,32.221,2.242195,32.221,1.241117,25.776,3.37965,64.439,0,64.439,5.00001,,,,,64.437,7.1801,25.775,0.3746977,,,
25.778,0.8476542,32.224,2.235291,32.224,1.239489,25.778,3.37964,64.445,0,64.445,5.00001,,,,,64.443,7.179099,25.778,0.3745391,,,
25.781,0.8473988,32.227,2.228378,32.227,1.237859,25.781,3.379631,64.452,0,64.452,5.00001,,,,,64.45,7.178098,25.781,0.3743805,,,
25.783,0.8471437,32.23,2.221474,32.23,1.23623,25.783,3.379621,64.458,0,64.458,5.00001,,,,,64.456,7.177095,25.783,0.3742222,,,
25.786,0.8468883,32.233,2.21457,32.233,1.234602,25.786,3.379611,64.465,0,64.465,5.00001,,,,,64.462,7.176094,25.786,0.3740636,,,
25.788,0.8466267,32.237,2.207657,32.237,1.232972,25.788,3.379601,64.471,0,64.471,5.00001,,,,,64.469,7.175091,25.788,0.3738953,,,
25.791,0.8463506,32.24,2.200752,32.24,1.231343,25.791,3.379592,64.477,0,64.477,5.00001,,,,,64.475,7.17409,25.791,0.3737043,,,
25.793,0.8460745,32.243,2.193848,32.243,1.229715,25.794,3.379582,64.484,0,64.484,5.00001,,,,,64.482,7.173189,25.793,0.3735133,,,
25.796,0.8457984,32.246,2.186936,32.246,1.228085,25.796,3.379573,64.49,0,64.49,5.00001,,,,,64.488,7.172455,25.796,0.3733223,,,
25.799,0.8455223,32.249,2.180031,32.249,1.226456,25.799,3.37957,64.497,0,64.497,5.00001,,,,,64.494,7.171722,25.799,0.3731313,,,
25.801,0.8452462,32.253,2.173119,32.253,1.224826,25.801,3.379566,64.503,0,64.503,5.00001,,,,,64.501,7.170989,25.801,0.3729403,,,
25.804,0.8449705,32.256,2.166214,32.256,1.223198,25.804,3.379563,64.51,0,64.51,5.00001,,,,,64.507,7.170256,25.804,0.3727496,,,
25.806,0.8446944,32.259,2.158331,32.259,1.221839,25.806,3.379559,64.516,0,64.516,5.00001,,,,,64.514,7.169523,25.806,0.3725586,,,
25.809,0.8444183,32.262,2.147879,32.262,1.221186,25.809,3.379556,64.522,0,64.522,5.00001,,,,,64.52,7.168789,25.809,0.3723675,,,
25.811,0.8441422,32.265,2.137438,32.265,1.220534,25.812,3.379552,64.529,0,64.529,5.00001,,,,,64.527,7.168056,25.811,0.3721765,,,
25.814,0.8438661,32.269,2.126998,32.269,1.219881,25.814,3.379549,64.535,0,64.535,5.00001,,,,,64.533,7.167324,25.814,0.3719855,,,
25.817,0.84359,32.272,2.116545,32.272,1.219228,25.817,3.379545,64.542,0,64.542,5.00001,,,,,64.539,7.16659,25.817,0.3717945,,,
25.819,0.8433139,32.275,2.106104,32.275,1.218576,25.819,3.379542,64.548,0,64.548,5.00001,,,,,64.546,7.165857,25.819,0.3716035,,,
25.822,0.8431519,32.278,2.095652,32.278,1.217923,25.822,3.379538,64.555,0,64.555,5.00001,,,,,64.552,7.165124,25.822,0.3715601,,,
25.824,0.8432164,32.282,2.085211,32.282,1.21727,25.824,3.379535,64.561,0,64.561,5.00001,,,,,64.559,7.164391,25.824,0.3718093,,,
25.827,0.8432807,32.285,2.074771,32.285,1.216618,25.827,3.379531,64.567,0,64.567,5.00001,,,,,64.565,7.163702,25.827,0.3720582,,,
25.829,0.8433452,32.288,2.064318,32.288,1.215965,25.83,3.379528,64.574,0,64.574,5.00001,,,,,64.572,7.163073,25.829,0.3723074,,,
25.832,0.8434096,32.291,2.053877,32.291,1.215312,25.832,3.379526,64.58,0,64.58,5.00001,,,,,64.578,7.162445,25.832,0.3725566,,,
25.835,0.843474,32.294,2.043437,32.294,1.21466,25.835,3.379525,64.587,0,64.587,5.00001,,,,,64.584,7.161817,25.835,0.3728058,,,
25.837,0.8435385,32.298,2.032984,32.298,1.214007,25.837,3.379523,64.593,0,64.593,5.00001,,,,,64.591,7.161189,25.837,0.373055,,,
25.84,0.8436029,32.301,2.021222,32.301,1.212636,25.84,3.379522,64.6,0,64.6,5.00001,,,,,64.597,7.160561,25.84,0.3733042,,,
25.842,0.8436673,32.304,2.006612,32.304,1.209722,25.842,3.37952,64.606,0,64.606,5.00001,,,,,64.604,7.159932,25.842,0.3735534,,,
25.845,0.8437318,32.307,1.992018,32.307,1.206811,25.845,3.379519,64.612,0,64.612,5.00001,,,,,64.61,7.159304,25.845,0.3738026,,,
25.847,0.8437962,32.31,1.977425,32.31,1.2039,25.848,3.379517,64.619,0,64.619,5.00001,,,,,64.617,7.158675,25.847,0.3740518,,,
25.85,0.8438605,32.314,1.962815,32.314,1.200986,25.85,3.379515,64.625,0,64.625,5.00001,,,,,64.623,7.158047,25.85,0.3743007,,,
25.853,0.8439249,32.317,1.948222,32.317,1.198076,25.853,3.379514,64.632,0,64.632,5.00001,,,,,64.629,7.157419,25.853,0.3745499,,,
25.855,0.8440616,32.32,1.933629,32.32,1.195165,25.855,3.379512,64.638,0,64.638,5.00001,,,,,64.636,7.15679,25.855,0.3746712,,,
25.858,0.844312,32.323,1.919019,32.323,1.192251,25.858,3.37951,64.645,0,64.645,5.00001,,,,,64.642,7.156162,25.858,0.3745915,,,
25.86,0.8445622,32.327,1.904425,32.327,1.189341,25.86,3.379509,64.651,0,64.651,5.00001,,,,,64.649,7.155576,25.86,0.3745117,,,
25.863,0.8448125,32.33,1.889832,32.33,1.18643,25.863,3.379509,64.657,0,64.657,5.00001,,,,,64.655,7.155041,25.863,0.374432,,,
25.865,0.8450628,32.333,1.875222,32.333,1.183516,25.866,3.379518,64.664,0,64.664,5.00001,,,,,64.662,7.154505,25.865,0.3743522,,,
25.868,0.8453131,32.336,1.860629,32.336,1.180606,25.868,3.379526,64.67,0,64.67,5.00001,,,,,64.668,7.15397,25.868,0.3742725,,,
25.87,0.8455631,32.339,1.846019,32.339,1.177692,25.871,3.379535,64.677,0,64.677,5.00001,,,,,64.674,7.153434,25.87,0.3741929,,,
25.873,0.8458133,32.343,1.831023,32.343,1.174287,25.873,3.379543,64.683,0,64.683,5.00001,,,,,64.681,7.152899,25.873,0.3741131,,,
25.876,0.8460636,32.346,1.815354,32.346,1.170056,25.876,3.379552,64.69,0,64.69,5.00001,,,,,64.687,7.152363,25.876,0.3740334,,,
25.878,0.846314,32.349,1.799667,32.349,1.16582,25.878,3.37956,64.696,0,64.696,5.00001,,,,,64.694,7.151828,25.878,0.3739536,,,
25.881,0.8465642,32.352,1.783998,32.352,1.161588,25.881,3.379569,64.702,0,64.702,5.00001,,,,,64.7,7.151292,25.881,0.3738739,,,
25.883,0.8468145,32.355,1.768329,32.355,1.157357,25.884,3.379577,64.709,0,64.709,5.00001,,,,,64.707,7.150756,25.883,0.3737941,,,
25.886,0.8470648,32.359,1.752642,32.359,1.153121,25.886,3.379586,64.715,0,64.715,5.00001,,,,,64.713,7.150221,25.886,0.3737144,,,
25.888,0.8472779,32.362,1.736973,32.362,1.14889,25.889,3.379594,64.722,0,64.722,5.00001,,,,,64.719,7.149685,25.888,0.3736814,,,
25.891,0.8474416,32.365,1.721285,32.365,1.144654,25.891,3.379602,64.728,0,64.728,5.00001,,,,,64.726,7.14915,25.891,0.3737106,,,
25.894,0.8476049,32.368,1.705616,32.368,1.140423,25.894,3.379611,64.735,0,64.735,5.00001,,,,,64.732,7.148643,25.894,0.3737398,,,
25.896,0.8477685,32.372,1.689947,32.372,1.136192,25.896,3.379617,64.741,0,64.741,5.00001,,,,,64.739,7.148168,25.896,0.3737691,,,
25.899,0.8479322,32.375,1.67426,32.375,1.131956,25.899,3.379615,64.747,0,64.747,5.00001,,,,,64.745,7.147692,25.899,0.3737983,,,
25.901,0.8480958,32.378,1.658591,32.378,1.127724,25.901,3.379614,64.754,0,64.754,5.00001,,,,,64.752,7.147215,25.901,0.3738276,,,
25.904,0.8482594,32.381,1.642922,32.381,1.123493,25.904,3.379612,64.76,0,64.76,5.00001,,,,,64.758,7.146739,25.904,0.3738568,,,
25.906,0.848423,32.384,1.628062,32.384,1.119471,25.907,3.379611,64.767,0,64.767,5.00001,,,,,64.764,7.146263,25.906,0.3738861,,,
25.909,0.8485866,32.388,1.614425,32.388,1.115766,25.909,3.379609,64.773,0,64.773,5.00001,,,,,64.771,7.145787,25.909,0.3739153,,,
25.912,0.8487502,32.391,1.600771,32.391,1.112057,25.912,3.379608,64.78,0,64.78,5.00001,,,,,64.777,7.145311,25.912,0.3739446,,,
25.914,0.8489138,32.394,1.587134,32.394,1.108352,25.914,3.379606,64.786,0,64.786,5.00001,,,,,64.784,7.144835,25.914,0.3739738,,,
25.917,0.8490772,32.397,1.573496,32.397,1.104647,25.917,3.379605,64.792,0,64.792,5.00001,,,,,64.79,7.144359,25.917,0.3740031,,,
25.919,0.8492408,32.4,1.559842,32.4,1.100938,25.919,3.379603,64.799,0,64.799,5.00001,,,,,64.797,7.143883,25.919,0.3740323,,,
25.922,0.8493925,32.404,1.546205,32.404,1.097233,25.922,3.379601,64.805,0,64.805,5.00001,,,,,64.803,7.143407,25.922,0.3740781,,,
25.924,0.8495315,32.407,1.532567,32.407,1.093528,25.925,3.3796,64.812,0,64.812,5.00001,,,,,64.809,7.142931,25.924,0.3741418,,,
25.927,0.8496704,32.41,1.518914,32.41,1.089819,25.927,3.379598,64.818,0,64.818,5.00001,,,,,64.816,7.142498,25.927,0.3742054,,,
25.93,0.8498093,32.413,1.505276,32.413,1.086114,25.93,3.379595,64.824,0,64.824,5.00001,,,,,64.822,7.142101,25.93,0.374269,,,
25.932,0.8499482,32.417,1.491622,32.417,1.082405,25.932,3.379587,64.831,0,64.831,5.00001,,,,,64.829,7.141705,25.932,0.3743327,,,
25.935,0.8500872,32.42,1.477985,32.42,1.0787,25.935,3.379579,64.837,0,64.837,5.00001,,,,,64.835,7.141308,25.935,0.3743964,,,
25.937,0.8502259,32.423,1.464347,32.423,1.074995,25.937,3.379571,64.844,0,64.844,5.00001,,,,,64.842,7.140911,25.937,0.3744599,,,
25.94,0.8503648,32.426,1.451735,32.426,1.071406,25.94,3.379564,64.85,0,64.85,5.00001,,,,,64.848,7.140514,25.94,0.3745236,,,
25.942,0.8505037,32.429,1.440403,32.429,1.067967,25.943,3.379556,64.857,0,64.857,5.00001,,,,,64.854,7.140118,25.942,0.3745872,,,
25.945,0.8506426,32.433,1.429072,32.433,1.064528,25.945,3.379548,64.863,0,64.863,5.00001,,,,,64.861,7.139721,25.945,0.3746509,,,
25.948,0.8507816,32.436,1.417728,32.436,1.061085,25.948,3.37954,64.869,0,64.869,5.00001,,,,,64.867,7.139325,25.948,0.3747145,,,
25.95,0.8509204,32.439,1.406397,32.439,1.057646,25.95,3.379532,64.876,0,64.876,5.00001,,,,,64.874,7.138928,25.95,0.3747782,,,
25.953,0.8510594,32.442,1.395052,32.442,1.054203,25.953,3.379524,64.882,0,64.882,5.00001,,,,,64.88,7.138531,25.953,0.3748418,,,
25.955,0.8511871,32.445,1.383721,32.445,1.050764,25.955,3.379517,64.889,0,64.889,5.00001,,,,,64.887,7.138135,25.955,0.3748541,,,
25.958,0.8513037,32.449,1.37239,32.449,1.047326,25.958,3.379509,64.895,0,64.895,5.00001,,,,,64.893,7.137739,25.958,0.3748161,,,
25.96,0.8514201,32.452,1.361046,32.452,1.043883,25.961,3.379501,64.902,0,64.902,5.00001,,,,,64.899,7.137394,25.96,0.3747781,,,
25.963,0.8515368,32.455,1.349715,32.455,1.040444,25.963,3.379494,64.908,0,64.908,5.00001,,,,,64.906,7.137086,25.963,0.37474,,,
25.966,0.8516533,32.458,1.338384,32.458,1.037005,25.966,3.379489,64.914,0,64.914,5.00001,,,,,64.912,7.136779,25.966,0.3747019,,,
25.968,0.85177,32.462,1.327039,32.462,1.033562,25.968,3.379483,64.921,0,64.921,5.00001,,,,,64.919,7.136471,25.968,0.3746638,,,
25.971,0.8518866,32.465,1.315708,32.465,1.030123,25.971,3.379478,64.927,0,64.927,5.00001,,,,,64.925,7.136164,25.971,0.3746257,,,
25.973,0.8520032,32.468,1.305685,32.468,1.026233,25.973,3.379473,64.934,0,64.934,5.00001,,,,,64.932,7.135856,25.973,0.3745877,,,
25.976,0.8521198,32.471,1.297136,32.471,1.021853,25.976,3.379468,64.94,0,64.94,5.00001,,,,,64.938,7.135549,25.976,0.3745496,,,
25.978,0.8522364,32.474,1.288587,32.474,1.017473,25.979,3.379463,64.947,0,64.947,5.00001,,,,,64.944,7.135241,25.978,0.3745115,,,
25.981,0.8523531,32.478,1.280027,32.478,1.013088,25.981,3.379458,64.953,0,64.953,5.00001,,,,,64.951,7.134933,25.981,0.3744735,,,
25.984,0.8524695,32.481,1.271478,32.481,1.008708,25.984,3.379452,64.959,0,64.959,5.00001,,,,,64.957,7.134625,25.984,0.3744354,,,
25.986,0.8525862,32.484,1.262928,32.484,1.004328,25.986,3.379447,64.966,0,64.966,5.00001,,,,,64.964,7.134318,25.986,0.3743973,,,
25.989,0.8527786,32.487,1.254369,32.487,0.9999424,25.989,3.379442,64.972,0,64.972,5.00001,,,,,64.97,7.13401,25.989,0.3744693,,,
25.991,0.853034,32.49,1.24582,32.49,0.9955623,25.991,3.379437,64.979,0,64.979,5.00001,,,,,64.977,7.133703,25.991,0.3746326,,,
25.994,0.8532894,32.494,1.23726,32.494,0.991177,25.994,3.379432,64.985,0,64.985,5.00001,,,,,64.983,7.133407,25.994,0.374796,,,
25.996,0.8535449,32.497,1.228711,32.497,0.9867969,25.997,3.379426,64.992,0,64.992,5.00001,,,,,64.989,7.133119,25.996,0.3749593,,,
25.999,0.8538004,32.5,1.220161,32.5,0.9824168,25.999,3.379419,64.998,0,64.998,5.00001,,,,,64.996,7.13283,25.999,0.3751227,,,
26.002,0.8540558,32.503,1.211602,32.503,0.9780315,26.002,3.379412,65.004,0,65.004,5.00001,,,,,65.002,7.132542,26.002,0.3752861,,,
26.004,0.8543112,32.506,1.203053,32.506,0.9736515,26.004,3.379405,65.011,0,65.011,5.00001,,,,,65.009,7.132254,26.004,0.3754494,,,
26.007,0.8545663,32.51,1.197033,32.51,0.9704813,26.007,3.379398,65.017,0,65.017,5.00001,,,,,65.015,7.131965,26.007,0.3756126,,,
26.009,0.8548218,32.513,1.193202,32.513,0.9683577,26.009,3.379391,65.024,0,65.024,5.00001,,,,,65.022,7.131677,26.009,0.375776,,,
26.012,0.8550772,32.516,1.189376,32.516,0.9662365,26.012,3.379384,65.03,0,65.03,5.00001,,,,,65.028,7.131388,26.012,0.3759393,,,
26.014,0.8553327,32.519,1.185545,32.519,0.9641129,26.015,3.379377,65.037,0,65.037,5.00001,,,,,65.034,7.1311,26.014,0.3761027,,,
26.017,0.8555881,32.523,1.181719,32.523,0.9619917,26.017,3.37937,65.043,0,65.043,5.00001,,,,,65.041,7.130812,26.017,0.3762661,,,
26.02,0.8558435,32.526,1.177893,32.526,0.9598706,26.02,3.379363,65.049,0,65.049,5.00001,,,,,65.047,7.130523,26.02,0.3764294,,,
26.022,0.855967,32.529,1.174062,32.529,0.957747,26.022,3.379356,65.056,0,65.056,5.00001,,,,,65.054,7.130235,26.022,0.3763658,,,
26.025,0.8560011,32.532,1.170236,32.532,0.9556258,26.025,3.379349,65.062,0,65.062,5.00001,,,,,65.06,7.129946,26.025,0.3761487,,,
26.027,0.8560352,32.535,1.166409,32.535,0.9535047,26.027,3.379342,65.069,0,65.069,5.00001,,,,,65.066,7.129644,26.027,0.3759319,,,
26.03,0.8560693,32.539,1.162579,32.539,0.951381,26.03,3.379335,65.075,0,65.075,5.00001,,,,,65.073,7.129334,26.03,0.3757148,,,
26.032,0.8561034,32.542,1.158753,32.542,0.9492599,26.033,3.379328,65.082,0,65.082,5.00001,,,,,65.079,7.129025,26.032,0.3754976,,,
26.035,0.8561375,32.545,1.154922,32.545,0.9471362,26.035,3.37932,65.088,0,65.088,5.00001,,,,,65.086,7.128716,26.035,0.3752805,,,
26.038,0.8561715,32.548,1.151096,32.548,0.9450151,26.038,3.379312,65.094,0,65.094,5.00001,,,,,65.092,7.128407,26.038,0.3750634,,,
26.04,0.8562056,32.551,1.148384,32.551,0.9434854,26.04,3.379305,65.101,0,65.101,5.00001,,,,,65.099,7.128098,26.04,0.3748462,,,
26.043,0.8562397,32.555,1.146463,32.555,0.9423752,26.043,3.379297,65.107,0,65.107,5.00001,,,,,65.105,7.127788,26.043,0.3746291,,,
26.045,0.8562738,32.558,1.144545,32.558,0.9412662,26.045,3.37929,65.114,0,65.114,5.00001,,,,,65.111,7.127479,26.045,0.374412,,,
26.048,0.856308,32.561,1.142627,32.561,0.9401573,26.048,3.379282,65.12,0,65.12,5.00001,,,,,65.118,7.12717,26.048,0.3741948,,,
26.05,0.856342,32.564,1.140706,32.564,0.939047,26.051,3.379274,65.127,0,65.127,5.00001,,,,,65.124,7.126861,26.05,0.373978,,,
26.053,0.8563761,32.568,1.138788,32.568,0.9379381,26.053,3.379267,65.133,0,65.133,5.00001,,,,,65.131,7.126551,26.053,0.3737609,,,
26.056,0.8563493,32.571,1.136869,32.571,0.9368291,26.056,3.379259,65.139,0,65.139,5.00001,,,,,65.137,7.126242,26.056,0.3736635,,,
26.058,0.8562849,32.574,1.134948,32.574,0.9357189,26.058,3.379252,65.146,0,65.146,5.00001,,,,,65.144,7.125932,26.058,0.3736404,,,
26.061,0.8562204,32.577,1.13303,32.577,0.9346099,26.061,3.379244,65.152,0,65.152,5.00001,,,,,65.15,7.125601,26.061,0.3736173,,,
26.063,0.8561559,32.58,1.131109,32.58,0.9334997,26.063,3.37924,65.159,0,65.159,5.00001,,,,,65.156,7.125259,26.063,0.3735942,,,
26.066,0.8560914,32.584,1.129191,32.584,0.9323907,26.066,3.379241,65.165,0,65.165,5.00001,,,,,65.163,7.124918,26.066,0.3735712,,,
26.068,0.8560269,32.587,1.127272,32.587,0.9312818,26.069,3.379241,65.172,0,65.172,5.00001,,,,,65.169,7.124577,26.068,0.3735481,,,
26.071,0.8559625,32.59,1.125352,32.59,0.9301715,26.071,3.379242,65.178,0,65.178,5.00001,,,,,65.176,7.124235,26.071,0.373525,,,
26.074,0.855898,32.593,1.123477,32.593,0.9293713,26.074,3.379242,65.184,0,65.184,5.00001,,,,,65.182,7.123894,26.074,0.3735019,,,
26.076,0.8558335,32.596,1.121629,32.596,0.9287603,26.076,3.379243,65.191,0,65.191,5.00001,,,,,65.189,7.123552,26.076,0.3734788,,,
26.079,0.8557691,32.6,1.119779,32.6,0.9281486,26.079,3.379243,65.197,0,65.197,5.00001,,,,,65.195,7.12321,26.079,0.3734557,,,
26.081,0.8557046,32.603,1.117931,32.603,0.9275376,26.081,3.379244,65.204,0,65.204,5.00001,,,,,65.201,7.122869,26.081,0.3734326,,,
26.084,0.8556401,32.606,1.116081,32.606,0.9269258,26.084,3.379244,65.21,0,65.21,5.00001,,,,,65.208,7.122528,26.084,0.3734095,,,
26.086,0.8555756,32.609,1.114233,32.609,0.9263148,26.087,3.379245,65.217,0,65.217,5.00001,,,,,65.214,7.122186,26.086,0.3733865,,,
26.089,0.8555905,32.613,1.112385,32.613,0.9257038,26.089,3.379245,65.223,0,65.223,5.00001,,,,,65.221,7.121845,26.089,0.3734324,,,
26.092,0.8556468,32.616,1.110535,32.616,0.925092,26.092,3.379246,65.229,0,65.229,5.00001,,,,,65.227,7.121503,26.092,0.3735143,,,
26.094,0.8557029,32.619,1.108687,32.619,0.924481,26.094,3.379246,65.236,0,65.236,5.00001,,,,,65.234,7.121123,26.094,0.373596,,,
26.097,0.8557592,32.622,1.106839,32.622,0.92387,26.097,3.379244,65.242,0,65.242,5.00001,,,,,65.24,7.12073,26.097,0.3736779,,,
26.099,0.8558155,32.625,1.104989,32.625,0.9232583,26.099,3.379237,65.249,0,65.249,5.00001,,,,,65.246,7.120337,26.099,0.3737598,,,
26.102,0.8558718,32.629,1.103141,32.629,0.9226473,26.102,3.379231,65.255,0,65.255,5.00001,,,,,65.253,7.119943,26.102,0.3738417,,,
26.104,0.8559281,32.632,1.101291,32.632,0.9220356,26.105,3.379225,65.261,0,65.261,5.00001,,,,,65.259,7.119549,26.104,0.3739236,,,
26.107,0.8559843,32.635,1.100112,32.635,0.9211397,26.107,3.379218,65.268,0,65.268,5.00001,,,,,65.266,7.119156,26.107,0.3740055,,,
26.11,0.8560406,32.638,1.099274,32.638,0.9200988,26.11,3.379212,65.274,0,65.274,5.00001,,,,,65.272,7.118763,26.11,0.3740874,,,
26.112,0.8560969,32.641,1.098435,32.641,0.9190567,26.112,3.379206,65.281,0,65.281,5.00001,,,,,65.279,7.11837,26.112,0.3741693,,,
26.115,0.8561531,32.645,1.097596,32.645,0.9180157,26.115,3.379199,65.287,0,65.287,5.00001,,,,,65.285,7.117976,26.115,0.3742512,,,
26.117,0.8562093,32.648,1.096758,32.648,0.9169748,26.117,3.379193,65.294,0,65.294,5.00001,,,,,65.291,7.117582,26.117,0.3743329,,,
26.12,0.8562656,32.651,1.095919,32.651,0.9159327,26.12,3.379187,65.3,0,65.3,5.00001,,,,,65.298,7.117189,26.12,0.3744148,,,
26.122,0.8563206,32.654,1.09508,32.654,0.9148918,26.123,3.37918,65.306,0,65.306,5.00001,,,,,65.304,7.116796,26.122,0.3743062,,,
26.125,0.8563749,32.658,1.094241,32.658,0.9138497,26.125,3.379174,65.313,0,65.313,5.00001,,,,,65.311,7.116402,26.125,0.3741184,,,
26.128,0.8564293,32.661,1.093403,32.661,0.9128088,26.128,3.379168,65.319,0,65.319,5.00001,,,,,65.317,7.116014,26.128,0.3739306,,,
26.13,0.8564837,32.664,1.092565,32.664,0.9117679,26.13,3.379166,65.326,0,65.326,5.00001,,,,,65.324,7.115625,26.13,0.3737428,,,
26.133,0.8565381,32.667,1.091725,32.667,0.9107258,26.133,3.379169,65.332,0,65.332,5.00001,,,,,65.33,7.115237,26.133,0.373555,,,
26.135,0.8565925,32.67,1.090887,32.67,0.9096848,26.135,3.379171,65.339,0,65.339,5.00001,,,,,65.336,7.114849,26.135,0.3733672,,,
26.138,0.8566469,32.674,1.090049,32.674,0.908644,26.138,3.379173,65.345,0,65.345,5.00001,,,,,65.343,7.114461,26.138,0.3731794,,,
26.14,0.8567013,32.677,1.089653,32.677,0.9076512,26.141,3.379176,65.351,0,65.351,5.00001,,,,,65.349,7.114073,26.14,0.3729918,,,
26.143,0.8567556,32.68,1.089458,32.68,0.9066819,26.143,3.379178,65.358,0,65.358,5.00001,,,,,65.356,7.113685,26.143,0.372804,,,
26.146,0.85681,32.683,1.089262,32.683,0.9057115,26.146,3.37918,65.364,0,65.364,5.00001,,,,,65.362,7.113297,26.146,0.3726162,,,
26.148,0.8568645,32.686,1.089067,32.686,0.9047422,26.148,3.379183,65.371,0,65.371,5.00001,,,,,65.369,7.112909,26.148,0.3724284,,,
26.151,0.8569188,32.69,1.088871,32.69,0.9037728,26.151,3.379185,65.377,0,65.377,5.00001,,,,,65.375,7.112521,26.151,0.3722406,,,
26.153,0.8569732,32.693,1.088675,32.693,0.9028024,26.153,3.379188,65.384,0,65.384,5.00001,,,,,65.381,7.112133,26.153,0.3720528,,,
26.156,0.8571253,32.696,1.08848,32.696,0.9018331,26.156,3.37919,65.39,0,65.39,5.00001,,,,,65.388,7.111745,26.156,0.3721659,,,
26.158,0.8573133,32.699,1.088285,32.699,0.9008638,26.159,3.379193,65.396,0,65.396,5.00001,,,,,65.394,7.111356,26.158,0.3723896,,,
26.161,0.8575009,32.703,1.088089,32.703,0.8998933,26.161,3.379195,65.403,0,65.403,5.00001,,,,,65.401,7.110978,26.161,0.3726129,,,
26.164,0.8576888,32.706,1.087894,32.706,0.8989241,26.164,3.379199,65.409,0,65.409,5.00001,,,,,65.407,7.110601,26.164,0.3728366,,,
26.166,0.8578768,32.709,1.087698,32.709,0.8979536,26.166,3.379205,65.416,0,65.416,5.00001,,,,,65.414,7.110225,26.166,0.3730603,,,
26.169,0.8580648,32.712,1.087502,32.712,0.8969843,26.169,3.37921,65.422,0,65.422,5.00001,,,,,65.42,7.109849,26.169,0.3732839,,,
26.171,0.8582527,32.715,1.087307,32.715,0.8960149,26.171,3.379216,65.429,0,65.429,5.00001,,,,,65.426,7.109472,26.171,0.3735076,,,
26.174,0.8584406,32.719,1.086806,32.719,0.8951894,26.174,3.379222,65.435,0,65.435,5.00001,,,,,65.433,7.109096,26.174,0.3737312,,,
26.176,0.8586286,32.722,1.086201,32.722,0.8944144,26.177,3.379227,65.441,0,65.441,5.00001,,,,,65.439,7.108719,26.176,0.3739549,,,
26.179,0.8588165,32.725,1.085595,32.725,0.8936393,26.179,3.379233,65.448,0,65.448,5.00001,,,,,65.446,7.108343,26.179,0.3741786,,,
