Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,Cond temp,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,ml,°C,
0.408,2.829566,0.51,69.14135,0.51,29.62563,0.408,3.424995,1.021,0,1.021,0.08800017,,,,,1.022,6.771905,2.041,23.68218,
0.411,3.168697,0.513,75.98064,0.513,32.27019,0.411,3.424922,1.028,0,1.028,0.08800017,,,,,1.028,6.77531,2.053,23.68341,
0.413,3.576398,0.516,83.36997,0.516,35.14389,0.413,3.424837,1.034,0,1.034,0.08800017,,,,,1.034,6.779071,2.066,23.68464,
0.416,3.982567,0.519,91.38914,0.519,38.31843,0.416,3.424708,1.041,0,1.041,0.08800017,,,,,1.041,6.782624,2.079,23.68542,
0.419,4.471959,0.523,100.3513,0.523,41.76771,0.419,3.424709,1.047,0,1.047,0.08800017,,,,,1.047,6.785969,2.092,23.68674,
0.421,4.979548,0.526,110.0774,0.526,45.47911,0.421,3.42469,1.053,0,1.053,0.08800017,,,,,1.054,6.789432,2.105,23.68729,
0.424,5.548736,0.529,120.4835,0.529,49.49994,0.424,3.424724,1.06,0,1.06,0.08800017,,,,,1.06,6.792963,2.118,23.68769,
0.426,6.123716,0.532,131.8348,0.532,53.92413,0.426,3.424666,1.066,0,1.066,0.08800017,,,,,1.067,6.796154,2.131,23.68833,
0.429,6.775158,0.535,143.9006,0.535,58.49986,0.429,3.424727,1.073,0,1.073,0.08800017,,,,,1.073,6.799429,2.144,23.68908,
0.431,7.53263,0.539,157.2087,0.539,63.53346,0.431,3.424603,1.079,0,1.079,0.08800017,,,,,1.079,6.802731,2.156,23.69,
0.434,8.310217,0.542,171.4222,0.542,68.9383,0.434,3.424626,1.086,0,1.086,0.08800017,,,,,1.086,6.805641,2.169,23.691,
0.437,9.149181,0.545,186.826,0.545,74.76575,0.437,3.424549,1.092,0,1.092,0.08800017,,,,,1.092,6.808381,2.182,23.69199,
0.439,10.07237,0.548,203.4482,0.548,80.85464,0.439,3.424388,1.098,0,1.098,0.08800017,,,,,1.099,6.811452,2.195,23.69323,
0.442,11.0613,0.552,220.8119,0.552,87.47517,0.442,3.424252,1.105,0,1.105,0.08800017,,,,,1.105,6.814204,2.208,23.69463,
0.444,12.09239,0.555,239.3666,0.555,94.59176,0.444,3.424373,1.111,0,1.111,0.08800017,,,,,1.112,6.817181,2.221,23.69583,
0.447,13.23761,0.558,259.4842,0.558,101.9811,0.447,3.424423,1.118,0,1.118,0.08800017,,,,,1.118,6.81994,2.234,23.69675,
0.449,14.48347,0.561,280.4798,0.561,109.819,0.449,3.424313,1.124,0,1.124,0.08800017,,,,,1.124,6.822646,2.246,23.69796,
0.452,15.77921,0.564,302.5472,0.564,118.1634,0.452,3.424291,1.131,0,1.131,0.08800017,,,,,1.131,6.825196,2.259,23.69925,
0.455,17.21468,0.568,325.8813,0.568,127.0247,0.455,3.424484,1.137,0,1.137,0.08800017,,,,,1.137,6.827617,2.272,23.70002,
0.457,18.75238,0.571,350.744,0.571,136.1673,0.457,3.424428,1.144,0,1.144,0.08800017,,,,,1.144,6.830248,2.285,23.7005,
0.46,20.33753,0.574,376.4659,0.574,145.7318,0.46,3.424287,1.15,0,1.15,0.08800017,,,,,1.15,6.832494,2.298,23.70078,
0.462,22.05726,0.577,402.9903,0.577,155.7589,0.462,3.424343,1.156,0,1.156,0.08800017,,,,,1.157,6.83481,2.311,23.70193,
0.465,23.87114,0.58,431.0346,0.58,166.3436,0.465,3.42426,1.163,0,1.163,0.08800017,,,,,1.163,6.837038,2.324,23.70315,
0.467,25.79009,0.584,460.2765,0.584,177.1578,0.467,3.424406,1.169,0,1.169,0.08800017,,,,,1.17,6.83904,2.336,23.70435,
0.47,27.79763,0.587,489.9124,0.587,188.2868,0.47,3.424533,1.176,0,1.176,0.08800017,,,,,1.176,6.841263,2.349,23.70528,
0.473,29.94608,0.59,520.064,0.59,199.7699,0.473,3.424416,1.182,0,1.182,0.08800017,,,,,1.182,6.842902,2.362,23.70519,
0.475,32.21296,0.593,552.1257,0.593,211.7143,0.475,3.424444,1.189,0,1.189,0.08800017,,,,,1.189,6.844877,2.375,23.7049,
0.478,34.6309,0.597,584.9352,0.597,223.9465,0.478,3.424507,1.195,0,1.195,0.08800017,,,,,1.195,6.846581,2.388,23.70425,
0.48,37.08965,0.6,618.0733,0.6,236.6182,0.48,3.424371,1.201,0,1.201,0.08800017,,,,,1.202,6.848208,2.401,23.70366,
0.483,39.75431,0.603,652.1176,0.603,249.6245,0.483,3.42437,1.208,0,1.208,0.08800017,,,,,1.208,6.850043,2.414,23.70336,
0.485,42.57149,0.606,687.156,0.606,262.671,0.485,3.424322,1.214,0,1.214,0.08800017,,,,,1.215,6.851576,2.427,23.70306,
0.488,45.56979,0.609,722.0335,0.609,275.8308,0.488,3.424463,1.221,0,1.221,0.08800017,,,,,1.221,6.853035,2.439,23.70303,
0.491,48.70768,0.613,757.0018,0.613,289.2744,0.491,3.424453,1.227,0,1.227,0.08800017,,,,,1.227,6.854582,2.452,23.70307,
0.493,52.09995,0.616,793.303,0.616,302.9423,0.493,3.424789,1.234,0,1.234,0.08800017,,,,,1.234,6.855969,2.465,23.70371,
0.496,55.66093,0.619,829.1439,0.619,316.5656,0.496,3.424819,1.24,0,1.24,0.08800017,,,,,1.24,6.857142,2.478,23.70415,
0.498,59.50834,0.622,865.2708,0.622,330.4789,0.498,3.425035,1.246,0,1.246,0.08800017,,,,,1.247,6.858427,2.491,23.70465,
0.501,63.67012,0.626,901.6791,0.626,344.5216,0.501,3.425412,1.253,0,1.253,0.08800017,,,,,1.253,6.859682,2.504,23.70584,
0.503,68.07993,0.629,938.5444,0.629,358.4471,0.503,3.425904,1.259,0,1.259,0.08800017,,,,,1.26,6.860839,2.517,23.70714,
0.506,72.83813,0.632,974.6057,0.632,372.2079,0.506,3.426348,1.266,0,1.266,0.08800017,,,,,1.266,6.861715,2.529,23.70865,
0.509,77.99734,0.635,1010.33,0.635,386.0858,0.509,3.426749,1.272,0,1.272,0.08800017,,,,,1.272,6.86284,2.542,23.70954,
0.511,83.56876,0.638,1046.944,0.638,399.9685,0.511,3.427488,1.279,0,1.279,0.08800017,,,,,1.279,6.864022,2.555,23.71049,
0.514,89.59489,0.642,1082.203,0.642,413.4988,0.514,3.428161,1.285,0,1.285,0.08800017,,,,,1.285,6.86483,2.568,23.71155,
0.516,96.01245,0.645,1117.215,0.645,427.652,0.516,3.429277,1.291,0,1.291,0.08800017,,,,,1.292,6.86579,2.581,23.71223,
0.519,102.9165,0.648,1151.642,0.648,441.4581,0.519,3.430397,1.298,0,1.298,0.08800017,,,,,1.298,6.866476,2.594,23.71274,
0.521,110.4163,0.651,1186.499,0.651,454.2258,0.521,3.431851,1.304,0,1.304,0.08800017,,,,,1.305,6.86726,2.607,23.71331,
0.524,118.2838,0.654,1219.743,0.654,467.6569,0.524,3.433408,1.311,0,1.311,0.08800017,,,,,1.311,6.868171,2.62,23.71407,
0.527,126.7496,0.658,1252.731,0.658,480.4406,0.527,3.435287,1.317,0,1.317,0.08800017,,,,,1.317,6.869155,2.632,23.71504,
0.529,135.6138,0.661,1285.861,0.661,492.9771,0.529,3.437517,1.324,0,1.324,0.08800017,,,,,1.324,6.869728,2.645,23.71576,
0.532,145.195,0.664,1317.405,0.664,505.521,0.532,3.440006,1.33,0,1.33,0.08800017,,,,,1.33,6.870267,2.658,23.7165,
0.534,154.9941,0.667,1347.841,0.667,517.8508,0.534,3.443033,1.336,0,1.336,0.08800017,,,,,1.337,6.870749,2.671,23.71726,
0.537,165.9334,0.671,1378.053,0.671,529.8384,0.537,3.446421,1.343,0,1.343,0.08800017,,,,,1.343,6.871374,2.684,23.71782,
0.539,177.4231,0.674,1407.226,0.674,541.7333,0.539,3.45039,1.349,0,1.349,0.08800017,,,,,1.35,6.871755,2.697,23.71818,
0.542,189.627,0.677,1435.601,0.677,553.1956,0.542,3.454997,1.356,0,1.356,0.08800017,,,,,1.356,6.872257,2.71,23.71839,
0.545,202.5839,0.68,1463.27,0.68,564.1782,0.545,3.460263,1.362,0,1.362,0.08800017,,,,,1.362,6.872755,2.722,23.71914,
0.547,216.2343,0.683,1490.387,0.683,574.733,0.547,3.466231,1.369,0,1.369,0.08800017,,,,,1.369,6.873409,2.735,23.71991,
0.55,230.5992,0.687,1516.533,0.687,584.8699,0.55,3.472929,1.375,0,1.375,0.08800017,,,,,1.375,6.873855,2.748,23.72099,
0.552,245.838,0.69,1541.212,0.69,595.1951,0.552,3.480644,1.381,0,1.381,0.08800017,,,,,1.382,6.874269,2.761,23.72184,
0.555,261.763,0.693,1565.425,0.693,605.597,0.555,3.488826,1.388,0,1.388,0.08800017,,,,,1.388,6.874631,2.774,23.72267,
0.557,278.6087,0.696,1588.593,0.696,614.5208,0.557,3.498323,1.394,0,1.394,0.08800017,,,,,1.395,6.8749,2.787,23.72342,
0.56,296.201,0.699,1611.177,0.699,624.2347,0.56,3.509077,1.401,0,1.401,0.08800017,,,,,1.401,6.875206,2.8,23.72427,
0.563,314.7582,0.703,1633.109,0.703,633.6814,0.563,3.521201,1.407,0,1.407,0.08800017,,,,,1.408,6.875488,2.813,23.72492,
0.565,334.1824,0.706,1654.321,0.706,642.2186,0.565,3.534581,1.414,0,1.414,0.08800017,,,,,1.414,6.875736,2.825,23.7261,
0.568,354.6163,0.709,1674.43,0.709,650.0678,0.568,3.549544,1.42,0,1.42,0.08800017,,,,,1.42,6.875824,2.838,23.72771,
0.57,375.7961,0.712,1693.523,0.712,658.8553,0.57,3.56653,1.427,0,1.427,0.08800017,,,,,1.427,6.876099,2.851,23.72946,
0.573,397.6825,0.716,1712.561,0.716,666.455,0.573,3.585181,1.433,0,1.433,0.08800017,,,,,1.433,6.876242,2.864,23.73086,
0.575,420.3656,0.719,1730.849,0.719,674.1332,0.575,3.605684,1.439,0,1.439,0.08800017,,,,,1.44,6.876365,2.877,23.73174,
0.578,443.9033,0.722,1748.264,0.722,681.1237,0.578,3.628683,1.446,0,1.446,0.08800017,,,,,1.446,6.876518,2.89,23.73231,
0.581,468.238,0.725,1765.256,0.725,688.4151,0.581,3.653968,1.452,0,1.452,0.08800017,,,,,1.453,6.876724,2.903,23.73227,
0.583,493.3716,0.728,1781.793,0.728,694.8281,0.583,3.681703,1.459,0,1.459,0.08800017,,,,,1.459,6.876778,2.915,23.73109,
0.586,519.2426,0.732,1797.132,0.732,701.5869,0.586,3.712272,1.465,0,1.465,0.08800017,,,,,1.465,6.876915,2.928,23.72963,
0.588,545.2285,0.735,1811.605,0.735,708.2134,0.588,3.744689,1.472,0,1.472,0.08800017,,,,,1.472,6.877081,2.941,23.7281,
0.591,572.8497,0.738,1826.513,0.738,713.5643,0.591,3.780965,1.478,0,1.478,0.08800017,,,,,1.478,6.877134,2.954,23.72682,
0.593,600.8622,0.741,1840.315,0.741,719.446,0.593,3.820562,1.484,0,1.484,0.08800017,,,,,1.485,6.877213,2.967,23.72576,
0.596,629.6805,0.745,1853.44,0.745,724.9188,0.596,3.863656,1.491,0,1.491,0.08800017,,,,,1.491,6.877215,2.98,23.72485,
0.599,658.9615,0.748,1865.586,0.748,731.1349,0.599,3.910336,1.497,0,1.497,0.08800017,,,,,1.498,6.877222,2.993,23.72822,
0.601,688.9912,0.751,1877.712,0.751,736.2314,0.601,3.960883,1.504,0,1.504,0.08800017,,,,,1.504,6.877223,3.006,23.72973,
0.604,719.3455,0.754,1889.517,0.754,741.0084,0.604,4.015008,1.51,0,1.51,0.08800017,,,,,1.51,6.877334,3.018,23.7288,
0.606,750.0549,0.757,1900.437,0.757,746.4297,0.606,4.07312,1.517,0,1.517,0.08800017,,,,,1.517,6.877334,3.031,23.7282,
0.609,780.8032,0.761,1911.625,0.761,751.2123,0.609,4.135413,1.523,0,1.523,0.08800017,,,,,1.523,6.877236,3.044,23.72766,
0.611,812.4736,0.764,1922.309,0.764,755.1144,0.611,4.201407,1.529,0,1.529,0.08800017,,,,,1.53,6.877236,3.057,23.72707,
0.614,844.1082,0.767,1932.649,0.767,759.4512,0.614,4.271717,1.536,0,1.536,0.08800017,,,,,1.536,6.877183,3.07,23.72672,
0.617,876.3951,0.77,1941.755,0.77,763.7939,0.617,4.346728,1.542,0,1.542,0.08800017,,,,,1.543,6.877179,3.083,23.72587,
0.619,908.6226,0.773,1950.618,0.773,767.8033,0.619,4.426143,1.549,0,1.549,0.08800017,,,,,1.549,6.877202,3.096,23.72481,
0.622,941.4377,0.777,1960.063,0.777,771.9725,0.622,4.509892,1.555,0,1.555,0.08800017,,,,,1.555,6.877098,3.108,23.72309,
0.624,974.1132,0.78,1968.84,0.78,776.0604,0.624,4.598315,1.562,0,1.562,0.08800017,,,,,1.562,6.87707,3.121,23.72158,
0.627,1007.195,0.783,1977.435,0.783,779.5693,0.627,4.691061,1.568,0,1.568,0.08800017,,,,,1.568,6.876902,3.134,23.71965,
0.629,1040.024,0.786,1985.681,0.786,784.0934,0.629,4.788547,1.574,0,1.574,0.08800017,,,,,1.575,6.876894,3.147,23.71843,
0.632,1072.651,0.79,1993.318,0.79,787.4435,0.632,4.890082,1.581,0,1.581,0.08800017,,,,,1.581,6.876814,3.16,23.71665,
0.635,1105.214,0.793,2000.66,0.793,790.6094,0.635,4.995843,1.587,0,1.587,0.08800017,,,,,1.588,6.876728,3.173,23.71508,
0.637,1138.232,0.796,2007.346,0.796,793.9095,0.637,5.106043,1.594,0,1.594,0.08800017,,,,,1.594,6.876576,3.186,23.71352,
0.64,1170.341,0.799,2014.524,0.799,797.2634,0.64,5.219673,1.6,0,1.6,0.08800017,,,,,1.6,6.876498,3.199,23.71236,
0.642,1201.971,0.802,2021.337,0.802,799.7232,0.642,5.334351,1.607,0,1.607,0.08800017,,,,,1.607,6.876359,3.211,23.71081,
0.645,1233.826,0.806,2028.206,0.806,802.8099,0.645,5.455543,1.613,0,1.613,0.08800017,,,,,1.613,6.876253,3.224,23.70965,
0.648,1265.278,0.809,2034.187,0.809,806.0042,0.648,5.580282,1.619,0,1.619,0.08800017,,,,,1.62,6.876128,3.237,23.70801,
0.65,1296.873,0.812,2040,0.812,808.9371,0.65,5.708282,1.626,0,1.626,0.08800017,,,,,1.626,6.875986,3.25,23.70693,
0.653,1327.761,0.815,2046.058,0.815,811.3947,0.653,5.839142,1.632,0,1.632,0.08800017,,,,,1.633,6.875873,3.263,23.70623,
0.655,1358.292,0.818,2051.129,0.818,814.3593,0.655,5.972853,1.639,0,1.639,0.08800017,,,,,1.639,6.875728,3.276,23.70531,
0.658,1387.712,0.822,2056.927,0.822,816.4963,0.658,6.108998,1.645,0,1.645,0.08800017,,,,,1.645,6.875669,3.289,23.70471,
0.66,1417.019,0.825,2061.714,0.825,818.0745,0.66,6.247278,1.652,0,1.652,0.08800017,,,,,1.652,6.8755,3.301,23.70468,
0.663,1445.566,0.828,2066.718,0.828,820.3001,0.663,6.38739,1.658,0,1.658,0.08800017,,,,,1.658,6.87534,3.314,23.7043,
0.666,1473.642,0.831,2072.207,0.831,822.7871,0.666,6.529014,1.665,0,1.665,0.08800017,,,,,1.665,6.87535,3.327,23.70344,
0.668,1500.773,0.835,2076.441,0.835,824.8848,0.668,6.671535,1.671,0,1.671,0.08800017,,,,,1.671,6.875144,3.34,23.70218,
0.671,1527.586,0.838,2081.094,0.838,827.116,0.671,6.81534,1.677,0,1.677,0.08800017,,,,,1.678,6.875077,3.353,23.70074,
0.673,1553.293,0.841,2085.414,0.841,829.1768,0.673,6.959552,1.684,0,1.684,0.08800017,,,,,1.684,6.874844,3.366,23.69965,
0.676,1579.379,0.844,2089.394,0.844,830.7604,0.676,7.10491,1.69,0,1.69,0.08800017,,,,,1.691,6.874687,3.379,23.69882,
0.678,1604.462,0.847,2093.732,0.847,832.593,0.678,7.250515,1.697,0,1.697,0.08800017,,,,,1.697,6.874431,3.391,23.69784,
0.681,1628.858,0.851,2097.693,0.851,834.282,0.681,7.396401,1.703,0,1.703,0.08800017,,,,,1.703,6.874336,3.404,23.69662,
0.684,1651.95,0.854,2101.975,0.854,836.4268,0.684,7.541825,1.71,0,1.71,0.08800017,,,,,1.71,6.87419,3.417,23.69557,
0.686,1674.695,0.857,2105.124,0.857,837.9039,0.686,7.686486,1.716,0,1.716,0.08800017,,,,,1.716,6.873949,3.43,23.69393,
0.689,1696.905,0.86,2109.054,0.86,839.1733,0.689,7.830824,1.722,0,1.722,0.08800017,,,,,1.723,6.873807,3.443,23.69289,
0.691,1718.82,0.864,2112.659,0.864,841.8567,0.691,7.973961,1.729,0,1.729,0.08800017,,,,,1.729,6.87366,3.456,23.69107,
0.694,1739.203,0.867,2116.226,0.867,843.2231,0.694,8.114989,1.735,0,1.735,0.08800017,,,,,1.736,6.873396,3.469,23.68974,
0.696,1758.72,0.87,2119.371,0.87,844.9967,0.696,8.252525,1.742,0,1.742,0.08800017,,,,,1.742,6.872992,3.482,23.6877,
0.699,1778.516,0.873,2122.455,0.873,846.2931,0.699,8.391232,1.748,0,1.748,0.08800017,,,,,1.748,6.872967,3.494,23.68555,
0.702,1797.453,0.876,2125.594,0.876,848.4637,0.702,8.528612,1.755,0,1.755,0.08800017,,,,,1.755,6.872589,3.507,23.68366,
0.704,1815.795,0.88,2128.837,0.88,849.7579,0.704,8.663801,1.761,0,1.761,0.08800017,,,,,1.761,6.872312,3.52,23.6833,
0.707,1833.132,0.883,2131.752,0.883,850.6585,0.707,8.796923,1.767,0,1.767,0.08800017,,,,,1.768,6.872153,3.533,23.68243,
0.709,1850.442,0.886,2134.688,0.886,851.7068,0.709,8.927308,1.774,0,1.774,0.08800017,,,,,1.774,6.87198,3.546,23.68211,
0.712,1867.437,0.889,2137.273,0.889,853.196,0.712,9.055724,1.78,0,1.78,0.08800017,,,,,1.781,6.871695,3.559,23.68167,
0.714,1883.595,0.892,2139.372,0.892,855.2546,0.714,9.181523,1.787,0,1.787,0.08800017,,,,,1.787,6.87148,3.572,23.68188,
0.717,1898.841,0.896,2141.819,0.896,855.5042,0.717,9.30524,1.793,0,1.793,0.08800017,,,,,1.793,6.871249,3.584,23.68158,
0.72,1913.747,0.899,2144.8,0.899,857.3028,0.72,9.42695,1.8,0,1.8,0.08800017,,,,,1.8,6.871027,3.597,23.68118,
0.722,1927.407,0.902,2146.976,0.902,858.5074,0.722,9.545091,1.806,0,1.806,0.08800017,,,,,1.806,6.870759,3.61,23.68131,
0.725,1940.824,0.905,2149.251,0.905,859.762,0.725,9.660854,1.812,0,1.812,0.08800017,,,,,1.813,6.870605,3.623,23.68176,
0.727,1953.838,0.909,2151.78,0.909,860.0954,0.727,9.774597,1.819,0,1.819,0.08800017,,,,,1.819,6.870329,3.636,23.68179,
0.73,1966.857,0.912,2154.7,0.912,860.9896,0.73,9.885386,1.825,0,1.825,0.08800017,,,,,1.826,6.870078,3.649,23.68169,
0.732,1979.557,0.915,2156.359,0.915,861.7807,0.732,9.993475,1.832,0,1.832,0.08800017,,,,,1.832,6.869856,3.662,23.68098,
0.735,1991.331,0.918,2158.281,0.918,862.9667,0.735,10.09921,1.838,0,1.838,0.08800017,,,,,1.838,6.869664,3.675,23.68039,
0.738,2002.509,0.921,2160.465,0.921,864.4179,0.738,10.20201,1.845,0,1.845,0.08800017,,,,,1.845,6.869353,3.687,23.68074,
0.74,2013.733,0.925,2162.57,0.925,864.9028,0.74,10.30217,1.851,0,1.851,0.08800017,,,,,1.851,6.869109,3.7,23.68083,
0.743,2024.468,0.928,2164.145,0.928,866.3553,0.743,10.40014,1.857,0,1.857,0.08800017,,,,,1.858,6.868839,3.713,23.68126,
0.745,2035.136,0.931,2165.861,0.931,866.7335,0.745,10.49535,1.864,0,1.864,0.08800017,,,,,1.864,6.868617,3.726,23.68196,
0.748,2044.874,0.934,2168.347,0.934,867.6464,0.748,10.58653,1.87,0,1.87,0.08800017,,,,,1.871,6.868306,3.739,23.68315,
0.75,2054.438,0.937,2170.122,0.937,868.4662,0.75,10.67599,1.877,0,1.877,0.08800017,,,,,1.877,6.867924,3.752,23.68389,
0.753,2064.028,0.941,2171.906,0.941,869.7324,0.753,10.76357,1.883,0,1.883,0.08800017,,,,,1.883,6.867492,3.765,23.68487,
0.756,2072.904,0.944,2173.629,0.944,870.434,0.756,10.84905,1.89,0,1.89,0.08800017,,,,,1.89,6.867238,3.777,23.68558,
0.758,2080.972,0.947,2175.404,0.947,870.6259,0.758,10.93175,1.896,0,1.896,0.08800017,,,,,1.896,6.866915,3.79,23.68674,
0.761,2089.667,0.95,2176.9,0.95,871.905,0.761,11.0123,1.902,0,1.902,0.08800017,,,,,1.903,6.866668,3.803,23.68799,
0.763,2097.302,0.954,2178.175,0.954,872.7231,0.763,11.09073,1.909,0,1.909,0.08800017,,,,,1.909,6.866337,3.816,23.68938,
0.766,2104.47,0.957,2180.026,0.957,873.9393,0.766,11.16663,1.915,0,1.915,0.08800017,,,,,1.916,6.866149,3.829,23.69081,
0.768,2111.833,0.96,2180.949,0.96,874.3123,0.768,11.24061,1.922,0,1.922,0.08800017,,,,,1.922,6.865897,3.842,23.69265,
0.771,2119.171,0.963,2182.664,0.963,875.5795,0.771,11.31235,1.928,0,1.928,0.08800017,,,,,1.929,6.865621,3.855,23.69434,
0.774,2126.061,0.966,2183.71,0.966,876.4514,0.774,11.38226,1.935,0,1.935,0.08800017,,,,,1.935,6.865339,3.868,23.69601,
0.776,2132.746,0.97,2185.556,0.97,876.5397,0.776,11.4499,1.941,0,1.941,0.08800017,,,,,1.941,6.864989,3.88,23.69746,
0.779,2138.94,0.973,2186.957,0.973,877.025,0.779,11.51629,1.948,0,1.948,0.08800017,,,,,1.948,6.864759,3.893,23.6995,
0.781,2145.062,0.976,2188.414,0.976,877.8052,0.781,11.58026,1.954,0,1.954,0.08800017,,,,,1.954,6.864439,3.906,23.70156,
0.784,2151.859,0.979,2189.586,0.979,878.43,0.784,11.64248,1.96,0,1.96,0.08800017,,,,,1.961,6.864076,3.919,23.70305,
0.786,2157.341,0.982,2190.57,0.982,878.9256,0.786,11.70273,1.967,0,1.967,0.08800017,,,,,1.967,6.863703,3.932,23.70455,
0.789,2162.808,0.986,2191.38,0.986,879.6371,0.789,11.76132,1.973,0,1.973,0.08800017,,,,,1.974,6.863298,3.945,23.70574,
0.792,2168.157,0.989,2192.816,0.989,880.3978,0.792,11.81867,1.98,0,1.98,0.08800017,,,,,1.98,6.862945,3.958,23.70675,
0.794,2173.234,0.992,2194.292,0.992,881.5523,0.794,11.87423,1.986,0,1.986,0.08800017,,,,,1.986,6.862668,3.97,23.70765,
0.797,2178.764,0.995,2195.586,0.995,881.8062,0.797,11.92802,1.993,0,1.993,0.08800017,,,,,1.993,6.862429,3.983,23.70884,
0.799,2183.85,0.999,2196.791,0.999,881.9041,0.799,11.98026,1.999,0,1.999,0.08800017,,,,,1.999,6.862026,3.996,23.71037,
0.802,2188.209,1.002,2197.61,1.002,882.077,0.802,12.02971,2.005,0,2.005,0.08800017,,,,,2.006,6.861707,4.009,23.71207,
0.804,2192.711,1.005,2198.626,1.005,883.129,0.804,12.07891,2.012,0,2.012,0.08800017,,,,,2.012,6.861387,4.022,23.71374,
0.807,2197.46,1.008,2199.641,1.008,883.8506,0.807,12.1268,2.018,0,2.018,0.08800017,,,,,2.019,6.861093,4.035,23.71536,
0.81,2201.675,1.011,2200.621,1.011,883.8951,0.81,12.17307,2.025,0,2.025,0.08800017,,,,,2.025,6.860704,4.048,23.71642,
0.812,2205.862,1.015,2201.374,1.015,884.6293,0.812,12.21831,2.031,0,2.031,0.08800017,,,,,2.031,6.860428,4.061,23.71764,
0.815,2209.968,1.018,2202.914,1.018,884.8708,0.815,12.26174,2.038,0,2.038,0.08800017,,,,,2.038,6.860157,4.073,23.71827,
0.817,2213.722,1.021,2203.601,1.021,885.4369,0.817,12.30404,2.044,0,2.044,0.08800017,,,,,2.044,6.859813,4.086,23.71879,
0.82,2217.633,1.024,2204.219,1.024,885.4588,0.82,12.34518,2.05,0,2.05,0.08800017,,,,,2.051,6.859568,4.099,23.71912,
0.822,2221.366,1.028,2205.461,1.028,886.8458,0.822,12.3853,2.057,0,2.057,0.08800017,,,,,2.057,6.85921,4.112,23.71998,
0.825,2224.437,1.031,2206.21,1.031,887.2278,0.825,12.42397,2.063,0,2.063,0.08800017,,,,,2.064,6.858922,4.125,23.72116,
0.828,2227.685,1.034,2207.423,1.034,887.3871,0.828,12.46154,2.07,0,2.07,0.08800017,,,,,2.07,6.858353,4.138,23.72208,
0.83,2231.277,1.037,2208.458,1.037,887.7596,0.83,12.49802,2.076,0,2.076,0.08800017,,,,,2.076,6.857931,4.151,23.72261,
0.833,2234.212,1.04,2208.859,1.04,888.3148,0.833,12.53349,2.083,0,2.083,0.08800017,,,,,2.083,6.857698,4.163,23.72311,
0.835,2237.601,1.044,2210.495,1.044,888.9766,0.835,12.56797,2.089,0,2.089,0.08800017,,,,,2.089,6.857228,4.176,23.72284,
0.838,2240.313,1.047,2211.028,1.047,889.2405,0.838,12.60127,2.095,0,2.095,0.08800017,,,,,2.096,6.856858,4.189,23.72282,
0.84,2243.552,1.05,2211.621,1.05,889.8754,0.84,12.63387,2.102,0,2.102,0.08800017,,,,,2.102,6.85656,4.202,23.72308,
0.843,2245.989,1.053,2212.161,1.053,890.4102,0.843,12.6655,2.108,0,2.108,0.08800017,,,,,2.109,6.85627,4.215,23.72379,
0.846,2249.033,1.056,2213.247,1.056,890.8643,0.846,12.69638,2.115,0,2.115,0.08800017,,,,,2.115,6.855979,4.228,23.72464,
0.848,2251.558,1.06,2214.021,1.06,891.5154,0.848,12.72643,2.121,0,2.121,0.08800017,,,,,2.121,6.855651,4.241,23.72483,
0.851,2254.155,1.063,2214.961,1.063,892.0235,0.851,12.75526,2.128,0,2.128,0.08800017,,,,,2.128,6.8553,4.253,23.72552,
0.853,2256.948,1.066,2215.906,1.066,892.8651,0.853,12.78337,2.134,0,2.134,0.08800017,,,,,2.134,6.854946,4.266,23.72627,
0.856,2259.433,1.069,2216.888,1.069,892.7576,0.856,12.81017,2.14,0,2.14,0.08800017,,,,,2.141,6.854559,4.279,23.72691,
0.858,2261.599,1.073,2217.391,1.073,892.7614,0.858,12.83682,2.147,0,2.147,0.08800017,,,,,2.147,6.854211,4.292,23.72779,
0.861,2263.824,1.076,2218.822,1.076,892.0452,0.861,12.8627,2.153,0,2.153,0.08800017,,,,,2.154,6.853909,4.305,23.72861,
0.864,2265.879,1.079,2219.415,1.079,892.1564,0.864,12.88791,2.16,0,2.16,0.08800017,,,,,2.16,6.853386,4.318,23.72943,
0.866,2268.917,1.082,2219.594,1.082,892.8034,0.866,12.91221,2.166,0,2.166,0.08800017,,,,,2.167,6.85306,4.331,23.73096,
0.869,2270.854,1.085,2219.841,1.085,893.2843,0.869,12.93598,2.173,0,2.173,0.08800017,,,,,2.173,6.85275,4.344,23.73228,
0.871,2272.746,1.089,2220.12,1.089,893.1701,0.871,12.9591,2.179,0,2.179,0.08800017,,,,,2.179,6.852283,4.356,23.73351,
0.874,2274.91,1.092,2220.84,1.092,894.0574,0.874,12.98106,2.185,0,2.185,0.08800017,,,,,2.186,6.851859,4.369,23.73509,
0.876,2276.711,1.095,2221.521,1.095,894.6564,0.876,13.00252,2.192,0,2.192,0.08800017,,,,,2.192,6.851596,4.382,23.737,
0.879,2278.521,1.098,2221.426,1.098,895.0193,0.879,13.02362,2.198,0,2.198,0.08800017,,,,,2.199,6.851225,4.395,23.73857,
