Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,System flow,,Fraction,,Injection,,pH,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,ml/min,ml,Fraction,ml,Injection,ml,,
0.679,1495.361,0.848,2464.747,0.848,1191.771,0.679,3.576467,1.695,0.08800017,,,,,1.695,6.964685,
0.679,1509.003,0.849,2466.513,0.849,1192.53,0.68,3.587111,1.698,0.08800017,,,,,1.697,6.964706,
0.68,1522.766,0.85,2468.465,0.85,1193.661,0.68,3.597928,1.7,0.08800017,,,,,1.7,6.964757,
0.681,1535.763,0.851,2469.917,0.851,1195.07,0.681,3.609431,1.702,0.08800017,,,,,1.702,6.964707,
0.682,1549.385,0.853,2471.693,0.853,1196.517,0.682,3.62133,1.704,0.08800017,,,,,1.704,6.964752,
0.683,1562.724,0.854,2473.043,0.854,1197.509,0.683,3.633496,1.706,0.08800017,,,,,1.706,6.964841,
0.684,1575.934,0.855,2474.611,0.855,1198.444,0.684,3.645993,1.708,0.08800017,,,,,1.708,6.964875,
0.685,1589.849,0.856,2476.611,0.856,1199.28,0.685,3.658962,1.711,0.08800017,,,,,1.71,6.96475,
0.686,1603.288,0.857,2478.33,0.857,1200.547,0.686,3.672302,1.713,0.08800017,,,,,1.713,6.964961,
0.686,1616.58,0.858,2480.242,0.858,1201.541,0.686,3.686089,1.715,0.08800017,,,,,1.715,6.964901,
0.687,1630.4,0.859,2481.824,0.859,1202.421,0.687,3.70025,1.717,0.08800017,,,,,1.717,6.965016,
0.688,1643.917,0.86,2483.13,0.86,1203.151,0.688,3.71495,1.719,0.08800017,,,,,1.719,6.964928,
0.689,1657.73,0.861,2484.618,0.861,1203.644,0.689,3.730139,1.721,0.08800017,,,,,1.721,6.965062,
0.69,1672.19,0.862,2486.108,0.862,1204.544,0.69,3.745706,1.724,0.08800017,,,,,1.723,6.965027,
0.691,1685.311,0.863,2487.666,0.863,1205.573,0.691,3.761721,1.726,0.08800017,,,,,1.726,6.965061,
0.692,1698.838,0.864,2488.862,0.864,1206.995,0.692,3.778041,1.728,0.08800017,,,,,1.728,6.964991,
0.692,1711.997,0.866,2490.304,0.866,1208.637,0.693,3.794208,1.73,0.08800017,,,,,1.73,6.964957,
0.693,1724.58,0.867,2491.589,0.867,1209.883,0.693,3.810837,1.732,0.08800017,,,,,1.732,6.964981,
0.694,1738.784,0.868,2493.549,0.868,1210.793,0.694,3.82866,1.734,0.08800017,,,,,1.734,6.965008,
0.695,1752.313,0.869,2494.935,0.869,1211.479,0.695,3.846995,1.737,0.08800017,,,,,1.736,6.964989,
0.696,1765.81,0.87,2496.293,0.87,1212.211,0.696,3.865881,1.739,0.08800017,,,,,1.739,6.965001,
0.697,1779.655,0.871,2497.351,0.871,1213.332,0.697,3.885294,1.741,0.08800017,,,,,1.741,6.964996,
0.698,1792.836,0.872,2498.25,0.872,1214.266,0.698,3.905183,1.743,0.08800017,,,,,1.743,6.964917,
0.699,1806.745,0.873,2499.248,0.873,1215.237,0.699,3.925644,1.745,0.08800017,,,,,1.745,6.964921,
0.699,1820.392,0.874,2500.186,0.874,1215.496,0.699,3.946621,1.747,0.08800017,,,,,1.747,6.964958,
0.7,1833.503,0.875,2501.71,0.875,1215.625,0.7,3.968153,1.75,0.08800017,,,,,1.749,6.964982,
0.701,1847.221,0.876,2503.074,0.876,1215.808,0.701,3.990158,1.752,0.08800017,,,,,1.752,6.964995,
0.702,1860.529,0.877,2504.606,0.877,1216.311,0.702,4.01287,1.754,0.08800017,,,,,1.754,6.964924,
0.703,1873.415,0.879,2505.548,0.879,1217.077,0.703,4.035954,1.756,0.08800017,,,,,1.756,6.964937,
0.704,1886.862,0.88,2506.459,0.88,1217.993,0.704,4.059638,1.758,0.08800017,,,,,1.758,6.96491,
0.705,1899.606,0.881,2507.709,0.881,1219.015,0.705,4.083762,1.76,0.08800017,,,,,1.76,6.964895,
0.705,1912.622,0.882,2508.777,0.882,1220.479,0.706,4.108758,1.763,0.08800017,,,,,1.762,6.964742,
0.706,1926.247,0.883,2510.005,0.883,1221.486,0.706,4.134278,1.765,0.08800017,,,,,1.765,6.964742,
0.707,1938.763,0.884,2511.036,0.884,1222.271,0.707,4.160272,1.767,0.08800017,,,,,1.767,6.96467,
0.708,1951.654,0.885,2512.001,0.885,1223.027,0.708,4.186862,1.769,0.08800017,,,,,1.769,6.964642,
0.709,1964.683,0.886,2512.85,0.886,1223.561,0.709,4.213978,1.771,0.08800017,,,,,1.771,6.964531,
0.71,1977.042,0.887,2513.697,0.887,1224.097,0.71,4.241579,1.773,0.08800017,,,,,1.773,6.964563,
0.711,1990.179,0.888,2514.687,0.888,1224.473,0.711,4.269943,1.776,0.08800017,,,,,1.775,6.964505,
0.712,2002.849,0.889,2515.645,0.889,1225.046,0.712,4.299039,1.778,0.08800017,,,,,1.778,6.964534,
0.712,2014.923,0.89,2516.362,0.89,1226.047,0.712,4.3284,1.78,0.08800017,,,,,1.78,6.964417,
0.713,2027.561,0.892,2517.014,0.892,1227.124,0.713,4.358531,1.782,0.08800017,,,,,1.782,6.964224,
0.714,2039.57,0.893,2517.56,0.893,1227.93,0.714,4.389156,1.784,0.08800017,,,,,1.784,6.964314,
0.715,2051.46,0.894,2518.701,0.894,1228.155,0.715,4.420367,1.786,0.08800017,,,,,1.786,6.964258,
0.716,2064.054,0.895,2519.811,0.895,1228.523,0.716,4.452239,1.789,0.08800017,,,,,1.788,6.964103,
0.717,2075.796,0.896,2520.965,0.896,1228.849,0.717,4.484734,1.791,0.08800017,,,,,1.791,6.964094,
0.718,2087.669,0.897,2521.507,0.897,1229.839,0.718,4.517889,1.793,0.08800017,,,,,1.793,6.964004,
0.718,2099.488,0.898,2522.537,0.898,1231.244,0.718,4.551536,1.795,0.08800017,,,,,1.795,6.964016,
0.719,2110.773,0.899,2523.238,0.899,1232.049,0.719,4.586079,1.797,0.08800017,,,,,1.797,6.96399,
0.72,2122.412,0.9,2524.453,0.9,1232.35,0.72,4.621036,1.799,0.08800017,,,,,1.799,6.96381,
0.721,2133.658,0.901,2524.831,0.901,1232.275,0.721,4.656645,1.802,0.08800017,,,,,1.801,6.963802,
0.722,2144.768,0.902,2525.22,0.902,1232.536,0.722,4.693077,1.804,0.08800017,,,,,1.804,6.963614,
0.723,2156.223,0.903,2526.09,0.903,1233.142,0.723,4.729884,1.806,0.08800017,,,,,1.806,6.963519,
0.724,2166.922,0.905,2526.794,0.905,1233.905,0.724,4.766945,1.808,0.08800017,,,,,1.808,6.963314,
0.724,2177.526,0.906,2527.604,0.906,1234.17,0.725,4.80486,1.81,0.08800017,,,,,1.81,6.963391,
0.725,2188.382,0.907,2528.044,0.907,1234.867,0.725,4.843481,1.812,0.08800017,,,,,1.812,6.96325,
0.726,2198.597,0.908,2528.378,0.908,1235.463,0.726,4.882916,1.814,0.08800017,,,,,1.814,6.96311,
0.727,2209.228,0.909,2528.856,0.909,1235.95,0.727,4.922887,1.817,0.08800017,,,,,1.817,6.962964,
0.728,2220.095,0.91,2529.382,0.91,1236.295,0.728,4.963587,1.819,0.08800017,,,,,1.819,6.962844,
0.729,2229.961,0.911,2529.938,0.911,1236.288,0.729,5.00488,1.821,0.08800017,,,,,1.821,6.962759,
0.73,2240.282,0.912,2530.54,0.912,1236.382,0.73,5.046644,1.823,0.08800017,,,,,1.823,6.96259,
0.731,2250.495,0.913,2531.19,0.913,1236.926,0.731,5.089422,1.825,0.08800017,,,,,1.825,6.962572,
0.731,2260.151,0.914,2532.067,0.914,1237.433,0.731,5.132476,1.827,0.08800017,,,,,1.827,6.962546,
0.732,2270.336,0.915,2532.827,0.915,1238.121,0.732,5.176143,1.83,0.08800017,,,,,1.83,6.962335,
0.733,2279.96,0.916,2533.485,0.916,1238.71,0.733,5.220472,1.832,0.08800017,,,,,1.832,6.962233,
0.734,2289.102,0.917,2533.694,0.917,1239.128,0.734,5.265474,1.834,0.08800017,,,,,1.834,6.962163,
0.735,2298.489,0.919,2534.113,0.919,1239.737,0.735,5.311049,1.836,0.08800017,,,,,1.836,6.962037,
0.736,2307.257,0.92,2534.522,0.92,1240.534,0.736,5.357087,1.838,0.08800017,,,,,1.838,6.961969,
0.737,2316.203,0.921,2534.912,0.921,1241.091,0.737,5.403977,1.84,0.08800017,,,,,1.84,6.961895,
0.737,2325.154,0.922,2535.347,0.922,1241.546,0.738,5.451159,1.843,0.08800017,,,,,1.842,6.961719,
0.738,2333.457,0.923,2536.225,0.923,1241.376,0.738,5.499008,1.845,0.08800017,,,,,1.845,6.961663,
0.739,2342.028,0.924,2537.104,0.924,1241.797,0.739,5.547437,1.847,0.08800017,,,,,1.847,6.961545,
0.74,2350.411,0.925,2537.968,0.925,1242.622,0.74,5.596381,1.849,0.08800017,,,,,1.849,6.961388,
0.741,2358.193,0.926,2538.595,0.926,1243.307,0.741,5.645961,1.851,0.08800017,,,,,1.851,6.961276,
0.742,2366.17,0.927,2539.104,0.927,1243.842,0.742,5.69588,1.853,0.08800017,,,,,1.853,6.961191,
0.743,2373.743,0.928,2539.543,0.928,1243.897,0.743,5.746425,1.856,0.08800017,,,,,1.855,6.961162,
0.744,2380.893,0.929,2539.866,0.929,1244.207,0.744,5.797396,1.858,0.08800017,,,,,1.858,6.961077,
0.744,2388.358,0.93,2539.904,0.93,1244.567,0.744,5.8488,1.86,0.08800017,,,,,1.86,6.960979,
0.745,2395.388,0.932,2540.053,0.932,1244.818,0.745,5.900612,1.862,0.08800017,,,,,1.862,6.960965,
0.746,2401.992,0.933,2540.507,0.933,1244.756,0.746,5.950933,1.864,0.08800017,,,,,1.864,6.960823,
0.747,2408.518,0.934,2541.105,0.934,1245.029,0.747,6.001845,1.866,0.08800017,,,,,1.866,6.96062,
0.748,2415.022,0.935,2541.906,0.935,1244.829,0.748,6.054991,1.869,0.08800017,,,,,1.868,6.960516,
0.749,2421.742,0.936,2542.437,0.936,1244.819,0.749,6.108829,1.871,0.08800017,,,,,1.871,6.960436,
0.75,2428.426,0.937,2542.519,0.937,1244.966,0.75,6.163067,1.873,0.08800017,,,,,1.873,6.960299,
0.75,2434.717,0.938,2542.962,0.938,1245.266,0.751,6.217783,1.875,0.08800017,,,,,1.875,6.960176,
0.751,2440.848,0.939,2543.558,0.939,1245.653,0.751,6.273035,1.877,0.08800017,,,,,1.877,6.960096,
0.752,2446.578,0.94,2544.074,0.94,1245.877,0.752,6.328544,1.879,0.08800017,,,,,1.879,6.959956,
0.753,2452.181,0.941,2544.192,0.941,1245.894,0.753,6.384663,1.882,0.08800017,,,,,1.881,6.959791,
0.754,2458.299,0.942,2543.781,0.942,1245.967,0.754,6.440623,1.884,0.08800017,,,,,1.884,6.959795,
0.755,2464.148,0.943,2543.795,0.943,1246.344,0.755,6.497372,1.886,0.08800017,,,,,1.886,6.959617,
0.756,2469.984,0.945,2544.522,0.945,1246.706,0.756,6.554378,1.888,0.08800017,,,,,1.888,6.959394,
0.757,2475.685,0.946,2545.277,0.946,1247.034,0.757,6.611372,1.89,0.08800017,,,,,1.89,6.959292,
0.757,2480.725,0.947,2545.357,0.947,1246.831,0.757,6.668811,1.892,0.08800017,,,,,1.892,6.959306,
0.758,2485.614,0.948,2545.401,0.948,1246.75,0.758,6.72637,1.895,0.08800017,,,,,1.894,6.959218,
0.759,2490.341,0.949,2545.883,0.949,1247.145,0.759,6.784608,1.897,0.08800017,,,,,1.897,6.959012,
0.76,2494.822,0.95,2546.552,0.95,1247.329,0.76,6.843011,1.899,0.08800017,,,,,1.899,6.958854,
0.761,2499.526,0.951,2547.393,0.951,1247.678,0.761,6.901593,1.901,0.08800017,,,,,1.901,6.958775,
0.762,2503.99,0.952,2547.811,0.952,1247.921,0.762,6.960487,1.903,0.08800017,,,,,1.903,6.95858,
0.763,2508.304,0.953,2547.905,0.953,1248.137,0.763,7.019534,1.905,0.08800017,,,,,1.905,6.958468,
0.763,2512.426,0.954,2548.416,0.954,1248.617,0.764,7.078689,1.908,0.08800017,,,,,1.907,6.95839,
0.764,2516.148,0.955,2548.608,0.955,1248.476,0.764,7.138059,1.91,0.08800017,,,,,1.91,6.95822,
0.765,2519.954,0.956,2548.671,0.956,1248.63,0.765,7.197687,1.912,0.08800017,,,,,1.912,6.958149,
0.766,2523.879,0.958,2548.519,0.958,1248.649,0.766,7.257443,1.914,0.08800017,,,,,1.914,6.957971,
0.767,2527.94,0.959,2548.915,0.959,1249.024,0.767,7.317455,1.916,0.08800017,,,,,1.916,6.957816,
0.768,2532.083,0.96,2549.365,0.96,1249.458,0.768,7.377852,1.918,0.08800017,,,,,1.918,6.957705,
0.769,2536.151,0.961,2549.936,0.961,1249.753,0.769,7.438239,1.921,0.08800017,,,,,1.92,6.957696,
0.77,2539.781,0.962,2550.192,0.962,1249.677,0.77,7.498305,1.923,0.08800017,,,,,1.923,6.957605,
0.77,2542.928,0.963,2550.659,0.963,1249.797,0.77,7.559288,1.925,0.08800017,,,,,1.925,6.957431,
0.771,2546.003,0.964,2551.039,0.964,1250.089,0.771,7.619742,1.927,0.08800017,,,,,1.927,6.957323,
0.772,2548.986,0.965,2550.777,0.965,1250.482,0.772,7.680873,1.929,0.08800017,,,,,1.929,6.957167,
0.773,2552.115,0.966,2550.872,0.966,1251.021,0.773,7.741845,1.931,0.08800017,,,,,1.931,6.957188,
0.774,2555.089,0.967,2550.938,0.967,1251.084,0.774,7.802944,1.934,0.08800017,,,,,1.933,6.957107,
0.775,2558.139,0.968,2551.787,0.968,1251.152,0.775,7.863736,1.936,0.08800017,,,,,1.936,6.956956,
0.776,2561.248,0.969,2552.323,0.969,1251.082,0.776,7.924885,1.938,0.08800017,,,,,1.938,6.957002,
0.776,2564.115,0.971,2552.359,0.971,1251.17,0.777,7.986176,1.94,0.08800017,,,,,1.94,6.956831,
0.777,2567.096,0.972,2552.606,0.972,1251.476,0.777,8.04733,1.942,0.08800017,,,,,1.942,6.956767,
0.778,2570.125,0.973,2552.186,0.973,1252.121,0.778,8.107801,1.944,0.08800017,,,,,1.944,6.956686,
0.779,2572.689,0.974,2552.26,0.974,1252.428,0.779,8.169045,1.947,0.08800017,,,,,1.946,6.956556,
0.78,2575.447,0.975,2552.169,0.975,1252.597,0.78,8.22953,1.949,0.08800017,,,,,1.949,6.956462,
0.781,2578.047,0.976,2552.479,0.976,1252.408,0.781,8.290313,1.951,0.08800017,,,,,1.951,6.956385,
0.782,2580.268,0.977,2552.792,0.977,1252.782,0.782,8.351129,1.953,0.08800017,,,,,1.953,6.956305,
0.783,2582.828,0.978,2553.133,0.978,1253.141,0.783,8.411866,1.955,0.08800017,,,,,1.955,6.956181,
0.783,2585.276,0.979,2553.481,0.979,1253.251,0.783,8.472487,1.957,0.08800017,,,,,1.957,6.956177,
0.784,2587.244,0.98,2553.915,0.98,1253.054,0.784,8.532626,1.96,0.08800017,,,,,1.959,6.956142,
0.785,2589.63,0.981,2554.351,0.981,1253.183,0.785,8.593019,1.962,0.08800017,,,,,1.962,6.956013,
0.786,2591.822,0.982,2554.636,0.982,1253.648,0.786,8.65271,1.964,0.08800017,,,,,1.964,6.955911,
0.787,2593.778,0.984,2554.969,0.984,1254.301,0.787,8.712516,1.966,0.08800017,,,,,1.966,6.955834,
0.788,2595.919,0.985,2555.345,0.985,1254.609,0.788,8.772284,1.968,0.08800017,,,,,1.968,6.955813,
0.789,2597.648,0.986,2555.495,0.986,1254.538,0.789,8.831315,1.97,0.08800017,,,,,1.97,6.955735,
0.789,2599.386,0.987,2555.273,0.987,1254.205,0.789,8.890279,1.973,0.08800017,,,,,1.972,6.95567,
0.79,2601.042,0.988,2555.02,0.988,1254.275,0.79,8.948719,1.975,0.08800017,,,,,1.975,6.955598,
0.791,2602.734,0.989,2554.886,0.989,1254.484,0.791,9.007134,1.977,0.08800017,,,,,1.977,6.955544,
0.792,2604.647,0.99,2555.478,0.99,1254.926,0.792,9.064906,1.979,0.08800017,,,,,1.979,6.955486,
0.793,2606.321,0.991,2555.846,0.991,1255.457,0.793,9.122864,1.981,0.08800017,,,,,1.981,6.95552,
0.794,2607.853,0.992,2555.496,0.992,1255.351,0.794,9.180503,1.983,0.08800017,,,,,1.983,6.955292,
0.795,2609.431,0.993,2555.213,0.993,1255.339,0.795,9.237611,1.986,0.08800017,,,,,1.985,6.955468,
0.795,2610.921,0.994,2555.482,0.994,1255.568,0.796,9.294696,1.988,0.08800017,,,,,1.988,6.955273,
0.796,2612.649,0.995,2556.245,0.995,1255.817,0.796,9.351114,1.99,0.08800017,,,,,1.99,6.955145,
0.797,2614.487,0.997,2556.779,0.997,1256.07,0.797,9.407351,1.992,0.08800017,,,,,1.992,6.955157,
0.798,2616.063,0.998,2556.844,0.998,1255.69,0.798,9.463218,1.994,0.08800017,,,,,1.994,6.955018,
0.799,2617.544,0.999,2556.612,0.999,1255.277,0.799,9.518571,1.996,0.08800017,,,,,1.996,6.954937,
0.8,2618.83,1,2557.031,1,1255.383,0.8,9.571033,1.998,0.08800017,,,,,1.998,6.954901,
0.801,2620.009,1.001,2557.27,1.001,1255.529,0.801,9.624027,2.001,0.08800017,,,,,2.001,6.954798,
0.802,2621.8,1.002,2557.433,1.002,1256.103,0.802,9.678086,2.003,0.08800017,,,,,2.003,6.954732,
0.802,2623.451,1.003,2557.475,1.003,1256.545,0.802,9.732121,2.005,0.08800017,,,,,2.005,6.954718,
0.803,2624.853,1.004,2557.617,1.004,1256.787,0.803,9.785699,2.007,0.08800017,,,,,2.007,6.954696,
0.804,2626.257,1.005,2557.834,1.005,1257.08,0.804,9.838546,2.009,0.08800017,,,,,2.009,6.95467,
0.805,2627.296,1.006,2558.154,1.006,1256.908,0.805,9.891418,2.011,0.08800017,,,,,2.011,6.954566,
0.806,2628.213,1.007,2558.177,1.007,1256.978,0.806,9.943672,2.014,0.08800017,,,,,2.013,6.954436,
0.807,2629.676,1.008,2558.333,1.008,1257.527,0.807,9.995337,2.016,0.08800017,,,,,2.016,6.954465,
0.808,2630.912,1.009,2558.342,1.009,1257.67,0.808,10.04671,2.018,0.08800017,,,,,2.018,6.95436,
0.808,2631.893,1.011,2558.791,1.011,1257.54,0.809,10.09764,2.02,0.08800017,,,,,2.02,6.954271,
0.809,2633.118,1.012,2559.211,1.012,1257.807,0.809,10.14783,2.022,0.08800017,,,,,2.022,6.954257,
0.81,2634.456,1.013,2559.493,1.013,1258.214,0.81,10.19759,2.024,0.08800017,,,,,2.024,6.95419,
0.811,2635.175,1.014,2559.562,1.014,1258.767,0.811,10.24685,2.027,0.08800017,,,,,2.026,6.954079,
0.812,2636.234,1.015,2559.28,1.015,1258.396,0.812,10.29581,2.029,0.08800017,,,,,2.029,6.953931,
0.813,2637.158,1.016,2559.129,1.016,1257.834,0.813,10.34408,2.031,0.08800017,,,,,2.031,6.953856,
0.814,2637.825,1.017,2559.381,1.017,1257.732,0.814,10.39178,2.033,0.08800017,,,,,2.033,6.953898,
0.815,2639.044,1.018,2559.609,1.018,1257.7,0.815,10.43923,2.035,0.08800017,,,,,2.035,6.95375,
0.815,2640.09,1.019,2559.966,1.019,1257.812,0.815,10.48592,2.037,0.08800017,,,,,2.037,6.953634,
0.816,2641.429,1.02,2560.324,1.02,1257.771,0.816,10.53187,2.04,0.08800017,,,,,2.039,6.953522,
0.817,2642.115,1.021,2560.576,1.021,1257.33,0.817,10.57771,2.042,0.08800017,,,,,2.042,6.953583,
0.818,2642.614,1.022,2560.656,1.022,1257.106,0.818,10.62275,2.044,0.08800017,,,,,2.044,6.953465,
0.819,2643.546,1.024,2560.595,1.024,1256.861,0.819,10.6672,2.046,0.08800017,,,,,2.046,6.953381,
0.82,2644.102,1.025,2560.106,1.025,1256.967,0.82,10.71119,2.048,0.08800017,,,,,2.048,6.953383,
0.821,2644.887,1.026,2559.721,1.026,1257.483,0.821,10.75463,2.05,0.08800017,,,,,2.05,6.953402,
0.821,2645.888,1.027,2560.01,1.027,1257.648,0.822,10.79774,2.053,0.08800017,,,,,2.052,6.953209,
0.822,2646.637,1.028,2560.419,1.028,1257.551,0.822,10.8401,2.055,0.08800017,,,,,2.055,6.953203,
0.823,2647.227,1.029,2560.987,1.029,1257.734,0.823,10.88188,2.057,0.08800017,,,,,2.057,6.953144,
0.824,2647.929,1.03,2561.294,1.03,1257.473,0.824,10.9233,2.059,0.08800017,,,,,2.059,6.953059,
0.825,2648.574,1.031,2561.351,1.031,1257.32,0.825,10.96418,2.061,0.08800017,,,,,2.061,6.953075,
0.826,2649.325,1.032,2561.379,1.032,1257.655,0.826,11.00429,2.063,0.08800017,,,,,2.063,6.953017,
0.827,2650.275,1.033,2561.508,1.033,1258.659,0.827,11.04414,2.066,0.08800017,,,,,2.065,6.952893,
0.828,2651.443,1.034,2561.335,1.034,1259.413,0.828,11.08319,2.068,0.08800017,,,,,2.068,6.952731,
0.828,2652.37,1.035,2561.052,1.035,1259.359,0.828,11.122,2.07,0.08800017,,,,,2.07,6.952809,
0.829,2652.808,1.037,2560.992,1.037,1258.766,0.829,11.16021,2.072,0.08800017,,,,,2.072,6.952786,
0.83,2653.176,1.038,2561.075,1.038,1258.186,0.83,11.19764,2.074,0.08800017,,,,,2.074,6.952746,
0.831,2653.913,1.039,2561.435,1.039,1257.905,0.831,11.2346,2.076,0.08800017,,,,,2.076,6.952643,
0.832,2654.564,1.04,2561.448,1.04,1257.686,0.832,11.27124,2.079,0.08800017,,,,,2.078,6.952614,
0.833,2655.444,1.041,2561.331,1.041,1257.744,0.833,11.30714,2.081,0.08800017,,,,,2.081,6.952543,
0.834,2656.502,1.042,2561.55,1.042,1258.042,0.834,11.34264,2.083,0.08800017,,,,,2.083,6.952533,
0.834,2656.737,1.043,2561.816,1.043,1258.574,0.835,11.37763,2.085,0.08800017,,,,,2.085,6.952494,
0.835,2657.343,1.044,2562.177,1.044,1258.755,0.835,11.41222,2.087,0.08800017,,,,,2.087,6.952374,
0.836,2658.353,1.045,2562.039,1.045,1258.752,0.836,11.44616,2.089,0.08800017,,,,,2.089,6.952281,
0.837,2659.201,1.046,2562.24,1.046,1258.927,0.837,11.47952,2.092,0.08800017,,,,,2.091,6.952268,
0.838,2660.341,1.047,2562.427,1.047,1258.825,0.838,11.51245,2.094,0.08800017,,,,,2.094,6.952177,
0.839,2661.197,1.048,2562.426,1.048,1258.924,0.839,11.54497,2.096,0.08800017,,,,,2.096,6.952166,
0.84,2661.719,1.05,2562.401,1.05,1259.033,0.84,11.57667,2.098,0.08800017,,,,,2.098,6.952115,
0.841,2662.532,1.051,2562.174,1.051,1259.204,0.841,11.60804,2.1,0.08800017,,,,,2.1,6.952073,
0.841,2662.924,1.052,2562.253,1.052,1259.47,0.841,11.63887,2.102,0.08800017,,,,,2.102,6.951966,
0.842,2663.008,1.053,2562.377,1.053,1259.425,0.842,11.66937,2.105,0.08800017,,,,,2.104,6.951943,
0.843,2663.916,1.054,2562.496,1.054,1259.528,0.843,11.69943,2.107,0.08800017,,,,,2.107,6.951893,
0.844,2664.384,1.055,2562.562,1.055,1259.493,0.844,11.72898,2.109,0.08800017,,,,,2.109,6.951817,
0.845,2664.78,1.056,2562.425,1.056,1259.453,0.845,11.75816,2.111,0.08800017,,,,,2.111,6.951669,
0.846,2665.442,1.057,2562.436,1.057,1259.273,0.846,11.78662,2.113,0.08800017,,,,,2.113,6.951612,
0.847,2665.681,1.058,2562.19,1.058,1259.226,0.847,11.81461,2.115,0.08800017,,,,,2.115,6.951531,
0.847,2665.314,1.059,2562.559,1.059,1259.564,0.848,11.84227,2.118,0.08800017,,,,,2.117,6.951665,
0.848,2665.594,1.06,2562.779,1.06,1259.883,0.848,11.86958,2.12,0.08800017,,,,,2.12,6.951432,
0.849,2666.25,1.061,2562.998,1.061,1259.976,0.849,11.89626,2.122,0.08800017,,,,,2.122,6.951389,
0.85,2666.764,1.063,2563.135,1.063,1259.649,0.85,11.92247,2.124,0.08800017,,,,,2.124,6.951356,
0.851,2667.348,1.064,2563.001,1.064,1259.353,0.851,11.94841,2.126,0.08800017,,,,,2.126,6.951281,
0.852,2667.901,1.065,2563.101,1.065,1259.135,0.852,11.9738,2.128,0.08800017,,,,,2.128,6.951294,
0.853,2668.363,1.066,2563.118,1.066,1259.319,0.853,11.99851,2.131,0.08800017,,,,,2.13,6.951228,
0.854,2668.781,1.067,2562.897,1.067,1259.707,0.854,12.02192,2.133,0.08800017,,,,,2.133,6.951061,
0.854,2669.465,1.068,2562.65,1.068,1260.171,0.854,12.04535,2.135,0.08800017,,,,,2.135,6.950996,
0.855,2669.872,1.069,2562.912,1.069,1260.455,0.855,12.06899,2.137,0.08800017,,,,,2.137,6.951039,
0.856,2670.007,1.07,2563.121,1.07,1260.485,0.856,12.09225,2.139,0.08800017,,,,,2.139,6.950911,
0.857,2670.269,1.071,2563.368,1.071,1260.296,0.857,12.11526,2.141,0.08800017,,,,,2.141,6.950947,
0.858,2670.534,1.072,2563.778,1.072,1260.285,0.858,12.13791,2.144,0.08800017,,,,,2.143,6.950845,
0.859,2670.786,1.073,2563.831,1.073,1260.043,0.859,12.15995,2.146,0.08800017,,,,,2.146,6.950771,
0.86,2671.621,1.074,2563.899,1.074,1259.872,0.86,12.18183,2.148,0.08800017,,,,,2.148,6.950755,
0.86,2672.201,1.076,2563.89,1.076,1260.083,0.861,12.20324,2.15,0.08800017,,,,,2.15,6.950655,
0.861,2672.433,1.077,2563.974,1.077,1260.444,0.861,12.22412,2.152,0.08800017,,,,,2.152,6.950576,
0.862,2673.213,1.078,2564.264,1.078,1260.722,0.862,12.24486,2.154,0.08800017,,,,,2.154,6.950503,
0.863,2673.511,1.079,2564.508,1.079,1260.972,0.863,12.26516,2.157,0.08800017,,,,,2.156,6.950471,
0.864,2673.669,1.08,2563.935,1.08,1261.087,0.864,12.28502,2.159,0.08800017,,,,,2.159,6.950428,
0.865,2674.274,1.081,2563.528,1.081,1261.18,0.865,12.30456,2.161,0.08800017,,,,,2.161,6.950207,
0.866,2674.384,1.082,2563.502,1.082,1261.206,0.866,12.32385,2.163,0.08800017,,,,,2.163,6.950085,
0.866,2674.612,1.083,2564.024,1.083,1261.002,0.867,12.34283,2.165,0.08800017,,,,,2.165,6.950058,
0.867,2674.615,1.084,2564.694,1.084,1261.186,0.867,12.36128,2.167,0.08800017,,,,,2.167,6.950028,
0.868,2674.688,1.085,2564.502,1.085,1261.728,0.868,12.37948,2.169,0.08800017,,,,,2.169,6.94985,
0.869,2675.124,1.086,2564.416,1.086,1261.989,0.869,12.39729,2.172,0.08800017,,,,,2.172,6.949984,
0.87,2675.483,1.087,2564.527,1.087,1261.877,0.87,12.41507,2.174,0.08800017,,,,,2.174,6.949765,
0.871,2675.844,1.089,2564.572,1.089,1261.447,0.871,12.43208,2.176,0.08800017,,,,,2.176,6.949718,
0.872,2676.094,1.09,2564.62,1.09,1261.424,0.872,12.44915,2.178,0.08800017,,,,,2.178,6.949676,
0.873,2676.239,1.091,2564.678,1.091,1261.794,0.873,12.46575,2.18,0.08800017,,,,,2.18,6.949481,
0.873,2676.255,1.092,2564.904,1.092,1262.126,0.873,12.48206,2.182,0.08800017,,,,,2.182,6.949279,
0.874,2676.933,1.093,2565.662,1.093,1261.886,0.874,12.49805,2.185,0.08800017,,,,,2.184,6.949212,
0.875,2677.4,1.094,2565.968,1.094,1261.824,0.875,12.51356,2.187,0.08800017,,,,,2.187,6.949172,
0.876,2677.702,1.095,2565.856,1.095,1262.078,0.876,12.52932,2.189,0.08800017,,,,,2.189,6.949009,
0.877,2678.313,1.096,2565.974,1.096,1262.383,0.877,12.54459,2.191,0.08800017,,,,,2.191,6.948981,
