Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
43.763,13.91876,,,,,,,,,,,,,,,,,,,,,43.763,0.4134736,
43.769,13.89226,,,,,,,,,,,,,,,,,,,,,43.769,0.4138659,
43.775,13.86717,,,,,,,,,,,,,,,,,,,,,43.775,0.4142433,
43.781,13.84296,,,,,,,,,,,,,,,,,,,,,43.781,0.4146108,
43.787,13.81846,,,,,,,,,,,,,,,,,,,,,43.787,0.414806,
43.793,13.78745,,,,,,,,,,,,,,,,,,,,,43.793,0.4145714,
43.798,13.75066,,,,,,,,,,,,,,,,,,,,,43.798,0.4140501,
43.804,13.71265,,,,,,,,,,,,,,,,,,,,,43.804,0.4141029,
43.81,13.67465,,,,,,,,,,,,,,,,,,,,,43.81,0.4141058,
43.816,13.63665,,,,,,,,,,,,,,,,,,,,,43.816,0.4142797,
43.822,13.59858,,,,,,,,,,,,,,,,,,,,,43.822,0.4149555,
43.828,13.56517,,,,,,,,,,,,,,,,,,,,,43.828,0.4146097,
43.834,13.53329,,,,,,,,,,,,,,,,,,,,,43.834,0.4141263,
43.84,13.50238,,,,,,,,,,,,,,,,,,,,,43.84,0.4136823,
43.845,13.47111,,,,,,,,,,,,,,,,,,,,,43.845,0.4136482,
43.851,13.42882,,,,,,,,,,,,,,,,,,,,,43.851,0.4134827,
43.857,13.37857,,,,,,,,,,,,,,,,,,,,,43.857,0.4134057,
43.863,13.32677,,,,,,,,,,,,,,,,,,,,,43.863,0.4141695,
43.869,13.2748,,,,,,,,,,,,,,,,,,,,,43.869,0.4146772,
43.875,13.2228,,,,,,,,,,,,,,,,,,,,,43.875,0.4149877,
43.881,13.17084,,,,,,,,,,,,,,,,,,,,,43.881,0.415076,
43.886,13.12555,,,,,,,,,,,,,,,,,,,,,43.886,0.4144995,
43.892,13.08104,,,,,,,,,,,,,,,,,,,,,43.892,0.4142723,
43.898,13.03674,,,,,,,,,,,,,,,,,,,,,43.898,0.4144659,
43.904,12.99256,,,,,,,,,,,,,,,,,,,,,43.904,0.4147557,
43.91,12.92758,,,,,,,,,,,,,,,,,,,,,43.91,0.4145347,
43.916,12.85118,,,,,,,,,,,,,,,,,,,,,43.916,0.414196,
43.922,12.77226,,,,,,,,,,,,,,,,,,,,,43.922,0.4143005,
43.928,12.69321,,,,,,,,,,,,,,,,,,,,,43.928,0.414626,
43.933,12.61414,,,,,,,,,,,,,,,,,,,,,43.933,0.4148723,
43.939,12.53509,,,,,,,,,,,,,,,,,,,,,43.939,0.4149337,
43.945,12.46651,,,,,,,,,,,,,,,,,,,,,43.945,0.4146703,
43.951,12.39763,,,,,,,,,,,,,,,,,,,,,43.951,0.4141116,
43.957,12.32839,,,,,,,,,,,,,,,,,,,,,43.957,0.4134407,
43.963,12.25934,,,,,,,,,,,,,,,,,,,,,43.963,0.4135037,
43.969,12.15778,,,,,,,,,,,,,,,,,,,,,43.969,0.4143099,
43.975,12.04224,,,,,,,,,,,,,,,,,,,,,43.975,0.4152804,
43.98,11.92344,,,,,,,,,,,,,,,,,,,,,43.98,0.4159742,
43.986,11.80451,,,,,,,,,,,,,,,,,,,,,43.986,0.4158238,
43.992,11.68603,,,,,,,,,,,,,,,,,,,,,43.992,0.4154298,
43.998,11.56845,,,,,,,,,,,,,,,,,,,,,43.998,0.4148669,
44.004,11.46161,,,,,,,,,,,,,,,,,,,,,44.004,0.4139698,
44.01,11.35579,,,,,,,,,,,,,,,,,,,,,44.01,0.414003,
44.016,11.2506,,,,,,,,,,,,,,,,,,,,,44.016,0.4145024,
44.021,11.14534,,,,,,,,,,,,,,,,,,,,,44.021,0.414675,
44.027,10.99182,,,,,,,,,,,,,,,,,,,,,44.027,0.4149354,
44.033,10.82578,,,,,,,,,,,,,,,,,,,,,44.033,0.4153198,
44.039,10.66016,,,,,,,,,,,,,,,,,,,,,44.039,0.4158701,
44.045,10.49497,,,,,,,,,,,,,,,,,,,,,44.045,0.4154658,
44.051,10.33005,,,,,,,,,,,,,,,,,,,,,44.051,0.4147187,
44.057,10.16718,,,,,,,,,,,,,,,,,,,,,44.057,0.4138288,
44.063,10.02015,,,,,,,,,,,,,,,,,,,,,44.063,0.4138984,
44.068,9.874319,,,,,,,,,,,,,,,,,,,,,44.068,0.4142632,
44.074,9.727514,,,,,,,,,,,,,,,,,,,,,44.074,0.4147778,
44.08,9.576772,,,,,,,,,,,,,,,,,,,,,44.08,0.4153403,
44.086,9.381289,,,,,,,,,,,,,,,,,,,,,44.086,0.4152573,
44.092,9.178246,,,,,,,,,,,,,,,,,,,,,44.092,0.4153024,
44.098,8.975368,,,,,,,,,,,,,,,,,,,,,44.098,0.4156331,
44.104,8.773843,,,,,,,,,,,,,,,,,,,,,44.104,0.4154186,
44.109,8.571325,,,,,,,,,,,,,,,,,,,,,44.109,0.4150742,
44.115,8.373855,,,,,,,,,,,,,,,,,,,,,44.115,0.4148043,
44.121,8.202203,,,,,,,,,,,,,,,,,,,,,44.121,0.4152707,
44.127,8.03356,,,,,,,,,,,,,,,,,,,,,44.127,0.4152572,
44.133,7.862332,,,,,,,,,,,,,,,,,,,,,44.133,0.415357,
44.139,7.684466,,,,,,,,,,,,,,,,,,,,,44.139,0.4159556,
44.145,7.470514,,,,,,,,,,,,,,,,,,,,,44.145,0.4162192,
44.151,7.254451,,,,,,,,,,,,,,,,,,,,,44.151,0.4160316,
44.156,7.038868,,,,,,,,,,,,,,,,,,,,,44.156,0.4154325,
44.162,6.822154,,,,,,,,,,,,,,,,,,,,,44.162,0.4148508,
44.168,6.605243,,,,,,,,,,,,,,,,,,,,,44.168,0.4145827,
44.174,6.39902,,,,,,,,,,,,,,,,,,,,,44.174,0.4146561,
44.18,6.226853,,,,,,,,,,,,,,,,,,,,,44.18,0.4152947,
44.186,6.058583,,,,,,,,,,,,,,,,,,,,,44.186,0.4156021,
44.192,5.888347,,,,,,,,,,,,,,,,,,,,,44.192,0.4158939,
44.197,5.714262,,,,,,,,,,,,,,,,,,,,,44.197,0.4162677,
44.203,5.513079,,,,,,,,,,,,,,,,,,,,,44.203,0.4160591,
44.209,5.312396,,,,,,,,,,,,,,,,,,,,,44.209,0.4160693,
44.215,5.112132,,,,,,,,,,,,,,,,,,,,,44.215,0.4161825,
44.221,4.91048,,,,,,,,,,,,,,,,,,,,,44.221,0.4158967,
44.227,4.708891,,,,,,,,,,,,,,,,,,,,,44.227,0.4158047,
44.233,4.52627,,,,,,,,,,,,,,,,,,,,,44.233,0.4157297,
44.239,4.385643,,,,,,,,,,,,,,,,,,,,,44.239,0.415532,
44.244,4.244902,,,,,,,,,,,,,,,,,,,,,44.244,0.4163247,
44.25,4.10322,,,,,,,,,,,,,,,,,,,,,44.25,0.4169407,
44.256,3.959591,,,,,,,,,,,,,,,,,,,,,44.256,0.417157,
44.262,3.801732,,,,,,,,,,,,,,,,,,,,,44.262,0.4162214,
44.268,3.643152,,,,,,,,,,,,,,,,,,,,,44.268,0.415634,
44.274,3.484047,,,,,,,,,,,,,,,,,,,,,44.274,0.4152714,
44.28,3.324593,,,,,,,,,,,,,,,,,,,,,44.28,0.414966,
44.285,3.169807,,,,,,,,,,,,,,,,,,,,,44.285,0.4151627,
44.291,3.035481,,,,,,,,,,,,,,,,,,,,,44.291,0.4157682,
44.297,2.934031,,,,,,,,,,,,,,,,,,,,,44.297,0.4168372,
44.303,2.832626,,,,,,,,,,,,,,,,,,,,,44.303,0.417331,
44.309,2.730525,,,,,,,,,,,,,,,,,,,,,44.309,0.4174046,
44.315,2.626718,,,,,,,,,,,,,,,,,,,,,44.315,0.4171002,
44.321,2.514613,,,,,,,,,,,,,,,,,,,,,44.321,0.4165244,
44.327,2.402082,,,,,,,,,,,,,,,,,,,,,44.327,0.4161835,
44.332,2.289373,,,,,,,,,,,,,,,,,,,,,44.332,0.416127,
44.338,2.176776,,,,,,,,,,,,,,,,,,,,,44.338,0.4165444,
44.344,2.072701,,,,,,,,,,,,,,,,,,,,,44.344,0.4168262,
44.35,1.987067,,,,,,,,,,,,,,,,,,,,,44.35,0.4169425,
44.356,1.923383,,,,,,,,,,,,,,,,,,,,,44.356,0.4168891,
44.362,1.859769,,,,,,,,,,,,,,,,,,,,,44.362,0.4175921,
44.368,1.796045,,,,,,,,,,,,,,,,,,,,,44.368,0.4172139,
44.374,1.730931,,,,,,,,,,,,,,,,,,,,,44.374,0.4162819,
44.379,1.659374,,,,,,,,,,,,,,,,,,,,,44.379,0.4161455,
44.385,1.587768,,,,,,,,,,,,,,,,,,,,,44.385,0.4160295,
44.391,1.516098,,,,,,,,,,,,,,,,,,,,,44.391,0.4160777,
44.397,1.444476,,,,,,,,,,,,,,,,,,,,,44.397,0.4164399,
44.403,1.379129,,,,,,,,,,,,,,,,,,,,,44.403,0.4165031,
44.409,1.327926,,,,,,,,,,,,,,,,,,,,,44.409,0.4170178,
44.415,1.290385,,,,,,,,,,,,,,,,,,,,,44.415,0.4179127,
44.42,1.253025,,,,,,,,,,,,,,,,,,,,,44.42,0.4176785,
44.426,1.215542,,,,,,,,,,,,,,,,,,,,,44.426,0.4173645,
44.432,1.176717,,,,,,,,,,,,,,,,,,,,,44.432,0.4170372,
44.438,1.133896,,,,,,,,,,,,,,,,,,,,,44.438,0.4167989,
44.444,1.091043,,,,,,,,,,,,,,,,,,,,,44.444,0.4166335,
44.45,1.048119,,,,,,,,,,,,,,,,,,,,,44.45,0.4168279,
44.456,1.005074,,,,,,,,,,,,,,,,,,,,,44.456,0.4175323,
44.462,0.9638806,,,,,,,,,,,,,,,,,,,,,44.462,0.4172724,
44.467,0.932331,,,,,,,,,,,,,,,,,,,,,44.467,0.4173772,
44.473,0.9078521,,,,,,,,,,,,,,,,,,,,,44.473,0.41759,
44.479,0.8835973,,,,,,,,,,,,,,,,,,,,,44.479,0.4169419,
44.485,0.8591482,,,,,,,,,,,,,,,,,,,,,44.485,0.4164416,
44.491,0.8333059,,,,,,,,,,,,,,,,,,,,,44.491,0.4161843,
44.497,0.8045868,,,,,,,,,,,,,,,,,,,,,44.497,0.4163438,
44.503,0.7758207,,,,,,,,,,,,,,,,,,,,,44.503,0.416913,
44.508,0.7470739,,,,,,,,,,,,,,,,,,,,,44.508,0.4173812,
44.514,0.7184203,,,,,,,,,,,,,,,,,,,,,44.514,0.4176731,
44.52,0.6908458,,,,,,,,,,,,,,,,,,,,,44.52,0.4177922,
44.526,0.6697143,,,,,,,,,,,,,,,,,,,,,44.526,0.418027,
44.532,0.65224,,,,,,,,,,,,,,,,,,,,,44.532,0.4183177,
44.538,0.6346583,,,,,,,,,,,,,,,,,,,,,44.538,0.418573,
44.544,0.6171154,,,,,,,,,,,,,,,,,,,,,44.544,0.4183654,
44.55,0.5985807,,,,,,,,,,,,,,,,,,,,,44.55,0.4179337,
44.555,0.5784017,,,,,,,,,,,,,,,,,,,,,44.555,0.417327,
44.561,0.5571604,,,,,,,,,,,,,,,,,,,,,44.561,0.417607,
44.567,0.5358385,,,,,,,,,,,,,,,,,,,,,44.567,0.4181351,
44.573,0.5145867,,,,,,,,,,,,,,,,,,,,,44.573,0.4187425,
44.579,0.4940599,,,,,,,,,,,,,,,,,,,,,44.579,0.4186251,
44.585,0.478671,,,,,,,,,,,,,,,,,,,,,44.585,0.4181084,
44.591,0.4654005,,,,,,,,,,,,,,,,,,,,,44.591,0.4173902,
44.596,0.4520549,,,,,,,,,,,,,,,,,,,,,44.596,0.4165839,
44.602,0.4386937,,,,,,,,,,,,,,,,,,,,,44.602,0.4166988,
44.608,0.4244199,,,,,,,,,,,,,,,,,,,,,44.608,0.4170511,
44.614,0.4089443,,,,,,,,,,,,,,,,,,,,,44.614,0.4175022,
44.62,0.3921122,,,,,,,,,,,,,,,,,,,,,44.62,0.4177335,
44.626,0.3752598,,,,,,,,,,,,,,,,,,,,,44.626,0.4178187,
44.632,0.3584334,,,,,,,,,,,,,,,,,,,,,44.632,0.4178088,
44.638,0.341701,,,,,,,,,,,,,,,,,,,,,44.638,0.4178075,
44.643,0.328918,,,,,,,,,,,,,,,,,,,,,44.643,0.4175091,
44.649,0.317404,,,,,,,,,,,,,,,,,,,,,44.649,0.4173823,
44.655,0.3058999,,,,,,,,,,,,,,,,,,,,,44.655,0.4177655,
44.661,0.2944131,,,,,,,,,,,,,,,,,,,,,44.661,0.4181103,
44.667,0.2821632,,,,,,,,,,,,,,,,,,,,,44.667,0.4180847,
44.673,0.2691123,,,,,,,,,,,,,,,,,,,,,44.673,0.4177945,
44.679,0.2554657,,,,,,,,,,,,,,,,,,,,,44.679,0.4184819,
44.685,0.2418065,,,,,,,,,,,,,,,,,,,,,44.685,0.4185208,
44.69,0.2281713,,,,,,,,,,,,,,,,,,,,,44.69,0.41806,
44.696,0.2146609,,,,,,,,,,,,,,,,,,,,,44.696,0.4170723,
44.702,0.2044889,,,,,,,,,,,,,,,,,,,,,44.702,0.4170586,
44.708,0.1950569,,,,,,,,,,,,,,,,,,,,,44.708,0.4171948,
44.714,0.1856301,,,,,,,,,,,,,,,,,,,,,44.714,0.4172344,
44.72,0.1761819,,,,,,,,,,,,,,,,,,,,,44.72,0.4175855,
44.726,0.1664422,,,,,,,,,,,,,,,,,,,,,44.726,0.4182759,
44.731,0.1564415,,,,,,,,,,,,,,,,,,,,,44.731,0.41907,
44.737,0.1461548,,,,,,,,,,,,,,,,,,,,,44.737,0.4190169,
44.743,0.135892,,,,,,,,,,,,,,,,,,,,,44.743,0.4186611,
44.749,0.1256252,,,,,,,,,,,,,,,,,,,,,44.749,0.4181473,
44.755,0.1153223,,,,,,,,,,,,,,,,,,,,,44.755,0.417528,
44.761,0.1073987,,,,,,,,,,,,,,,,,,,,,44.761,0.4174469,
44.767,0.1002998,,,,,,,,,,,,,,,,,,,,,44.767,0.4176295,
44.773,0.09379754,,,,,,,,,,,,,,,,,,,,,44.773,0.4180385,
44.778,0.08728399,,,,,,,,,,,,,,,,,,,,,44.778,0.4185289,
44.784,0.08028676,,,,,,,,,,,,,,,,,,,,,44.784,0.4187277,
44.79,0.07276571,,,,,,,,,,,,,,,,,,,,,44.79,0.4187503,
44.796,0.06439228,,,,,,,,,,,,,,,,,,,,,44.796,0.4187333,
44.802,0.05601885,,,,,,,,,,,,,,,,,,,,,44.802,0.4179573,
44.808,0.04762968,,,,,,,,,,,,,,,,,,,,,44.808,0.4173827,
44.814,0.03921402,,,,,,,,,,,,,,,,,,,,,44.814,0.4174713,
44.819,0.032777,,,,,,,,,,,,,,,,,,,,,44.819,0.41776,
44.825,0.02719014,,,,,,,,,,,,,,,,,,,,,44.825,0.4179597,
44.831,0.02225456,,,,,,,,,,,,,,,,,,,,,44.831,0.4180611,
44.837,0.017311,,,,,,,,,,,,,,,,,,,,,44.837,0.41806,
44.843,0.01185235,,,,,,,,,,,,,,,,,,,,,44.843,0.4184057,
44.849,0.005980889,,,,,,,,,,,,,,,,,,,,,44.849,0.4186909,
44.855,-0.0003755896,,,,,,,,,,,,,,,,,,,,,44.855,0.4184584,
44.861,-0.006778847,,,,,,,,,,,,,,,,,,,,,44.861,0.418097,
44.866,-0.01318103,,,,,,,,,,,,,,,,,,,,,44.866,0.4179605,
44.872,-0.01953987,,,,,,,,,,,,,,,,,,,,,44.872,0.4181281,
44.878,-0.02442106,,,,,,,,,,,,,,,,,,,,,44.878,0.4181326,
44.884,-0.0289124,,,,,,,,,,,,,,,,,,,,,44.884,0.4183189,
44.89,-0.03315448,,,,,,,,,,,,,,,,,,,,,44.89,0.4186496,
44.896,-0.03740331,,,,,,,,,,,,,,,,,,,,,44.896,0.4190916,
44.902,-0.0420249,,,,,,,,,,,,,,,,,,,,,44.902,0.4186043,
44.907,-0.04695145,,,,,,,,,,,,,,,,,,,,,44.907,0.4180426,
44.913,-0.05225626,,,,,,,,,,,,,,,,,,,,,44.913,0.4178729,
44.919,-0.05757001,,,,,,,,,,,,,,,,,,,,,44.919,0.4176298,
44.925,-0.06289167,,,,,,,,,,,,,,,,,,,,,44.925,0.4175659,
44.931,-0.06816869,,,,,,,,,,,,,,,,,,,,,44.931,0.4177104,
44.937,-0.07296421,,,,,,,,,,,,,,,,,,,,,44.937,0.4181051,
44.943,-0.07753027,,,,,,,,,,,,,,,,,,,,,44.943,0.4187215,
44.949,-0.08198285,,,,,,,,,,,,,,,,,,,,,44.949,0.4192375,
44.954,-0.0864385,,,,,,,,,,,,,,,,,,,,,44.954,0.419119,
44.96,-0.09105397,,,,,,,,,,,,,,,,,,,,,44.96,0.4191559,
44.966,-0.09579857,,,,,,,,,,,,,,,,,,,,,44.966,0.4191341,
44.972,-0.1006897,,,,,,,,,,,,,,,,,,,,,44.972,0.4189821,
44.978,-0.1055831,,,,,,,,,,,,,,,,,,,,,44.978,0.4188867,
44.984,-0.1104752,,,,,,,,,,,,,,,,,,,,,44.984,0.418762,
44.99,-0.1152522,,,,,,,,,,,,,,,,,,,,,44.99,0.4187393,
44.995,-0.1193756,,,,,,,,,,,,,,,,,,,,,44.995,0.419408,
45.001,-0.1226548,,,,,,,,,,,,,,,,,,,,,45.001,0.4195207,
45.007,-0.1256205,,,,,,,,,,,,,,,,,,,,,45.007,0.4193438,
45.013,-0.1285695,,,,,,,,,,,,,,,,,,,,,45.013,0.4189759,
45.019,-0.13192,,,,,,,,,,,,,,,,,,,,,45.019,0.4182239,
45.025,-0.1356343,,,,,,,,,,,,,,,,,,,,,45.025,0.4175243,
45.031,-0.1397026,,,,,,,,,,,,,,,,,,,,,45.031,0.4170106,
45.037,-0.1437708,,,,,,,,,,,,,,,,,,,,,45.037,0.417828,
45.042,-0.147839,,,,,,,,,,,,,,,,,,,,,45.042,0.4185559,
45.048,-0.1517495,,,,,,,,,,,,,,,,,,,,,45.048,0.4192033,
45.054,-0.1550844,,,,,,,,,,,,,,,,,,,,,45.054,0.4197468,
45.06,-0.1578425,,,,,,,,,,,,,,,,,,,,,45.06,0.4197672,
45.066,-0.1604474,,,,,,,,,,,,,,,,,,,,,45.066,0.4193989,
45.072,-0.1630464,,,,,,,,,,,,,,,,,,,,,45.072,0.4186127,
45.078,-0.1658888,,,,,,,,,,,,,,,,,,,,,45.078,0.4184665,
45.084,-0.1689457,,,,,,,,,,,,,,,,,,,,,45.084,0.4185493,
45.089,-0.1721789,,,,,,,,,,,,,,,,,,,,,45.089,0.4187964,
45.095,-0.1753996,,,,,,,,,,,,,,,,,,,,,45.095,0.4189825,
45.101,-0.1786234,,,,,,,,,,,,,,,,,,,,,45.101,0.4193917,
45.107,-0.1817003,,,,,,,,,,,,,,,,,,,,,45.107,0.4197126,
45.113,-0.1843965,,,,,,,,,,,,,,,,,,,,,45.113,0.4195608,
45.119,-0.1866049,,,,,,,,,,,,,,,,,,,,,45.119,0.4186421,
45.125,-0.1887468,,,,,,,,,,,,,,,,,,,,,45.125,0.4180103,
45.13,-0.1909017,,,,,,,,,,,,,,,,,,,,,45.13,0.4179161,
45.136,-0.1933189,,,,,,,,,,,,,,,,,,,,,45.136,0.4179793,
45.142,-0.195964,,,,,,,,,,,,,,,,,,,,,45.142,0.4182255,
45.148,-0.1987631,,,,,,,,,,,,,,,,,,,,,45.148,0.4185309,
45.154,-0.2015633,,,,,,,,,,,,,,,,,,,,,45.154,0.4185388,
45.16,-0.2043702,,,,,,,,,,,,,,,,,,,,,45.16,0.4190049,
45.166,-0.2070917,,,,,,,,,,,,,,,,,,,,,45.166,0.4193142,
45.172,-0.2096523,,,,,,,,,,,,,,,,,,,,,45.172,0.4190544,
45.177,-0.2120264,,,,,,,,,,,,,,,,,,,,,45.177,0.4187739,
45.183,-0.2143822,,,,,,,,,,,,,,,,,,,,,45.183,0.4185459,
45.189,-0.2167369,,,,,,,,,,,,,,,,,,,,,45.189,0.4183856,
45.195,-0.219099,,,,,,,,,,,,,,,,,,,,,45.195,0.4183764,
45.201,-0.2218574,,,,,,,,,,,,,,,,,,,,,45.201,0.4186344,
45.207,-0.2248135,,,,,,,,,,,,,,,,,,,,,45.207,0.4190583,
45.213,-0.2277656,,,,,,,,,,,,,,,,,,,,,45.213,0.4195768,
45.218,-0.2307074,,,,,,,,,,,,,,,,,,,,,45.218,0.4196468,
45.224,-0.2334565,,,,,,,,,,,,,,,,,,,,,45.224,0.4193478,
45.23,-0.2359389,,,,,,,,,,,,,,,,,,,,,45.23,0.4186588,
45.236,-0.2378003,,,,,,,,,,,,,,,,,,,,,45.236,0.4183971,
45.242,-0.2396533,,,,,,,,,,,,,,,,,,,,,45.242,0.4181702,
45.248,-0.2415062,,,,,,,,,,,,,,,,,,,,,45.248,0.4180521,
45.254,-0.2433643,,,,,,,,,,,,,,,,,,,,,45.254,0.4184107,
45.26,-0.2452457,,,,,,,,,,,,,,,,,,,,,45.26,0.4186873,
45.265,-0.2471343,,,,,,,,,,,,,,,,,,,,,45.265,0.4189737,
45.271,-0.2490241,,,,,,,,,,,,,,,,,,,,,45.271,0.4193443,
45.277,-0.2509038,,,,,,,,,,,,,,,,,,,,,45.277,0.4194517,
45.283,-0.252672,,,,,,,,,,,,,,,,,,,,,45.283,0.4195883,
45.289,-0.2542949,,,,,,,,,,,,,,,,,,,,,45.289,0.4197868,
45.295,-0.2555628,,,,,,,,,,,,,,,,,,,,,45.295,0.4199496,
45.301,-0.2568317,,,,,,,,,,,,,,,,,,,,,45.301,0.4196121,
45.306,-0.2581005,,,,,,,,,,,,,,,,,,,,,45.306,0.4192061,
45.312,-0.2593652,,,,,,,,,,,,,,,,,,,,,45.312,0.4195294,
45.318,-0.2614436,,,,,,,,,,,,,,,,,,,,,45.318,0.4197333,
45.324,-0.2637686,,,,,,,,,,,,,,,,,,,,,45.324,0.4197473,
45.33,-0.2661614,,,,,,,,,,,,,,,,,,,,,45.33,0.4195043,
45.336,-0.2685279,,,,,,,,,,,,,,,,,,,,,45.336,0.4188273,
45.342,-0.2707702,,,,,,,,,,,,,,,,,,,,,45.342,0.418429,
45.348,-0.27286,,,,,,,,,,,,,,,,,,,,,45.348,0.4183548,
45.353,-0.2746092,,,,,,,,,,,,,,,,,,,,,45.353,0.4187933,
45.359,-0.2763551,,,,,,,,,,,,,,,,,,,,,45.359,0.4190105,
45.365,-0.2780992,,,,,,,,,,,,,,,,,,,,,45.365,0.4191388,
45.371,-0.2798468,,,,,,,,,,,,,,,,,,,,,45.371,0.4192822,
45.377,-0.2819726,,,,,,,,,,,,,,,,,,,,,45.377,0.4194876,
45.383,-0.2841721,,,,,,,,,,,,,,,,,,,,,45.383,0.4195005,
45.389,-0.2863893,,,,,,,,,,,,,,,,,,,,,45.389,0.4192625,
45.394,-0.2886249,,,,,,,,,,,,,,,,,,,,,45.394,0.4189632,
45.4,-0.2908566,,,,,,,,,,,,,,,,,,,,,45.4,0.4190363,
45.406,-0.2929777,,,,,,,,,,,,,,,,,,,,,45.406,0.419227,
45.412,-0.2946219,,,,,,,,,,,,,,,,,,,,,45.412,0.4188671,
45.418,-0.2962638,,,,,,,,,,,,,,,,,,,,,45.418,0.4192674,
45.424,-0.2979065,,,,,,,,,,,,,,,,,,,,,45.424,0.4196828,
45.43,-0.2995493,,,,,,,,,,,,,,,,,,,,,45.43,0.4196986,
45.436,-0.3015673,,,,,,,,,,,,,,,,,,,,,45.436,0.4195756,
45.441,-0.3036256,,,,,,,,,,,,,,,,,,,,,45.441,0.4192003,
45.447,-0.3056972,,,,,,,,,,,,,,,,,,,,,45.447,0.4186109,
45.453,-0.307787,,,,,,,,,,,,,,,,,,,,,45.453,0.4182,
45.459,-0.3098758,,,,,,,,,,,,,,,,,,,,,45.459,0.4182488,
45.465,-0.3119549,,,,,,,,,,,,,,,,,,,,,45.465,0.4185713,
45.471,-0.3140124,,,,,,,,,,,,,,,,,,,,,45.471,0.4190178,
45.477,-0.316066,,,,,,,,,,,,,,,,,,,,,45.477,0.4195667,
45.483,-0.3181195,,,,,,,,,,,,,,,,,,,,,45.483,0.4200744,
45.488,-0.3201741,,,,,,,,,,,,,,,,,,,,,45.488,0.4204934,
45.494,-0.3225323,,,,,,,,,,,,,,,,,,,,,45.494,0.4195807,
45.5,-0.325323,,,,,,,,,,,,,,,,,,,,,45.5,0.4189763,
45.506,-0.3284416,,,,,,,,,,,,,,,,,,,,,45.506,0.4186992,
45.512,-0.3315579,,,,,,,,,,,,,,,,,,,,,45.512,0.4189119,
45.518,-0.3346731,,,,,,,,,,,,,,,,,,,,,45.518,0.4189248,
45.524,-0.337474,,,,,,,,,,,,,,,,,,,,,45.524,0.4189362,
45.529,-0.3395871,,,,,,,,,,,,,,,,,,,,,45.529,0.4191021,
45.535,-0.3415928,,,,,,,,,,,,,,,,,,,,,45.535,0.4195195,
45.541,-0.3435797,,,,,,,,,,,,,,,,,,,,,45.541,0.419679,
45.547,-0.3455589,,,,,,,,,,,,,,,,,,,,,45.547,0.4194979,
45.553,-0.3475328,,,,,,,,,,,,,,,,,,,,,45.553,0.4186966,
45.559,-0.3494964,,,,,,,,,,,,,,,,,,,,,45.559,0.4184273,
45.565,-0.3514507,,,,,,,,,,,,,,,,,,,,,45.565,0.4184937,
45.571,-0.3534,,,,,,,,,,,,,,,,,,,,,45.571,0.4186535,
45.576,-0.3553551,,,,,,,,,,,,,,,,,,,,,45.576,0.4191107,
45.582,-0.3571418,,,,,,,,,,,,,,,,,,,,,45.582,0.4194156,
45.588,-0.3586563,,,,,,,,,,,,,,,,,,,,,45.588,0.419356,
45.594,-0.3601237,,,,,,,,,,,,,,,,,,,,,45.594,0.419398,
45.6,-0.3615848,,,,,,,,,,,,,,,,,,,,,45.6,0.4194597,
45.606,-0.363044,,,,,,,,,,,,,,,,,,,,,45.606,0.4195222,
45.612,-0.3645114,,,,,,,,,,,,,,,,,,,,,45.612,0.4194941,
45.617,-0.3659875,,,,,,,,,,,,,,,,,,,,,45.617,0.4197183,
45.623,-0.367467,,,,,,,,,,,,,,,,,,,,,45.623,0.4199213,
45.629,-0.3689472,,,,,,,,,,,,,,,,,,,,,45.629,0.4198082,
45.635,-0.3704275,,,,,,,,,,,,,,,,,,,,,45.635,0.4203775,
45.641,-0.371729,,,,,,,,,,,,,,,,,,,,,45.641,0.4207027,
45.647,-0.3728086,,,,,,,,,,,,,,,,,,,,,45.647,0.420569,
45.653,-0.3738335,,,,,,,,,,,,,,,,,,,,,45.653,0.4195387,
45.659,-0.3748637,,,,,,,,,,,,,,,,,,,,,45.659,0.4190882,
45.664,-0.3758967,,,,,,,,,,,,,,,,,,,,,45.664,0.4190295,
45.67,-0.376932,,,,,,,,,,,,,,,,,,,,,45.67,0.4190047,
45.676,-0.378167,,,,,,,,,,,,,,,,,,,,,45.676,0.4189773,
45.682,-0.3795997,,,,,,,,,,,,,,,,,,,,,45.682,0.4190735,
45.688,-0.3812884,,,,,,,,,,,,,,,,,,,,,45.688,0.4194041,
45.694,-0.3829768,,,,,,,,,,,,,,,,,,,,,45.694,0.4199178,
45.7,-0.3845016,,,,,,,,,,,,,,,,,,,,,45.7,0.4202001,
45.705,-0.3857997,,,,,,,,,,,,,,,,,,,,,45.705,0.4202114,
45.711,-0.3864201,,,,,,,,,,,,,,,,,,,,,45.711,0.4198651,
45.717,-0.3870438,,,,,,,,,,,,,,,,,,,,,45.717,0.4196483,
45.723,-0.3876691,,,,,,,,,,,,,,,,,,,,,45.723,0.4195604,
45.729,-0.3882944,,,,,,,,,,,,,,,,,,,,,45.729,0.4196641,
45.735,-0.3890623,,,,,,,,,,,,,,,,,,,,,45.735,0.4199729,
45.741,-0.3901474,,,,,,,,,,,,,,,,,,,,,45.741,0.4201707,
45.747,-0.3916425,,,,,,,,,,,,,,,,,,,,,45.747,0.4201538,
