Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,System pressure,,Cond temp,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,ml,MPa,ml,°C,
32.85,2.123377,41.061,2.486131,41.061,1.934648,32.85,3.380893,,,,,,,,,,,32.85,0.4061909,,,
32.853,2.12306,41.065,2.486268,41.065,1.934492,32.853,3.381082,,,,,,,,,,,32.853,0.406057,,,
32.855,2.122743,41.068,2.486404,41.068,1.934336,32.855,3.381271,,,,,,,,,,,32.855,0.4059231,,,
32.858,2.122426,41.071,2.48654,41.071,1.934179,32.858,3.381461,,,,,,,,,,,32.858,0.4057892,,,
32.86,2.122108,41.074,2.486676,41.074,1.934023,32.86,3.38165,,,,,,,,,,,32.86,0.4056551,,,
32.863,2.121791,41.077,2.486694,41.077,1.933922,32.863,3.38184,,,,,,,,,,,32.863,0.4055212,,,
32.865,2.121451,41.081,2.486243,41.081,1.934039,32.866,3.382029,,,,,,,,,,,32.865,0.4054379,,,
32.868,2.121049,41.084,2.485793,41.084,1.934155,32.868,3.382218,,,,,,,,,,,32.868,0.4054925,,,
32.871,2.120647,41.087,2.485342,41.087,1.934272,32.871,3.382408,,,,,,,,,,,32.871,0.4055471,,,
32.873,2.120245,41.09,2.484891,41.09,1.934388,32.873,3.382595,,,,,,,,,,,32.873,0.4056017,,,
32.876,2.119843,41.094,2.484441,41.094,1.934505,32.876,3.382767,,,,,,,,,,,32.876,0.4056562,,,
32.878,2.119441,41.097,2.48399,41.097,1.934621,32.878,3.382939,,,,,,,,,,,32.878,0.4057108,,,
32.881,2.119039,41.1,2.48354,41.1,1.934738,32.881,3.38311,,,,,,,,,,,32.881,0.4057655,,,
32.883,2.118637,41.103,2.483089,41.103,1.934854,32.884,3.383282,,,,,,,,,,,32.883,0.4058201,,,
32.886,2.118235,41.106,2.482639,41.106,1.934971,32.886,3.383453,,,,,,,,,,,32.886,0.4058747,,,
32.889,2.117833,41.11,2.482188,41.11,1.935087,32.889,3.383625,,,,,,,,,,,32.889,0.4059293,,,
32.891,2.11743,41.113,2.481737,41.113,1.935204,32.891,3.383796,,,,,,,,,,,32.891,0.4059839,,,
32.894,2.117028,41.116,2.481287,41.116,1.93532,32.894,3.383968,,,,,,,,,,,32.894,0.4060385,,,
32.896,2.116627,41.119,2.480799,41.119,1.935461,32.896,3.38414,,,,,,,,,,,32.896,0.4060931,,,
32.899,2.11622,41.122,2.480203,41.122,1.935674,32.899,3.384311,,,,,,,,,,,32.899,0.4060652,,,
32.901,2.115805,41.126,2.479607,41.126,1.935887,32.902,3.384483,,,,,,,,,,,32.901,0.4058645,,,
32.904,2.115391,41.129,2.479011,41.129,1.9361,32.904,3.384655,,,,,,,,,,,32.904,0.4056637,,,
32.907,2.114976,41.132,2.478414,41.132,1.936314,32.907,3.384824,,,,,,,,,,,32.907,0.405463,,,
32.909,2.114561,41.135,2.477818,41.135,1.936527,32.909,3.384978,,,,,,,,,,,32.909,0.4052623,,,
32.912,2.114146,41.139,2.477222,41.139,1.93674,32.912,3.385133,,,,,,,,,,,32.912,0.4050615,,,
32.914,2.113732,41.142,2.476625,41.142,1.936953,32.914,3.385287,,,,,,,,,,,32.914,0.4048608,,,
32.917,2.113317,41.145,2.47603,41.145,1.937166,32.917,3.385442,,,,,,,,,,,32.917,0.4046598,,,
32.919,2.112902,41.148,2.475433,41.148,1.937379,32.92,3.385596,,,,,,,,,,,32.919,0.404459,,,
32.922,2.112487,41.151,2.474837,41.151,1.937592,32.922,3.385751,,,,,,,,,,,32.922,0.4042583,,,
32.925,2.112072,41.155,2.47424,41.155,1.937805,32.925,3.385905,,,,,,,,,,,32.925,0.4040576,,,
32.927,2.111658,41.158,2.473644,41.158,1.938018,32.927,3.386059,,,,,,,,,,,32.927,0.4038568,,,
32.93,2.111243,41.161,2.473179,41.161,1.938167,32.93,3.386214,,,,,,,,,,,32.93,0.4036561,,,
32.932,2.11086,41.164,2.473042,41.164,1.938155,32.932,3.386369,,,,,,,,,,,32.932,0.4035295,,,
32.935,2.110535,41.167,2.472906,41.167,1.938143,32.935,3.386523,,,,,,,,,,,32.935,0.4035388,,,
32.937,2.11021,41.171,2.472769,41.171,1.938131,32.938,3.386677,,,,,,,,,,,32.937,0.403548,,,
32.94,2.109885,41.174,2.472633,41.174,1.938119,32.94,3.386828,,,,,,,,,,,32.94,0.4035572,,,
32.943,2.10956,41.177,2.472496,41.177,1.938107,32.943,3.386964,,,,,,,,,,,32.943,0.4035664,,,
32.945,2.109236,41.18,2.47236,41.18,1.938095,32.945,3.3871,,,,,,,,,,,32.945,0.4035757,,,
32.948,2.108911,41.184,2.472223,41.184,1.938083,32.948,3.387235,,,,,,,,,,,32.948,0.4035849,,,
32.95,2.108586,41.187,2.472087,41.187,1.938071,32.95,3.387371,,,,,,,,,,,32.95,0.4035942,,,
32.953,2.108261,41.19,2.47195,41.19,1.938059,32.953,3.387507,,,,,,,,,,,32.953,0.4036034,,,
32.955,2.107936,41.193,2.471814,41.193,1.938047,32.956,3.387642,,,,,,,,,,,32.955,0.4036126,,,
32.958,2.107611,41.196,2.471677,41.196,1.938035,32.958,3.387778,,,,,,,,,,,32.958,0.4036219,,,
32.961,2.107286,41.2,2.471541,41.2,1.938023,32.961,3.387913,,,,,,,,,,,32.961,0.4036311,,,
32.963,2.106961,41.203,2.471441,41.203,1.93798,32.963,3.388049,,,,,,,,,,,32.963,0.4036404,,,
32.966,2.106627,41.206,2.471411,41.206,1.93788,32.966,3.388185,,,,,,,,,,,32.966,0.4036799,,,
32.968,2.10628,41.209,2.47138,41.209,1.93778,32.968,3.388321,,,,,,,,,,,32.968,0.4037658,,,
32.971,2.105933,41.212,2.47135,41.212,1.937679,32.971,3.388456,,,,,,,,,,,32.971,0.4038516,,,
32.973,2.105585,41.216,2.47132,41.216,1.937579,32.974,3.388586,,,,,,,,,,,32.973,0.4039376,,,
32.976,2.105238,41.219,2.471289,41.219,1.937479,32.976,3.388694,,,,,,,,,,,32.976,0.4040234,,,
32.979,2.104891,41.222,2.471259,41.222,1.937379,32.979,3.388803,,,,,,,,,,,32.979,0.4041093,,,
32.981,2.104543,41.225,2.471229,41.225,1.937279,32.981,3.388911,,,,,,,,,,,32.981,0.4041951,,,
32.984,2.104196,41.229,2.471198,41.229,1.937179,32.984,3.389019,,,,,,,,,,,32.984,0.404281,,,
32.986,2.103849,41.232,2.471168,41.232,1.937078,32.986,3.389128,,,,,,,,,,,32.986,0.4043668,,,
32.989,2.103502,41.235,2.471138,41.235,1.936978,32.989,3.389236,,,,,,,,,,,32.989,0.4044526,,,
32.991,2.103154,41.238,2.471107,41.238,1.936878,32.992,3.389345,,,,,,,,,,,32.991,0.4045386,,,
32.994,2.102807,41.241,2.471077,41.241,1.936778,32.994,3.389453,,,,,,,,,,,32.994,0.4046244,,,
32.997,2.102459,41.245,2.470989,41.245,1.93676,32.997,3.389562,,,,,,,,,,,32.997,0.4047103,,,
32.999,2.102083,41.248,2.470816,41.248,1.936863,32.999,3.38967,,,,,,,,,,,32.999,0.4046712,,,
33.002,2.101675,41.251,2.470642,41.251,1.936967,33.002,3.389779,,,,,,,,,,,33.002,0.4044915,,,
33.004,2.101266,41.254,2.470469,41.254,1.937071,33.004,3.389887,,,,,,,,,,,33.004,0.4043118,,,
33.007,2.100857,41.257,2.470295,41.257,1.937174,33.007,3.389991,,,,,,,,,,,33.007,0.404132,,,
33.009,2.100448,41.261,2.470122,41.261,1.937278,33.01,3.390081,,,,,,,,,,,33.009,0.4039521,,,
33.012,2.10004,41.264,2.469949,41.264,1.937382,33.012,3.390172,,,,,,,,,,,33.012,0.4037723,,,
33.015,2.099631,41.267,2.469775,41.267,1.937485,33.015,3.390263,,,,,,,,,,,33.015,0.4035926,,,
33.017,2.099222,41.27,2.469602,41.27,1.937589,33.017,3.390353,,,,,,,,,,,33.017,0.4034129,,,
33.02,2.098814,41.274,2.469428,41.274,1.937692,33.02,3.390444,,,,,,,,,,,33.02,0.4032332,,,
33.022,2.098405,41.277,2.469255,41.277,1.937796,33.022,3.390535,,,,,,,,,,,33.022,0.4030535,,,
33.025,2.097996,41.28,2.469082,41.28,1.937899,33.025,3.390625,,,,,,,,,,,33.025,0.4028737,,,
33.027,2.097588,41.283,2.468908,41.283,1.938003,33.028,3.390716,,,,,,,,,,,33.027,0.402694,,,
33.03,2.097179,41.286,2.468978,41.286,1.937979,33.03,3.390807,,,,,,,,,,,33.03,0.402514,,,
33.033,2.096699,41.29,2.469355,41.29,1.937793,33.033,3.390898,,,,,,,,,,,33.033,0.4024868,,,
33.035,2.096147,41.293,2.469732,41.293,1.937607,33.035,3.390988,,,,,,,,,,,33.035,0.4026129,,,
33.038,2.095596,41.296,2.470109,41.296,1.937421,33.038,3.391079,,,,,,,,,,,33.038,0.4027391,,,
33.04,2.095045,41.299,2.470486,41.299,1.937235,33.04,3.391164,,,,,,,,,,,33.04,0.4028652,,,
33.043,2.094493,41.302,2.470863,41.302,1.937049,33.043,3.391236,,,,,,,,,,,33.043,0.4029914,,,
33.045,2.093942,41.306,2.47124,41.306,1.936863,33.046,3.391309,,,,,,,,,,,33.045,0.4031175,,,
33.048,2.09339,41.309,2.471617,41.309,1.936678,33.048,3.391382,,,,,,,,,,,33.048,0.4032439,,,
33.051,2.092838,41.312,2.471994,41.312,1.936492,33.051,3.391454,,,,,,,,,,,33.051,0.40337,,,
33.053,2.092287,41.315,2.472371,41.315,1.936306,33.053,3.391526,,,,,,,,,,,33.053,0.4034962,,,
33.056,2.091735,41.319,2.472748,41.319,1.93612,33.056,3.391599,,,,,,,,,,,33.056,0.4036223,,,
33.058,2.091184,41.322,2.473125,41.322,1.935934,33.058,3.391671,,,,,,,,,,,33.058,0.4037485,,,
33.061,2.090633,41.325,2.473503,41.325,1.935748,33.061,3.391744,,,,,,,,,,,33.061,0.4038746,,,
33.063,2.090081,41.328,2.47385,41.328,1.935583,33.064,3.391817,,,,,,,,,,,33.063,0.4040008,,,
33.066,2.089592,41.331,2.474167,41.331,1.935441,33.066,3.391889,,,,,,,,,,,33.066,0.404051,,,
33.069,2.089151,41.335,2.474483,41.335,1.935298,33.069,3.391962,,,,,,,,,,,33.069,0.4040426,,,
33.071,2.088711,41.338,2.4748,41.338,1.935156,33.071,3.392034,,,,,,,,,,,33.071,0.4040342,,,
33.074,2.088271,41.341,2.475117,41.341,1.935014,33.074,3.3921,,,,,,,,,,,33.074,0.4040257,,,
33.076,2.08783,41.344,2.475433,41.344,1.934871,33.076,3.392154,,,,,,,,,,,33.076,0.4040173,,,
33.079,2.08739,41.347,2.47575,41.347,1.934729,33.079,3.392208,,,,,,,,,,,33.079,0.4040088,,,
33.081,2.08695,41.351,2.476067,41.351,1.934587,33.082,3.392262,,,,,,,,,,,33.081,0.4040004,,,
33.084,2.086509,41.354,2.476383,41.354,1.934444,33.084,3.392316,,,,,,,,,,,33.084,0.403992,,,
33.087,2.086068,41.357,2.4767,41.357,1.934302,33.087,3.39237,,,,,,,,,,,33.087,0.4039835,,,
33.089,2.085628,41.36,2.477017,41.36,1.934159,33.089,3.392424,,,,,,,,,,,33.089,0.4039751,,,
33.092,2.085188,41.364,2.477333,41.364,1.934017,33.092,3.392478,,,,,,,,,,,33.092,0.4039666,,,
33.094,2.084747,41.367,2.47765,41.367,1.933874,33.094,3.392533,,,,,,,,,,,33.094,0.4039582,,,
33.097,2.084307,41.37,2.477845,41.37,1.933846,33.097,3.392587,,,,,,,,,,,33.097,0.4039498,,,
33.099,2.083851,41.373,2.47793,41.373,1.933921,33.1,3.392641,,,,,,,,,,,33.099,0.4038052,,,
33.102,2.083386,41.376,2.478014,41.376,1.933995,33.102,3.392695,,,,,,,,,,,33.102,0.4035712,,,
33.105,2.08292,41.38,2.478099,41.38,1.934069,33.105,3.392749,,,,,,,,,,,33.105,0.403337,,,
33.107,2.082454,41.383,2.478184,41.383,1.934144,33.107,3.3928,,,,,,,,,,,33.107,0.4031031,,,
33.11,2.081988,41.386,2.478269,41.386,1.934218,33.11,3.392848,,,,,,,,,,,33.11,0.4028691,,,
33.112,2.081523,41.389,2.478354,41.389,1.934292,33.112,3.392895,,,,,,,,,,,33.112,0.4026352,,,
33.115,2.081057,41.392,2.478439,41.392,1.934367,33.115,3.392942,,,,,,,,,,,33.115,0.4024013,,,
33.117,2.080592,41.396,2.478523,41.396,1.934441,33.118,3.39299,,,,,,,,,,,33.117,0.4021674,,,
33.12,2.080126,41.399,2.478608,41.399,1.934516,33.12,3.393037,,,,,,,,,,,33.12,0.4019334,,,
33.123,2.07966,41.402,2.478693,41.402,1.93459,33.123,3.393085,,,,,,,,,,,33.123,0.4016992,,,
33.125,2.079195,41.405,2.478778,41.405,1.934664,33.125,3.393132,,,,,,,,,,,33.125,0.4014652,,,
33.128,2.078729,41.409,2.478863,41.409,1.934739,33.128,3.39318,,,,,,,,,,,33.128,0.4012313,,,
33.13,2.078263,41.412,2.478908,41.412,1.934627,33.13,3.393227,,,,,,,,,,,33.13,0.4009974,,,
33.133,2.077731,41.415,2.478924,41.415,1.934381,33.133,3.393275,,,,,,,,,,,33.133,0.4010343,,,
33.135,2.077159,41.418,2.47894,41.418,1.934135,33.136,3.393322,,,,,,,,,,,33.135,0.4012299,,,
33.138,2.076588,41.421,2.478956,41.421,1.933889,33.138,3.39337,,,,,,,,,,,33.138,0.4014255,,,
33.141,2.076015,41.425,2.478972,41.425,1.933643,33.141,3.393414,,,,,,,,,,,33.141,0.4016214,,,
33.143,2.075444,41.428,2.478989,41.428,1.933397,33.143,3.393456,,,,,,,,,,,33.143,0.401817,,,
33.146,2.074872,41.431,2.479005,41.431,1.933151,33.146,3.393498,,,,,,,,,,,33.146,0.4020126,,,
33.148,2.0743,41.434,2.479021,41.434,1.932905,33.148,3.39354,,,,,,,,,,,33.148,0.4022083,,,
33.151,2.073728,41.437,2.479037,41.437,1.932659,33.151,3.393582,,,,,,,,,,,33.151,0.4024039,,,
33.153,2.073157,41.441,2.479053,41.441,1.932413,33.154,3.393624,,,,,,,,,,,33.153,0.4025995,,,
33.156,2.072585,41.444,2.47907,41.444,1.932167,33.156,3.393666,,,,,,,,,,,33.156,0.4027951,,,
33.159,2.072012,41.447,2.479086,41.447,1.931921,33.159,3.393708,,,,,,,,,,,33.159,0.402991,,,
33.161,2.071441,41.45,2.479102,41.45,1.931676,33.161,3.39375,,,,,,,,,,,33.161,0.4031866,,,
33.164,2.070869,41.454,2.479111,41.454,1.931634,33.164,3.393792,,,,,,,,,,,33.164,0.4033822,,,
33.166,2.070297,41.457,2.479115,41.457,1.931712,33.166,3.393834,,,,,,,,,,,33.166,0.4033874,,,
33.169,2.069724,41.46,2.479118,41.46,1.93179,33.169,3.393876,,,,,,,,,,,33.169,0.4033076,,,
33.171,2.069151,41.463,2.479122,41.463,1.931869,33.172,3.393918,,,,,,,,,,,33.171,0.4032279,,,
33.174,2.068578,41.466,2.479125,41.466,1.931947,33.174,3.393955,,,,,,,,,,,33.174,0.4031481,,,
33.177,2.068005,41.47,2.479129,41.47,1.932026,33.177,3.39399,,,,,,,,,,,33.177,0.4030683,,,
33.179,2.067431,41.473,2.479133,41.473,1.932104,33.179,3.394024,,,,,,,,,,,33.179,0.4029884,,,
33.182,2.066858,41.476,2.479137,41.476,1.932182,33.182,3.394058,,,,,,,,,,,33.182,0.4029086,,,
33.184,2.066285,41.479,2.479141,41.479,1.932261,33.184,3.394093,,,,,,,,,,,33.184,0.4028288,,,
33.187,2.065712,41.482,2.479144,41.482,1.932339,33.187,3.394127,,,,,,,,,,,33.187,0.402749,,,
33.189,2.065139,41.486,2.479148,41.486,1.932417,33.19,3.394161,,,,,,,,,,,33.189,0.4026693,,,
33.192,2.064566,41.489,2.479152,41.489,1.932496,33.192,3.394195,,,,,,,,,,,33.192,0.4025895,,,
33.195,2.063993,41.492,2.479156,41.492,1.932574,33.195,3.39423,,,,,,,,,,,33.195,0.4025097,,,
33.197,2.063419,41.495,2.479113,41.495,1.932793,33.197,3.394264,,,,,,,,,,,33.197,0.4024298,,,
33.2,2.062803,41.499,2.479048,41.499,1.933082,33.2,3.394298,,,,,,,,,,,33.2,0.4024157,,,
33.202,2.062172,41.502,2.478982,41.502,1.933372,33.202,3.394332,,,,,,,,,,,33.202,0.4024243,,,
33.205,2.061541,41.505,2.478916,41.505,1.933662,33.205,3.394367,,,,,,,,,,,33.205,0.402433,,,
33.207,2.06091,41.508,2.47885,41.508,1.933952,33.208,3.394391,,,,,,,,,,,33.207,0.4024417,,,
33.21,2.060278,41.511,2.478785,41.511,1.934241,33.21,3.394408,,,,,,,,,,,33.21,0.4024504,,,
33.213,2.059647,41.515,2.478719,41.515,1.934531,33.213,3.394426,,,,,,,,,,,33.213,0.4024591,,,
33.215,2.059015,41.518,2.478653,41.518,1.934821,33.215,3.394443,,,,,,,,,,,33.215,0.4024678,,,
33.218,2.058384,41.521,2.478587,41.521,1.935111,33.218,3.39446,,,,,,,,,,,33.218,0.4024765,,,
33.22,2.057753,41.524,2.478521,41.524,1.935401,33.22,3.394477,,,,,,,,,,,33.22,0.4024853,,,
33.223,2.057121,41.527,2.478456,41.527,1.935691,33.223,3.394495,,,,,,,,,,,33.223,0.402494,,,
33.225,2.05649,41.531,2.47839,41.531,1.935981,33.226,3.394512,,,,,,,,,,,33.225,0.4025027,,,
33.228,2.055859,41.534,2.478324,41.534,1.93627,33.228,3.394529,,,,,,,,,,,33.228,0.4025114,,,
33.231,2.055228,41.537,2.478202,41.537,1.936272,33.231,3.394547,,,,,,,,,,,33.231,0.4025201,,,
33.233,2.054928,41.54,2.478057,41.54,1.936158,33.233,3.394564,,,,,,,,,,,33.233,0.402554,,,
33.236,2.054718,41.544,2.477912,41.544,1.936043,33.236,3.394581,,,,,,,,,,,33.236,0.4025946,,,
33.238,2.054507,41.547,2.477767,41.547,1.935929,33.238,3.394598,,,,,,,,,,,33.238,0.4026351,,,
33.241,2.054297,41.55,2.477622,41.55,1.935815,33.241,3.394612,,,,,,,,,,,33.241,0.4026757,,,
33.243,2.054086,41.553,2.477478,41.553,1.9357,33.244,3.394624,,,,,,,,,,,33.243,0.4027163,,,
33.246,2.053876,41.556,2.477333,41.556,1.935586,33.246,3.394636,,,,,,,,,,,33.246,0.4027569,,,
33.249,2.053665,41.56,2.477188,41.56,1.935472,33.249,3.394648,,,,,,,,,,,33.249,0.4027975,,,
33.251,2.053455,41.563,2.477043,41.563,1.935358,33.251,3.39466,,,,,,,,,,,33.251,0.4028381,,,
33.254,2.053244,41.566,2.476898,41.566,1.935243,33.254,3.394671,,,,,,,,,,,33.254,0.4028787,,,
33.256,2.053034,41.569,2.476753,41.569,1.935129,33.256,3.394683,,,,,,,,,,,33.256,0.4029193,,,
33.259,2.052823,41.572,2.476608,41.572,1.935015,33.259,3.394695,,,,,,,,,,,33.259,0.4029599,,,
33.261,2.052613,41.576,2.476463,41.576,1.9349,33.262,3.394707,,,,,,,,,,,33.261,0.4030004,,,
33.264,2.052402,41.579,2.476255,41.579,1.934774,33.264,3.394719,,,,,,,,,,,33.264,0.403041,,,
33.267,2.05241,41.582,2.476029,41.582,1.934644,33.267,3.394731,,,,,,,,,,,33.267,0.4029973,,,
33.269,2.052464,41.585,2.475801,41.585,1.934514,33.269,3.394743,,,,,,,,,,,33.269,0.4029355,,,
33.272,2.052518,41.589,2.475574,41.589,1.934384,33.272,3.394755,,,,,,,,,,,33.272,0.4028737,,,
33.274,2.052572,41.592,2.475348,41.592,1.934254,33.274,3.394761,,,,,,,,,,,33.274,0.4028119,,,
33.277,2.052627,41.595,2.475121,41.595,1.934123,33.277,3.394763,,,,,,,,,,,33.277,0.4027501,,,
33.279,2.052681,41.598,2.474894,41.598,1.933993,33.28,3.394767,,,,,,,,,,,33.279,0.4026883,,,
33.282,2.052736,41.601,2.474666,41.601,1.933863,33.282,3.394769,,,,,,,,,,,33.282,0.4026265,,,
33.285,2.05279,41.605,2.47444,41.605,1.933733,33.285,3.394772,,,,,,,,,,,33.285,0.4025647,,,
33.287,2.052844,41.608,2.474212,41.608,1.933603,33.287,3.394775,,,,,,,,,,,33.287,0.402503,,,
33.29,2.052899,41.611,2.473985,41.611,1.933473,33.29,3.394778,,,,,,,,,,,33.29,0.4024411,,,
33.292,2.052953,41.614,2.473758,41.614,1.933343,33.292,3.394781,,,,,,,,,,,33.292,0.4023793,,,
33.295,2.053007,41.617,2.473531,41.617,1.933213,33.295,3.394784,,,,,,,,,,,33.295,0.4023175,,,
33.297,2.053061,41.621,2.473066,41.621,1.933321,33.298,3.394787,,,,,,,,,,,33.297,0.4022557,,,
33.3,2.053207,41.624,2.472542,41.624,1.933489,33.3,3.39479,,,,,,,,,,,33.3,0.402322,,,
33.303,2.053367,41.627,2.472017,41.627,1.933657,33.303,3.394793,,,,,,,,,,,33.303,0.4024075,,,
33.305,2.053527,41.63,2.471492,41.63,1.933825,33.305,3.394796,,,,,,,,,,,33.305,0.4024931,,,
33.308,2.053686,41.634,2.470967,41.634,1.933992,33.308,3.394792,,,,,,,,,,,33.308,0.4025787,,,
33.31,2.053846,41.637,2.470442,41.637,1.93416,33.31,3.394786,,,,,,,,,,,33.31,0.4026642,,,
33.313,2.054006,41.64,2.469917,41.64,1.934328,33.313,3.39478,,,,,,,,,,,33.313,0.4027497,,,
33.315,2.054165,41.643,2.469393,41.643,1.934496,33.316,3.394774,,,,,,,,,,,33.315,0.4028352,,,
33.318,2.054325,41.646,2.468868,41.646,1.934664,33.318,3.394768,,,,,,,,,,,33.318,0.4029208,,,
33.321,2.054485,41.65,2.468343,41.65,1.934832,33.321,3.394761,,,,,,,,,,,33.321,0.4030063,,,
33.323,2.054644,41.653,2.467818,41.653,1.934999,33.323,3.394755,,,,,,,,,,,33.323,0.4030918,,,
33.326,2.054804,41.656,2.467294,41.656,1.935167,33.326,3.394749,,,,,,,,,,,33.326,0.4031773,,,
33.328,2.054964,41.659,2.466769,41.659,1.935335,33.328,3.394743,,,,,,,,,,,33.328,0.4032629,,,
33.331,2.055123,41.662,2.466812,41.662,1.935187,33.331,3.394737,,,,,,,,,,,33.331,0.4033484,,,
33.333,2.055391,41.666,2.466955,41.666,1.934984,33.334,3.39473,,,,,,,,,,,33.333,0.4032794,,,
33.336,2.055668,41.669,2.467099,41.669,1.934781,33.336,3.394724,,,,,,,,,,,33.336,0.4031968,,,
33.339,2.055946,41.672,2.467243,41.672,1.934577,33.339,3.394718,,,,,,,,,,,33.339,0.4031143,,,
33.341,2.056223,41.675,2.467386,41.675,1.934374,33.341,3.394701,,,,,,,,,,,33.341,0.4030317,,,
33.344,2.0565,41.679,2.46753,41.679,1.934171,33.344,3.394679,,,,,,,,,,,33.344,0.4029492,,,
33.346,2.056778,41.682,2.467674,41.682,1.933967,33.346,3.394657,,,,,,,,,,,33.346,0.4028665,,,
33.349,2.057056,41.685,2.467818,41.685,1.933764,33.349,3.394635,,,,,,,,,,,33.349,0.4027839,,,
33.351,2.057333,41.688,2.467961,41.688,1.93356,33.352,3.394614,,,,,,,,,,,33.351,0.4027014,,,
33.354,2.05761,41.691,2.468105,41.691,1.933357,33.354,3.394592,,,,,,,,,,,33.354,0.4026188,,,
33.357,2.057888,41.695,2.468249,41.695,1.933154,33.357,3.39457,,,,,,,,,,,33.357,0.4025363,,,
33.359,2.058165,41.698,2.468393,41.698,1.93295,33.359,3.394548,,,,,,,,,,,33.359,0.4024537,,,
33.362,2.058442,41.701,2.468536,41.701,1.932747,33.362,3.394526,,,,,,,,,,,33.362,0.4023712,,,
33.364,2.05872,41.704,2.468808,41.704,1.932446,33.364,3.394505,,,,,,,,,,,33.364,0.4022885,,,
33.367,2.058862,41.707,2.469095,41.707,1.932134,33.367,3.394483,,,,,,,,,,,33.367,0.4021589,,,
33.369,2.058996,41.711,2.469382,41.711,1.931822,33.37,3.394461,,,,,,,,,,,33.369,0.4020267,,,
33.372,2.059131,41.714,2.469668,41.714,1.931511,33.372,3.394439,,,,,,,,,,,33.372,0.4018946,,,
33.375,2.059265,41.717,2.469954,41.717,1.931199,33.375,3.39441,,,,,,,,,,,33.375,0.4017625,,,
33.377,2.0594,41.72,2.470241,41.72,1.930887,33.377,3.39438,,,,,,,,,,,33.377,0.4016303,,,
33.38,2.059534,41.724,2.470528,41.724,1.930575,33.38,3.394349,,,,,,,,,,,33.38,0.4014982,,,
33.382,2.059669,41.727,2.470814,41.727,1.930264,33.382,3.394318,,,,,,,,,,,33.382,0.4013659,,,
33.385,2.059803,41.73,2.4711,41.73,1.929952,33.385,3.394287,,,,,,,,,,,33.385,0.4012338,,,
33.387,2.059938,41.733,2.471387,41.733,1.92964,33.388,3.394256,,,,,,,,,,,33.387,0.4011016,,,
33.39,2.060072,41.736,2.471673,41.736,1.929329,33.39,3.394225,,,,,,,,,,,33.39,0.4009695,,,
33.393,2.060207,41.74,2.47196,41.74,1.929017,33.393,3.394194,,,,,,,,,,,33.393,0.4008374,,,
33.395,2.060341,41.743,2.472246,41.743,1.928705,33.395,3.394163,,,,,,,,,,,33.395,0.4007053,,,
33.398,2.060476,41.746,2.471681,41.746,1.928784,33.398,3.394132,,,,,,,,,,,33.398,0.4005731,,,
33.4,2.060605,41.749,2.471066,41.749,1.928885,33.4,3.394102,,,,,,,,,,,33.4,0.4008197,,,
33.403,2.060734,41.753,2.470452,41.753,1.928986,33.403,3.394071,,,,,,,,,,,33.403,0.4010706,,,
33.405,2.060863,41.756,2.469837,41.756,1.929088,33.406,3.39404,,,,,,,,,,,33.405,0.4013211,,,
33.408,2.060992,41.759,2.469223,41.759,1.929189,33.408,3.394007,,,,,,,,,,,33.408,0.4015716,,,
33.411,2.061121,41.762,2.468608,41.762,1.929291,33.411,3.393975,,,,,,,,,,,33.411,0.4018221,,,
33.413,2.061251,41.765,2.467994,41.765,1.929392,33.413,3.393942,,,,,,,,,,,33.413,0.4020726,,,
33.416,2.06138,41.769,2.467379,41.769,1.929493,33.416,3.393909,,,,,,,,,,,33.416,0.4023232,,,
33.418,2.061509,41.772,2.466764,41.772,1.929595,33.418,3.393877,,,,,,,,,,,33.418,0.4025737,,,
33.421,2.061638,41.775,2.46615,41.775,1.929696,33.421,3.393844,,,,,,,,,,,33.421,0.4028246,,,
33.423,2.061767,41.778,2.465535,41.778,1.929798,33.424,3.393812,,,,,,,,,,,33.423,0.4030751,,,
33.426,2.061897,41.781,2.46492,41.781,1.929899,33.426,3.393779,,,,,,,,,,,33.426,0.4033256,,,
33.429,2.062026,41.785,2.464309,41.785,1.93,33.429,3.393746,,,,,,,,,,,33.429,0.4035761,,,
33.431,2.062146,41.788,2.464289,41.788,1.930046,33.431,3.393714,,,,,,,,,,,33.431,0.4037931,,,
33.434,2.062157,41.791,2.464269,41.791,1.930091,33.434,3.393681,,,,,,,,,,,33.434,0.4036006,,,
33.436,2.062168,41.794,2.464249,41.794,1.930137,33.436,3.393649,,,,,,,,,,,33.436,0.4034081,,,
33.439,2.062179,41.798,2.464229,41.798,1.930182,33.439,3.393616,,,,,,,,,,,33.439,0.4032152,,,
33.441,2.06219,41.801,2.464209,41.801,1.930228,33.442,3.393576,,,,,,,,,,,33.441,0.4030227,,,
33.444,2.062201,41.804,2.464189,41.804,1.930273,33.444,3.393535,,,,,,,,,,,33.444,0.4028301,,,
33.447,2.062212,41.807,2.464169,41.807,1.930319,33.447,3.393495,,,,,,,,,,,33.447,0.4026376,,,
