Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,PreC pressure,,DeltaC pressure,,Fraction,,Injection,,pH,,System pressure,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,MPa,ml,MPa,ml,Fraction,ml,Injection,ml,,ml,MPa,
34.644,1.428453,,,,,,,,,,,,,,,,,,,,,34.644,0.1698449,
34.659,1.426366,,,,,,,,,,,,,,,,,,,,,34.659,0.1694439,
34.674,1.423277,,,,,,,,,,,,,,,,,,,,,34.674,0.1694055,
34.689,1.420588,,,,,,,,,,,,,,,,,,,,,34.689,0.17015,
34.705,1.418573,,,,,,,,,,,,,,,,,,,,,34.705,0.1694658,
34.72,1.417858,,,,,,,,,,,,,,,,,,,,,34.72,0.1698172,
34.735,1.418023,,,,,,,,,,,,,,,,,,,,,34.735,0.1696191,
34.75,1.419161,,,,,,,,,,,,,,,,,,,,,34.75,0.1701871,
34.765,1.421472,,,,,,,,,,,,,,,,,,,,,34.765,0.169352,
34.78,1.421633,,,,,,,,,,,,,,,,,,,,,34.78,0.1693408,
34.795,1.420584,,,,,,,,,,,,,,,,,,,,,34.795,0.1704649,
34.81,1.418492,,,,,,,,,,,,,,,,,,,,,34.81,0.1701542,
34.825,1.415372,,,,,,,,,,,,,,,,,,,,,34.825,0.1698729,
34.84,1.412471,,,,,,,,,,,,,,,,,,,,,34.84,0.1695594,
34.855,1.409644,,,,,,,,,,,,,,,,,,,,,34.855,0.1706704,
34.87,1.407998,,,,,,,,,,,,,,,,,,,,,34.87,0.1695727,
34.885,1.407079,,,,,,,,,,,,,,,,,,,,,34.885,0.1694438,
34.9,1.40618,,,,,,,,,,,,,,,,,,,,,34.9,0.1702304,
34.915,1.40523,,,,,,,,,,,,,,,,,,,,,34.915,0.1699492,
34.93,1.402797,,,,,,,,,,,,,,,,,,,,,34.93,0.1698427,
34.945,1.39972,,,,,,,,,,,,,,,,,,,,,34.945,0.1699672,
34.96,1.394789,,,,,,,,,,,,,,,,,,,,,34.96,0.1698886,
34.975,1.389577,,,,,,,,,,,,,,,,,,,,,34.975,0.1694711,
34.99,1.386677,,,,,,,,,,,,,,,,,,,,,34.99,0.1686348,
35.005,1.384677,,,,,,,,,,,,,,,,,,,,,35.005,0.1704652,
35.02,1.382064,,,,,,,,,,,,,,,,,,,,,35.02,0.1696383,
35.035,1.379261,,,,,,,,,,,,,,,,,,,,,35.035,0.1698519,
35.05,1.37622,,,,,,,,,,,,,,,,,,,,,35.05,0.1692431,
35.065,1.373116,,,,,,,,,,,,,,,,,,,,,35.065,0.1706654,
35.08,1.369866,,,,,,,,,,,,,,,,,,,,,35.08,0.1696699,
35.095,1.366581,,,,,,,,,,,,,,,,,,,,,35.095,0.1687353,
35.11,1.363269,,,,,,,,,,,,,,,,,,,,,35.11,0.1698126,
35.125,1.359726,,,,,,,,,,,,,,,,,,,,,35.125,0.1697954,
35.14,1.355178,,,,,,,,,,,,,,,,,,,,,35.14,0.1699166,
35.155,1.350575,,,,,,,,,,,,,,,,,,,,,35.155,0.1695603,
35.17,1.348135,,,,,,,,,,,,,,,,,,,,,35.17,0.1702497,
35.185,1.345883,,,,,,,,,,,,,,,,,,,,,35.185,0.1695491,
35.2,1.343637,,,,,,,,,,,,,,,,,,,,,35.2,0.1690536,
35.215,1.341433,,,,,,,,,,,,,,,,,,,,,35.215,0.1700067,
35.23,1.339849,,,,,,,,,,,,,,,,,,,,,35.23,0.1695354,
35.245,1.338084,,,,,,,,,,,,,,,,,,,,,35.245,0.1697678,
35.26,1.335777,,,,,,,,,,,,,,,,,,,,,35.26,0.1695662,
35.275,1.333486,,,,,,,,,,,,,,,,,,,,,35.275,0.1697514,
35.29,1.331344,,,,,,,,,,,,,,,,,,,,,35.29,0.1690271,
35.305,1.328577,,,,,,,,,,,,,,,,,,,,,35.305,0.1683345,
35.32,1.324946,,,,,,,,,,,,,,,,,,,,,35.32,0.1689075,
35.335,1.321696,,,,,,,,,,,,,,,,,,,,,35.335,0.1702506,
35.35,1.319334,,,,,,,,,,,,,,,,,,,,,35.35,0.1688715,
35.365,1.31728,,,,,,,,,,,,,,,,,,,,,35.365,0.1688315,
35.38,1.315526,,,,,,,,,,,,,,,,,,,,,35.38,0.1695278,
35.395,1.313765,,,,,,,,,,,,,,,,,,,,,35.395,0.1691881,
35.41,1.312008,,,,,,,,,,,,,,,,,,,,,35.41,0.1686887,
35.425,1.309912,,,,,,,,,,,,,,,,,,,,,35.425,0.1687082,
35.44,1.307397,,,,,,,,,,,,,,,,,,,,,35.44,0.1695188,
35.455,1.305266,,,,,,,,,,,,,,,,,,,,,35.455,0.1694086,
35.47,1.303601,,,,,,,,,,,,,,,,,,,,,35.47,0.168791,
35.485,1.302165,,,,,,,,,,,,,,,,,,,,,35.485,0.1692547,
35.5,1.300959,,,,,,,,,,,,,,,,,,,,,35.5,0.1690761,
35.515,1.300606,,,,,,,,,,,,,,,,,,,,,35.515,0.1685257,
35.53,1.300901,,,,,,,,,,,,,,,,,,,,,35.53,0.1683319,
35.545,1.300098,,,,,,,,,,,,,,,,,,,,,35.545,0.1695257,
35.56,1.298003,,,,,,,,,,,,,,,,,,,,,35.56,0.1693185,
35.575,1.29554,,,,,,,,,,,,,,,,,,,,,35.575,0.1690612,
35.59,1.292859,,,,,,,,,,,,,,,,,,,,,35.59,0.1689887,
35.605,1.29007,,,,,,,,,,,,,,,,,,,,,35.605,0.1690928,
35.62,1.287167,,,,,,,,,,,,,,,,,,,,,35.62,0.1682757,
35.635,1.284677,,,,,,,,,,,,,,,,,,,,,35.635,0.1685233,
35.65,1.282505,,,,,,,,,,,,,,,,,,,,,35.65,0.1685653,
35.665,1.279597,,,,,,,,,,,,,,,,,,,,,35.665,0.1688644,
35.68,1.276149,,,,,,,,,,,,,,,,,,,,,35.68,0.168423,
35.695,1.272413,,,,,,,,,,,,,,,,,,,,,35.695,0.1684496,
35.71,1.268501,,,,,,,,,,,,,,,,,,,,,35.71,0.1688208,
35.725,1.263837,,,,,,,,,,,,,,,,,,,,,35.725,0.1677936,
35.74,1.258813,,,,,,,,,,,,,,,,,,,,,35.74,0.16798,
35.755,1.255178,,,,,,,,,,,,,,,,,,,,,35.755,0.1694838,
35.77,1.252546,,,,,,,,,,,,,,,,,,,,,35.77,0.1688059,
35.785,1.248686,,,,,,,,,,,,,,,,,,,,,35.785,0.1682412,
35.8,1.244528,,,,,,,,,,,,,,,,,,,,,35.8,0.1680439,
35.815,1.240507,,,,,,,,,,,,,,,,,,,,,35.815,0.1692295,
35.83,1.23658,,,,,,,,,,,,,,,,,,,,,35.83,0.1678623,
35.845,1.231743,,,,,,,,,,,,,,,,,,,,,35.845,0.1672486,
35.86,1.226667,,,,,,,,,,,,,,,,,,,,,35.86,0.1685733,
35.875,1.222502,,,,,,,,,,,,,,,,,,,,,35.875,0.1681985,
35.89,1.218609,,,,,,,,,,,,,,,,,,,,,35.89,0.168004,
35.905,1.21355,,,,,,,,,,,,,,,,,,,,,35.905,0.1680193,
35.92,1.208099,,,,,,,,,,,,,,,,,,,,,35.92,0.1686808,
35.935,1.203586,,,,,,,,,,,,,,,,,,,,,35.935,0.1678254,
35.95,1.199257,,,,,,,,,,,,,,,,,,,,,35.95,0.1673056,
35.965,1.194534,,,,,,,,,,,,,,,,,,,,,35.965,0.1678095,
35.98,1.189724,,,,,,,,,,,,,,,,,,,,,35.98,0.1674263,
35.995,1.186223,,,,,,,,,,,,,,,,,,,,,35.995,0.1677534,
36.011,1.18272,,,,,,,,,,,,,,,,,,,,,36.011,0.1674195,
36.026,1.176163,,,,,,,,,,,,,,,,,,,,,36.026,0.1678663,
36.041,1.169171,,,,,,,,,,,,,,,,,,,,,36.041,0.1672372,
36.056,1.163053,,,,,,,,,,,,,,,,,,,,,36.056,0.1664562,
36.071,1.157079,,,,,,,,,,,,,,,,,,,,,36.071,0.1675969,
36.086,1.149794,,,,,,,,,,,,,,,,,,,,,36.086,0.1679575,
36.101,1.142556,,,,,,,,,,,,,,,,,,,,,36.101,0.1671876,
36.116,1.136499,,,,,,,,,,,,,,,,,,,,,36.116,0.1674146,
36.131,1.130617,,,,,,,,,,,,,,,,,,,,,36.131,0.1675656,
36.146,1.123043,,,,,,,,,,,,,,,,,,,,,36.146,0.1671689,
36.161,1.115327,,,,,,,,,,,,,,,,,,,,,36.161,0.1662519,
36.176,1.108019,,,,,,,,,,,,,,,,,,,,,36.176,0.1665433,
36.191,1.100314,,,,,,,,,,,,,,,,,,,,,36.191,0.1675673,
36.206,1.090026,,,,,,,,,,,,,,,,,,,,,36.206,0.1675621,
36.221,1.079652,,,,,,,,,,,,,,,,,,,,,36.221,0.166083,
36.236,1.072699,,,,,,,,,,,,,,,,,,,,,36.236,0.1671839,
36.251,1.06499,,,,,,,,,,,,,,,,,,,,,36.251,0.1672577,
36.266,1.055001,,,,,,,,,,,,,,,,,,,,,36.266,0.1664092,
36.281,1.044999,,,,,,,,,,,,,,,,,,,,,36.281,0.1664986,
36.296,1.036308,,,,,,,,,,,,,,,,,,,,,36.296,0.16701,
36.311,1.025748,,,,,,,,,,,,,,,,,,,,,36.311,0.1675042,
36.326,1.01206,,,,,,,,,,,,,,,,,,,,,36.326,0.166638,
36.341,0.9986262,,,,,,,,,,,,,,,,,,,,,36.341,0.1666948,
36.356,0.9867082,,,,,,,,,,,,,,,,,,,,,36.356,0.1667365,
36.371,0.9728629,,,,,,,,,,,,,,,,,,,,,36.371,0.1661748,
36.386,0.9566612,,,,,,,,,,,,,,,,,,,,,36.386,0.1663241,
36.401,0.9412897,,,,,,,,,,,,,,,,,,,,,36.401,0.1666059,
36.416,0.9282784,,,,,,,,,,,,,,,,,,,,,36.416,0.1670244,
36.431,0.9128726,,,,,,,,,,,,,,,,,,,,,36.431,0.1662673,
36.446,0.8952432,,,,,,,,,,,,,,,,,,,,,36.446,0.166347,
36.461,0.8788886,,,,,,,,,,,,,,,,,,,,,36.461,0.1666001,
36.476,0.8646104,,,,,,,,,,,,,,,,,,,,,36.476,0.1652879,
36.491,0.8479622,,,,,,,,,,,,,,,,,,,,,36.491,0.165492,
36.506,0.8297485,,,,,,,,,,,,,,,,,,,,,36.506,0.1671047,
36.521,0.8140734,,,,,,,,,,,,,,,,,,,,,36.521,0.1657981,
36.536,0.8010285,,,,,,,,,,,,,,,,,,,,,36.536,0.1660644,
36.551,0.7826226,,,,,,,,,,,,,,,,,,,,,36.551,0.1657218,
36.566,0.7614425,,,,,,,,,,,,,,,,,,,,,36.566,0.1667926,
36.581,0.7430803,,,,,,,,,,,,,,,,,,,,,36.581,0.1656292,
36.596,0.7263505,,,,,,,,,,,,,,,,,,,,,36.596,0.1655241,
36.611,0.7064821,,,,,,,,,,,,,,,,,,,,,36.611,0.1664247,
36.626,0.6850464,,,,,,,,,,,,,,,,,,,,,36.626,0.1659328,
36.641,0.6668482,,,,,,,,,,,,,,,,,,,,,36.641,0.1659031,
36.656,0.6498345,,,,,,,,,,,,,,,,,,,,,36.656,0.1653942,
36.671,0.6285234,,,,,,,,,,,,,,,,,,,,,36.671,0.1660304,
36.686,0.6060066,,,,,,,,,,,,,,,,,,,,,36.686,0.1653876,
36.701,0.5862273,,,,,,,,,,,,,,,,,,,,,36.701,0.165463,
36.716,0.5666565,,,,,,,,,,,,,,,,,,,,,36.716,0.1657971,
36.731,0.5427926,,,,,,,,,,,,,,,,,,,,,36.731,0.1662106,
36.746,0.5182648,,,,,,,,,,,,,,,,,,,,,36.746,0.1659895,
36.761,0.499965,,,,,,,,,,,,,,,,,,,,,36.761,0.1656605,
36.776,0.4826204,,,,,,,,,,,,,,,,,,,,,36.776,0.166263,
36.791,0.4610919,,,,,,,,,,,,,,,,,,,,,36.791,0.1654236,
36.806,0.4391298,,,,,,,,,,,,,,,,,,,,,36.806,0.1648042,
36.821,0.4203342,,,,,,,,,,,,,,,,,,,,,36.821,0.1653745,
36.836,0.4015018,,,,,,,,,,,,,,,,,,,,,36.836,0.1665488,
36.851,0.3775523,,,,,,,,,,,,,,,,,,,,,36.851,0.1654111,
36.866,0.3539239,,,,,,,,,,,,,,,,,,,,,36.866,0.1656767,
36.881,0.3346445,,,,,,,,,,,,,,,,,,,,,36.881,0.166102,
36.896,0.3140946,,,,,,,,,,,,,,,,,,,,,36.896,0.1660668,
36.911,0.2873077,,,,,,,,,,,,,,,,,,,,,36.911,0.1654591,
36.926,0.2616058,,,,,,,,,,,,,,,,,,,,,36.926,0.1654574,
36.941,0.240075,,,,,,,,,,,,,,,,,,,,,36.941,0.1651598,
36.956,0.2161435,,,,,,,,,,,,,,,,,,,,,36.956,0.1656393,
36.971,0.1881011,,,,,,,,,,,,,,,,,,,,,36.971,0.1645443,
36.986,0.1610623,,,,,,,,,,,,,,,,,,,,,36.986,0.165929,
37.001,0.1384962,,,,,,,,,,,,,,,,,,,,,37.001,0.1654296,
37.016,0.1127714,,,,,,,,,,,,,,,,,,,,,37.016,0.1647422,
37.031,0.08388027,,,,,,,,,,,,,,,,,,,,,37.031,0.1647034,
37.046,0.05682122,,,,,,,,,,,,,,,,,,,,,37.046,0.1662468,
37.061,0.0347878,,,,,,,,,,,,,,,,,,,,,37.061,0.1655967,
37.076,0.007508688,,,,,,,,,,,,,,,,,,,,,37.076,0.1656111,
37.091,-0.02322014,,,,,,,,,,,,,,,,,,,,,37.091,0.1653602,
37.106,-0.05065996,,,,,,,,,,,,,,,,,,,,,37.106,0.165891,
37.121,-0.07282668,,,,,,,,,,,,,,,,,,,,,37.121,0.1653892,
37.136,-0.09871587,,,,,,,,,,,,,,,,,,,,,37.136,0.1644008,
37.151,-0.1265961,,,,,,,,,,,,,,,,,,,,,37.151,0.1653646,
37.166,-0.1506054,,,,,,,,,,,,,,,,,,,,,37.166,0.1650568,
37.181,-0.1718875,,,,,,,,,,,,,,,,,,,,,37.181,0.1646236,
37.196,-0.1983989,,,,,,,,,,,,,,,,,,,,,37.196,0.1647587,
37.211,-0.2270195,,,,,,,,,,,,,,,,,,,,,37.211,0.1652079,
37.226,-0.2511419,,,,,,,,,,,,,,,,,,,,,37.226,0.1641715,
37.241,-0.2740207,,,,,,,,,,,,,,,,,,,,,37.241,0.1640597,
37.256,-0.3020677,,,,,,,,,,,,,,,,,,,,,37.256,0.1655266,
37.271,-0.3310292,,,,,,,,,,,,,,,,,,,,,37.271,0.1657113,
37.286,-0.3540749,,,,,,,,,,,,,,,,,,,,,37.286,0.1644405,
37.302,-0.3758268,,,,,,,,,,,,,,,,,,,,,37.302,0.1645846,
37.317,-0.4032388,,,,,,,,,,,,,,,,,,,,,37.317,0.1652088,
37.332,-0.4308929,,,,,,,,,,,,,,,,,,,,,37.332,0.1644557,
37.347,-0.4547745,,,,,,,,,,,,,,,,,,,,,37.347,0.163736,
37.362,-0.478846,,,,,,,,,,,,,,,,,,,,,37.362,0.165333,
37.377,-0.5091644,,,,,,,,,,,,,,,,,,,,,37.377,0.1647502,
37.392,-0.5389432,,,,,,,,,,,,,,,,,,,,,37.392,0.1651576,
37.407,-0.5631381,,,,,,,,,,,,,,,,,,,,,37.407,0.1647798,
37.422,-0.5885479,,,,,,,,,,,,,,,,,,,,,37.422,0.164914,
37.437,-0.6185183,,,,,,,,,,,,,,,,,,,,,37.437,0.1637304,
37.452,-0.6474413,,,,,,,,,,,,,,,,,,,,,37.452,0.1634941,
37.467,-0.6710367,,,,,,,,,,,,,,,,,,,,,37.467,0.164529,
37.482,-0.6971221,,,,,,,,,,,,,,,,,,,,,37.482,0.1644884,
37.497,-0.7287389,,,,,,,,,,,,,,,,,,,,,37.497,0.1641902,
37.512,-0.7587937,,,,,,,,,,,,,,,,,,,,,37.512,0.1645873,
37.527,-0.7829989,,,,,,,,,,,,,,,,,,,,,37.527,0.1648824,
37.542,-0.8118959,,,,,,,,,,,,,,,,,,,,,37.542,0.1636609,
37.557,-0.8461339,,,,,,,,,,,,,,,,,,,,,37.557,0.1636954,
37.572,-0.8779599,,,,,,,,,,,,,,,,,,,,,37.572,0.1645124,
37.587,-0.9041485,,,,,,,,,,,,,,,,,,,,,37.587,0.1647666,
37.602,-0.9335525,,,,,,,,,,,,,,,,,,,,,37.602,0.163795,
37.617,-0.9674608,,,,,,,,,,,,,,,,,,,,,37.617,0.1643703,
37.632,-0.9977925,,,,,,,,,,,,,,,,,,,,,37.632,0.1642016,
37.647,-1.024379,,,,,,,,,,,,,,,,,,,,,37.647,0.1645152,
37.662,-1.055419,,,,,,,,,,,,,,,,,,,,,37.662,0.1637282,
37.677,-1.090564,,,,,,,,,,,,,,,,,,,,,37.677,0.1642713,
37.692,-1.121465,,,,,,,,,,,,,,,,,,,,,37.692,0.1640587,
37.707,-1.14782,,,,,,,,,,,,,,,,,,,,,37.707,0.1640882,
37.722,-1.177508,,,,,,,,,,,,,,,,,,,,,37.722,0.163574,
37.737,-1.211491,,,,,,,,,,,,,,,,,,,,,37.737,0.1643706,
37.752,-1.239066,,,,,,,,,,,,,,,,,,,,,37.752,0.1638656,
37.767,-1.262562,,,,,,,,,,,,,,,,,,,,,37.767,0.163537,
37.782,-1.288252,,,,,,,,,,,,,,,,,,,,,37.782,0.1636389,
37.797,-1.319425,,,,,,,,,,,,,,,,,,,,,37.797,0.1642369,
37.812,-1.346166,,,,,,,,,,,,,,,,,,,,,37.812,0.1641023,
37.827,-1.369619,,,,,,,,,,,,,,,,,,,,,37.827,0.1637659,
37.842,-1.396376,,,,,,,,,,,,,,,,,,,,,37.842,0.1637716,
37.857,-1.428249,,,,,,,,,,,,,,,,,,,,,37.857,0.163684,
37.872,-1.454355,,,,,,,,,,,,,,,,,,,,,37.872,0.1629688,
37.887,-1.477808,,,,,,,,,,,,,,,,,,,,,37.887,0.1627819,
37.902,-1.505188,,,,,,,,,,,,,,,,,,,,,37.902,0.1637316,
37.917,-1.535596,,,,,,,,,,,,,,,,,,,,,37.917,0.1637142,
37.932,-1.561837,,,,,,,,,,,,,,,,,,,,,37.932,0.1631256,
37.947,-1.584955,,,,,,,,,,,,,,,,,,,,,37.947,0.1632035,
37.962,-1.611602,,,,,,,,,,,,,,,,,,,,,37.962,0.1638617,
37.977,-1.640332,,,,,,,,,,,,,,,,,,,,,37.977,0.162395,
37.992,-1.666184,,,,,,,,,,,,,,,,,,,,,37.992,0.162584,
38.007,-1.687568,,,,,,,,,,,,,,,,,,,,,38.007,0.1635859,
38.022,-1.712371,,,,,,,,,,,,,,,,,,,,,38.022,0.1632951,
38.037,-1.741105,,,,,,,,,,,,,,,,,,,,,38.037,0.1623104,
38.052,-1.765479,,,,,,,,,,,,,,,,,,,,,38.052,0.1629616,
38.067,-1.785794,,,,,,,,,,,,,,,,,,,,,38.067,0.1636688,
38.082,-1.810636,,,,,,,,,,,,,,,,,,,,,38.082,0.1624709,
38.097,-1.838767,,,,,,,,,,,,,,,,,,,,,38.097,0.1620343,
38.112,-1.862388,,,,,,,,,,,,,,,,,,,,,38.112,0.1630749,
38.127,-1.88366,,,,,,,,,,,,,,,,,,,,,38.127,0.1632486,
38.142,-1.909088,,,,,,,,,,,,,,,,,,,,,38.142,0.162917,
38.157,-1.936716,,,,,,,,,,,,,,,,,,,,,38.157,0.1628298,
38.172,-1.960221,,,,,,,,,,,,,,,,,,,,,38.172,0.162921,
38.187,-1.982177,,,,,,,,,,,,,,,,,,,,,38.187,0.1584149,
38.202,-2.00904,,,,,,,,,,,,,,,,,,,,,38.202,0.1653568,
38.217,-2.039149,,,,,,,,,,,,,,,,,,,,,38.217,0.1652938,
38.232,-2.064429,,,,,,,,,,,,,,,,,,,,,38.232,0.172018,
38.247,-2.086782,,,,,,,,,,,,,,,,,,,,,38.247,0.1694711,
38.262,-2.112919,,,,,,,,,,,,,,,,,,,,,38.262,0.1638181,
38.277,-2.14122,,,,,,,,,,,,,,,,,,,,,38.277,0.1644314,
38.292,-2.163844,,,,,,,,,,,,,,,,,,,,,38.292,0.1655473,
38.307,-2.184056,,,,,,,,,,,,,,,,,,,,,38.307,0.1659935,
38.322,-2.207815,,,,,,,,,,,,,,,,,,,,,38.322,0.1656816,
38.337,-2.232784,,,,,,,,,,,,,,,,,,,,,38.337,0.1662918,
38.352,-2.253058,,,,,,,,,,,,,,,,,,,,,38.352,0.1667335,
38.367,-2.271636,,,,,,,,,,,,,,,,,,,,,38.367,0.1660418,
38.382,-2.294834,,,,,,,,,,,,,,,,,,,,,38.382,0.1661955,
38.397,-2.319295,,,,,,,,,,,,,,,,,,,,,38.397,0.1663215,
38.412,-2.338246,,,,,,,,,,,,,,,,,,,,,38.412,0.1657789,
38.427,-2.3555,,,,,,,,,,,,,,,,,,,,,38.427,0.1645291,
38.442,-2.378233,,,,,,,,,,,,,,,,,,,,,38.442,0.1648693,
38.457,-2.402317,,,,,,,,,,,,,,,,,,,,,38.457,0.1651405,
38.472,-2.421966,,,,,,,,,,,,,,,,,,,,,38.472,0.1642027,
38.487,-2.440232,,,,,,,,,,,,,,,,,,,,,38.487,0.1648162,
38.502,-2.461231,,,,,,,,,,,,,,,,,,,,,38.502,0.1639584,
38.517,-2.483638,,,,,,,,,,,,,,,,,,,,,38.517,0.1632961,
38.532,-2.502039,,,,,,,,,,,,,,,,,,,,,38.532,0.1623095,
38.547,-2.519804,,,,,,,,,,,,,,,,,,,,,38.547,0.1621009,
38.562,-2.540603,,,,,,,,,,,,,,,,,,,,,38.562,0.162774,
38.577,-2.562944,,,,,,,,,,,,,,,,,,,,,38.577,0.162655,
38.592,-2.579902,,,,,,,,,,,,,,,,,,,,,38.592,0.1618431,
38.608,-2.59597,,,,,,,,,,,,,,,,,,,,,38.608,0.1618068,
38.623,-2.613343,,,,,,,,,,,,,,,,,,,,,38.623,0.1611295,
38.638,-2.630698,,,,,,,,,,,,,,,,,,,,,38.638,0.1601043,
38.653,-2.642483,,,,,,,,,,,,,,,,,,,,,38.653,0.1609079,
38.668,-2.653413,,,,,,,,,,,,,,,,,,,,,38.668,0.1612913,
38.683,-2.667262,,,,,,,,,,,,,,,,,,,,,38.683,0.1607891,
38.698,-2.681345,,,,,,,,,,,,,,,,,,,,,38.698,0.1606611,
38.713,-2.692468,,,,,,,,,,,,,,,,,,,,,38.713,0.1608477,
38.728,-2.702701,,,,,,,,,,,,,,,,,,,,,38.728,0.1607749,
38.743,-2.716065,,,,,,,,,,,,,,,,,,,,,38.743,0.1592819,
38.758,-2.729424,,,,,,,,,,,,,,,,,,,,,38.758,0.1596888,
38.773,-2.739239,,,,,,,,,,,,,,,,,,,,,38.773,0.1603998,
38.788,-2.748489,,,,,,,,,,,,,,,,,,,,,38.788,0.1595409,
38.803,-2.760553,,,,,,,,,,,,,,,,,,,,,38.803,0.159618,
38.818,-2.772542,,,,,,,,,,,,,,,,,,,,,38.818,0.1591707,
38.833,-2.783008,,,,,,,,,,,,,,,,,,,,,38.833,0.1590786,
38.848,-2.793179,,,,,,,,,,,,,,,,,,,,,38.848,0.1590934,
38.863,-2.803249,,,,,,,,,,,,,,,,,,,,,38.863,0.1579013,
38.878,-2.813124,,,,,,,,,,,,,,,,,,,,,38.878,0.158436,
38.893,-2.81966,,,,,,,,,,,,,,,,,,,,,38.893,0.1588315,
38.908,-2.826732,,,,,,,,,,,,,,,,,,,,,38.908,0.1582147,
38.923,-2.835309,,,,,,,,,,,,,,,,,,,,,38.923,0.1582732,
38.938,-2.843411,,,,,,,,,,,,,,,,,,,,,38.938,0.1577922,
38.953,-2.848616,,,,,,,,,,,,,,,,,,,,,38.953,0.1576406,
38.968,-2.854185,,,,,,,,,,,,,,,,,,,,,38.968,0.1568923,
38.983,-2.860487,,,,,,,,,,,,,,,,,,,,,38.983,0.1579213,
38.998,-2.865909,,,,,,,,,,,,,,,,,,,,,38.998,0.1577369,
39.013,-2.868974,,,,,,,,,,,,,,,,,,,,,39.013,0.1568294,
39.028,-2.87238,,,,,,,,,,,,,,,,,,,,,39.028,0.1568993,
39.043,-2.8763,,,,,,,,,,,,,,,,,,,,,39.043,0.1572885,
39.058,-2.88028,,,,,,,,,,,,,,,,,,,,,39.058,0.1566143,
39.073,-2.884407,,,,,,,,,,,,,,,,,,,,,39.073,0.1561287,
39.088,-2.888514,,,,,,,,,,,,,,,,,,,,,39.088,0.1566438,
39.103,-2.892603,,,,,,,,,,,,,,,,,,,,,39.103,0.1569397,
39.118,-2.895884,,,,,,,,,,,,,,,,,,,,,39.118,0.1559711,
39.133,-2.897847,,,,,,,,,,,,,,,,,,,,,39.133,0.155859,
39.148,-2.899974,,,,,,,,,,,,,,,,,,,,,39.148,0.1560662,
39.163,-2.902211,,,,,,,,,,,,,,,,,,,,,39.163,0.1561761,
39.178,-2.904006,,,,,,,,,,,,,,,,,,,,,39.178,0.1549961,
39.193,-2.90514,,,,,,,,,,,,,,,,,,,,,39.193,0.1560427,
39.208,-2.906249,,,,,,,,,,,,,,,,,,,,,39.208,0.1558472,
39.223,-2.907346,,,,,,,,,,,,,,,,,,,,,39.223,0.1551507,
39.238,-2.908,,,,,,,,,,,,,,,,,,,,,39.238,0.1552051,
39.253,-2.908245,,,,,,,,,,,,,,,,,,,,,39.253,0.1553619,
39.268,-2.908238,,,,,,,,,,,,,,,,,,,,,39.268,0.1549138,
39.283,-2.908163,,,,,,,,,,,,,,,,,,,,,39.283,0.1541715,
39.298,-2.908115,,,,,,,,,,,,,,,,,,,,,39.298,0.1547077,
39.313,-2.908033,,,,,,,,,,,,,,,,,,,,,39.313,0.1548581,
39.328,-2.906835,,,,,,,,,,,,,,,,,,,,,39.328,0.1544977,
39.343,-2.905063,,,,,,,,,,,,,,,,,,,,,39.343,0.1540735,
39.358,-2.903038,,,,,,,,,,,,,,,,,,,,,39.358,0.1547331,
39.373,-2.900951,,,,,,,,,,,,,,,,,,,,,39.373,0.1539409,
39.388,-2.8991,,,,,,,,,,,,,,,,,,,,,39.388,0.1536305,
39.403,-2.897331,,,,,,,,,,,,,,,,,,,,,39.403,0.1535229,
39.418,-2.895591,,,,,,,,,,,,,,,,,,,,,39.418,0.1535228,
39.433,-2.893861,,,,,,,,,,,,,,,,,,,,,39.433,0.1530995,
39.448,-2.891535,,,,,,,,,,,,,,,,,,,,,39.448,0.1530883,
39.463,-2.889057,,,,,,,,,,,,,,,,,,,,,39.463,0.153844,
39.478,-2.886823,,,,,,,,,,,,,,,,,,,,,39.478,0.1530254,
39.493,-2.884652,,,,,,,,,,,,,,,,,,,,,39.493,0.1520506,
39.508,-2.880124,,,,,,,,,,,,,,,,,,,,,39.508,0.1521504,
39.523,-2.875189,,,,,,,,,,,,,,,,,,,,,39.523,0.1525246,
39.538,-2.871523,,,,,,,,,,,,,,,,,,,,,39.538,0.1521706,
39.553,-2.868206,,,,,,,,,,,,,,,,,,,,,39.553,0.1516074,
39.568,-2.86427,,,,,,,,,,,,,,,,,,,,,39.568,0.1512394,
39.583,-2.860251,,,,,,,,,,,,,,,,,,,,,39.583,0.1514607,
39.598,-2.855975,,,,,,,,,,,,,,,,,,,,,39.598,0.1511479,
39.613,-2.851625,,,,,,,,,,,,,,,,,,,,,39.613,0.1507232,
39.628,-2.847238,,,,,,,,,,,,,,,,,,,,,39.628,0.1506196,
39.643,-2.84286,,,,,,,,,,,,,,,,,,,,,39.643,0.1504662,
39.658,-2.839166,,,,,,,,,,,,,,,,,,,,,39.658,0.1498933,
39.673,-2.835493,,,,,,,,,,,,,,,,,,,,,39.673,0.1502802,
39.688,-2.831671,,,,,,,,,,,,,,,,,,,,,39.688,0.1502102,
