Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,
ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,
0.452,511.1115,0.563,426.8012,0.452,3.797356,1.126,0,1.126,0.08800017,,,,,1.126,6.564125,
0.454,524.647,0.566,432.3068,0.454,3.83001,1.131,0,1.131,0.08800017,,,,,1.131,6.566544,
0.456,537.9465,0.568,438.0477,0.456,3.864169,1.136,0,1.136,0.08800017,,,,,1.137,6.568867,
0.458,551.7142,0.571,443.8594,0.458,3.899755,1.142,0,1.142,0.08800017,,,,,1.142,6.571213,
0.46,565.1099,0.573,449.7216,0.46,3.936587,1.147,0,1.147,0.08800017,,,,,1.147,6.573391,
0.462,578.8036,0.576,455.21,0.462,3.975045,1.152,0,1.152,0.08800017,,,,,1.152,6.575663,
0.464,592.5286,0.579,460.5831,0.464,4.015128,1.157,0,1.157,0.08800017,,,,,1.157,6.577706,
0.466,606.4256,0.581,466.0599,0.466,4.056869,1.162,0,1.162,0.08800017,,,,,1.162,6.580044,
0.468,619.5731,0.584,471.5685,0.468,4.098382,1.167,0,1.167,0.08800017,,,,,1.167,6.581934,
0.47,633.409,0.586,476.9718,0.47,4.142848,1.172,0,1.172,0.08800017,,,,,1.172,6.58421,
0.472,647.1675,0.589,482.8261,0.472,4.188555,1.177,0,1.177,0.08800017,,,,,1.177,6.586123,
0.474,661.0851,0.591,487.8976,0.474,4.235459,1.183,0,1.183,0.08800017,,,,,1.183,6.588034,
0.476,674.642,0.594,493.4219,0.476,4.283809,1.188,0,1.188,0.08800017,,,,,1.188,6.589974,
0.478,688.5287,0.596,499.0099,0.478,4.333241,1.193,0,1.193,0.08800017,,,,,1.193,6.591825,
0.48,702.0963,0.599,504.9819,0.48,4.38379,1.198,0,1.198,0.08800017,,,,,1.198,6.593761,
0.482,715.5995,0.602,510.4127,0.482,4.435465,1.203,0,1.203,0.08800017,,,,,1.203,6.595485,
0.484,729.0755,0.604,515.745,0.484,4.488094,1.208,0,1.208,0.08800017,,,,,1.208,6.597117,
0.486,742.4475,0.607,521.452,0.486,4.541843,1.213,0,1.213,0.08800017,,,,,1.213,6.598973,
0.488,755.928,0.609,527.1763,0.488,4.596426,1.218,0,1.218,0.08800017,,,,,1.218,6.600542,
0.49,769.0443,0.612,532.6389,0.49,4.651773,1.223,0,1.223,0.08800017,,,,,1.224,6.602039,
0.492,782.407,0.614,537.0482,0.492,4.708247,1.229,0,1.229,0.08800017,,,,,1.229,6.603814,
0.495,795.4232,0.617,541.7753,0.495,4.765708,1.234,0,1.234,0.08800017,,,,,1.234,6.605192,
0.497,808.863,0.62,546.7224,0.497,4.823963,1.239,0,1.239,0.08800017,,,,,1.239,6.606532,
0.499,821.9645,0.622,551.9479,0.499,4.883235,1.244,0,1.244,0.08800017,,,,,1.244,6.608168,
0.501,835.4195,0.625,557.0727,0.501,4.942883,1.249,0,1.249,0.08800017,,,,,1.249,6.609403,
0.503,848.3367,0.627,562.5767,0.503,5.003281,1.254,0,1.254,0.08800017,,,,,1.254,6.610657,
0.505,861.5429,0.63,567.8637,0.505,5.064333,1.259,0,1.259,0.08800017,,,,,1.259,6.611896,
0.507,874.3391,0.632,573.5559,0.507,5.125801,1.264,0,1.264,0.08800017,,,,,1.265,6.612906,
0.509,887.4304,0.635,578.665,0.509,5.1878,1.27,0,1.27,0.08800017,,,,,1.27,6.613966,
0.511,900.2349,0.637,584.8448,0.511,5.249755,1.275,0,1.275,0.08800017,,,,,1.275,6.615128,
0.513,913.3105,0.64,590.5513,0.513,5.312064,1.28,0,1.28,0.08800017,,,,,1.28,6.616042,
0.515,925.9752,0.643,596.0327,0.515,5.374961,1.285,0,1.285,0.08800017,,,,,1.285,6.617351,
0.517,938.8788,0.645,601.3164,0.517,5.438196,1.29,0,1.29,0.08800017,,,,,1.29,6.618363,
0.519,951.4274,0.648,606.7256,0.519,5.501406,1.295,0,1.295,0.08800017,,,,,1.295,6.619281,
0.521,963.6714,0.65,611.3568,0.521,5.562974,1.3,0,1.3,0.08800017,,,,,1.3,6.620061,
0.523,976.1388,0.653,615.0233,0.523,5.626205,1.305,0,1.305,0.08800017,,,,,1.305,6.621029,
0.525,988.7113,0.655,619.6376,0.525,5.69023,1.31,0,1.31,0.08800017,,,,,1.311,6.622108,
0.527,1001.27,0.658,624.2457,0.527,5.753974,1.316,0,1.316,0.08800017,,,,,1.316,6.622895,
0.529,1013.817,0.66,629.4167,0.529,5.817814,1.321,0,1.321,0.08800017,,,,,1.321,6.623673,
0.531,1026.413,0.663,636.0104,0.531,5.882038,1.326,0,1.326,0.08800017,,,,,1.326,6.624367,
0.533,1039.024,0.666,640.4425,0.533,5.945931,1.331,0,1.331,0.08800017,,,,,1.331,6.624975,
0.535,1051.55,0.668,646.4775,0.535,6.010209,1.336,0,1.336,0.08800017,,,,,1.336,6.625668,
0.538,1063.93,0.671,651.4865,0.538,6.074343,1.341,0,1.341,0.08800017,,,,,1.341,6.626333,
0.54,1076.321,0.673,655.0654,0.54,6.138523,1.346,0,1.346,0.08800017,,,,,1.346,6.62719,
0.542,1088.615,0.676,659.4016,0.542,6.202899,1.351,0,1.351,0.08800017,,,,,1.352,6.627675,
0.544,1101.163,0.678,664.8831,0.544,6.266729,1.357,0,1.357,0.08800017,,,,,1.357,6.62818,
0.546,1113.808,0.681,669.598,0.546,6.330904,1.362,0,1.362,0.08800017,,,,,1.362,6.6288,
0.548,1126.408,0.684,674.3099,0.548,6.394916,1.367,0,1.367,0.08800017,,,,,1.367,6.629233,
0.55,1138.501,0.686,679.4761,0.55,6.458973,1.372,0,1.372,0.08800017,,,,,1.372,6.629622,
0.552,1151.169,0.689,684.0576,0.552,6.52301,1.377,0,1.377,0.08800017,,,,,1.377,6.630021,
0.554,1163.468,0.691,688.108,0.554,6.586585,1.382,0,1.382,0.08800017,,,,,1.382,6.630541,
0.556,1176.154,0.694,691.7075,0.556,6.65028,1.387,0,1.387,0.08800017,,,,,1.387,6.630977,
0.558,1188.53,0.696,696.3967,0.558,6.713629,1.392,0,1.392,0.08800017,,,,,1.392,6.631403,
0.56,1201.048,0.699,700.405,0.56,6.777158,1.398,0,1.398,0.08800017,,,,,1.398,6.631875,
0.562,1213.089,0.701,705.1851,0.562,6.840493,1.403,0,1.403,0.08800017,,,,,1.403,6.632091,
0.564,1225.54,0.704,709.3183,0.564,6.903402,1.408,0,1.408,0.08800017,,,,,1.408,6.632457,
0.566,1237.941,0.707,712.8946,0.566,6.966612,1.413,0,1.413,0.08800017,,,,,1.413,6.632759,
0.568,1250.715,0.709,717.0081,0.568,7.029598,1.418,0,1.418,0.08800017,,,,,1.418,6.632981,
0.57,1262.989,0.712,720.142,0.57,7.092674,1.423,0,1.423,0.08800017,,,,,1.423,6.633218,
0.572,1275.414,0.714,722.9979,0.572,7.155555,1.428,0,1.428,0.08800017,,,,,1.428,6.633423,
0.574,1287.859,0.717,728.1624,0.574,7.217338,1.433,0,1.433,0.08800017,,,,,1.433,6.633659,
0.576,1300.371,0.719,733.3721,0.576,7.279038,1.438,0,1.438,0.08800017,,,,,1.439,6.633958,
0.578,1312.548,0.722,737.1533,0.578,7.341416,1.444,0,1.444,0.08800017,,,,,1.444,6.633959,
0.581,1324.857,0.724,740.9774,0.581,7.403703,1.449,0,1.449,0.08800017,,,,,1.449,6.634232,
0.583,1337.168,0.727,744.7919,0.583,7.465926,1.454,0,1.454,0.08800017,,,,,1.454,6.634302,
0.585,1349.64,0.73,748.8282,0.585,7.527792,1.459,0,1.459,0.08800017,,,,,1.459,6.634429,
0.587,1362.059,0.732,751.0972,0.587,7.589612,1.464,0,1.464,0.08800017,,,,,1.464,6.634634,
0.589,1374.406,0.735,753.1048,0.589,7.651364,1.469,0,1.469,0.08800017,,,,,1.469,6.634614,
0.591,1386.724,0.737,756.5909,0.591,7.712968,1.474,0,1.474,0.08800017,,,,,1.474,6.634788,
0.593,1398.933,0.74,759.7336,0.593,7.77421,1.479,0,1.479,0.08800017,,,,,1.479,6.634818,
0.595,1411.447,0.742,763.5733,0.595,7.835508,1.485,0,1.485,0.08800017,,,,,1.485,6.634777,
0.597,1423.754,0.745,768.1902,0.597,7.896361,1.49,0,1.49,0.08800017,,,,,1.49,6.634993,
0.599,1435.83,0.747,772.2781,0.599,7.957133,1.495,0,1.495,0.08800017,,,,,1.495,6.635097,
0.601,1447.65,0.75,776.7048,0.601,8.017975,1.5,0,1.5,0.08800017,,,,,1.5,6.635069,
0.603,1459.974,0.753,780.3785,0.603,8.078479,1.505,0,1.505,0.08800017,,,,,1.505,6.63511,
0.605,1471.845,0.755,782.8083,0.605,8.138803,1.51,0,1.51,0.08800017,,,,,1.51,6.635146,
0.607,1484.04,0.758,785.4992,0.607,8.199025,1.515,0,1.515,0.08800017,,,,,1.515,6.635164,
0.609,1495.74,0.76,788.5233,0.609,8.259299,1.52,0,1.52,0.08800017,,,,,1.52,6.635178,
0.611,1507.922,0.763,791.3371,0.611,8.31975,1.525,0,1.525,0.08800017,,,,,1.526,6.635139,
0.613,1519.871,0.765,792.2392,0.613,8.380121,1.531,0,1.531,0.08800017,,,,,1.531,6.635248,
0.615,1531.741,0.768,794.8575,0.615,8.44005,1.536,0,1.536,0.08800017,,,,,1.536,6.635185,
0.617,1543.141,0.771,798.0918,0.617,8.500225,1.541,0,1.541,0.08800017,,,,,1.541,6.63525,
0.619,1555.133,0.773,802.4319,0.619,8.559725,1.546,0,1.546,0.08800017,,,,,1.546,6.635132,
0.621,1566.555,0.776,804.6897,0.621,8.618995,1.551,0,1.551,0.08800017,,,,,1.551,6.635149,
0.624,1578.395,0.778,807.6838,0.624,8.678305,1.556,0,1.556,0.08800017,,,,,1.556,6.635147,
0.626,1589.796,0.781,810.7474,0.626,8.737317,1.561,0,1.561,0.08800017,,,,,1.561,6.635033,
0.628,1601.368,0.783,814.0757,0.628,8.795716,1.566,0,1.566,0.08800017,,,,,1.566,6.634979,
0.63,1612.473,0.786,816.6985,0.63,8.852998,1.572,0,1.572,0.08800017,,,,,1.572,6.63498,
0.632,1623.834,0.788,819.8312,0.632,8.911649,1.577,0,1.577,0.08800017,,,,,1.577,6.634902,
0.634,1635.212,0.791,822.019,0.634,8.970211,1.582,0,1.582,0.08800017,,,,,1.582,6.63483,
0.636,1646.624,0.794,824.2853,0.636,9.028669,1.587,0,1.587,0.08800017,,,,,1.587,6.63483,
0.638,1657.994,0.796,826.531,0.638,9.086779,1.592,0,1.592,0.08800017,,,,,1.592,6.63469,
0.64,1669.273,0.799,828.1814,0.64,9.14489,1.597,0,1.597,0.08800017,,,,,1.597,6.634647,
0.642,1680.067,0.801,828.4138,0.642,9.202689,1.602,0,1.602,0.08800017,,,,,1.602,6.634598,
0.644,1691.218,0.804,830.9144,0.644,9.260492,1.607,0,1.607,0.08800017,,,,,1.607,6.634505,
0.646,1702.169,0.806,833.8144,0.646,9.318227,1.612,0,1.612,0.08800017,,,,,1.613,6.634476,
0.648,1712.582,0.809,835.3337,0.648,9.375682,1.618,0,1.618,0.08800017,,,,,1.618,6.634367,
0.65,1723.107,0.811,836.8257,0.65,9.432595,1.623,0,1.623,0.08800017,,,,,1.623,6.634299,
0.652,1733.295,0.814,839.3703,0.652,9.489604,1.628,0,1.628,0.08800017,,,,,1.628,6.634303,
0.654,1743.474,0.817,841.1421,0.654,9.546613,1.633,0,1.633,0.08800017,,,,,1.633,6.634206,
0.656,1753.55,0.819,845.5131,0.656,9.602994,1.638,0,1.638,0.08800017,,,,,1.638,6.634184,
0.658,1763.994,0.822,849.3138,0.658,9.659155,1.643,0,1.643,0.08800017,,,,,1.643,6.634072,
0.66,1774.336,0.824,850.2278,0.66,9.715625,1.648,0,1.648,0.08800017,,,,,1.648,6.634007,
0.662,1784.622,0.827,852.1198,0.662,9.771292,1.653,0,1.653,0.08800017,,,,,1.653,6.633993,
0.664,1794.274,0.829,852.6538,0.664,9.826891,1.659,0,1.659,0.08800017,,,,,1.659,6.633941,
0.667,1804.51,0.832,852.6461,0.667,9.881996,1.664,0,1.664,0.08800017,,,,,1.664,6.633899,
0.669,1814.642,0.834,854.8429,0.669,9.9372,1.669,0,1.669,0.08800017,,,,,1.669,6.6338,
0.671,1824.456,0.837,859.3704,0.671,9.991898,1.674,0,1.674,0.08800017,,,,,1.674,6.633846,
0.673,1833.549,0.84,861.8152,0.673,10.04646,1.679,0,1.679,0.08800017,,,,,1.679,6.633799,
0.675,1843.009,0.842,863.2018,0.675,10.10072,1.684,0,1.684,0.08800017,,,,,1.684,6.633791,
0.677,1852.43,0.845,863.9583,0.677,10.15445,1.689,0,1.689,0.08800017,,,,,1.689,6.63371,
0.679,1862.028,0.847,865.7274,0.679,10.20802,1.694,0,1.694,0.08800017,,,,,1.694,6.63359,
0.681,1871.034,0.85,867.165,0.681,10.26112,1.699,0,1.699,0.08800017,,,,,1.7,6.633498,
0.683,1880.049,0.852,869.4817,0.683,10.31231,1.705,0,1.705,0.08800017,,,,,1.705,6.633516,
0.685,1889.015,0.855,870.4731,0.685,10.36492,1.71,0,1.71,0.08800017,,,,,1.71,6.633373,
0.687,1897.594,0.858,872.3824,0.687,10.41711,1.715,0,1.715,0.08800017,,,,,1.715,6.633329,
0.689,1906.274,0.86,873.0079,0.689,10.46904,1.72,0,1.72,0.08800017,,,,,1.72,6.633287,
0.691,1915.004,0.863,873.2253,0.691,10.52055,1.725,0,1.725,0.08800017,,,,,1.725,6.633313,
0.693,1923.156,0.865,874.4283,0.693,10.57166,1.73,0,1.73,0.08800017,,,,,1.73,6.633315,
0.695,1931.66,0.868,875.5657,0.695,10.62265,1.735,0,1.735,0.08800017,,,,,1.735,6.633178,
0.697,1940.14,0.87,875.9745,0.697,10.6731,1.74,0,1.74,0.08800017,,,,,1.741,6.633192,
0.699,1948.645,0.873,877.3499,0.699,10.72296,1.746,0,1.746,0.08800017,,,,,1.746,6.633088,
0.701,1956.735,0.875,878.6813,0.701,10.77266,1.751,0,1.751,0.08800017,,,,,1.751,6.633051,
0.703,1964.834,0.878,881.4063,0.703,10.82228,1.756,0,1.756,0.08800017,,,,,1.756,6.632951,
0.705,1972.608,0.881,882.5189,0.705,10.87154,1.761,0,1.761,0.08800017,,,,,1.761,6.632931,
0.707,1980.015,0.883,885.0352,0.707,10.92036,1.766,0,1.766,0.08800017,,,,,1.766,6.632935,
0.709,1987.579,0.886,887.264,0.709,10.96878,1.771,0,1.771,0.08800017,,,,,1.771,6.632839,
0.712,1995.036,0.888,888.988,0.712,11.01723,1.776,0,1.776,0.08800017,,,,,1.776,6.632883,
0.714,2002.618,0.891,889.8315,0.714,11.06585,1.781,0,1.781,0.08800017,,,,,1.781,6.632802,
0.716,2010.344,0.893,890.0424,0.716,11.11369,1.786,0,1.786,0.08800017,,,,,1.787,6.632748,
0.718,2018.033,0.896,890.5248,0.718,11.16107,1.792,0,1.792,0.08800017,,,,,1.792,6.63278,
0.72,2025.028,0.898,890.3624,0.72,11.2079,1.797,0,1.797,0.08800017,,,,,1.797,6.632709,
0.722,2032.012,0.901,892.2203,0.722,11.25437,1.802,0,1.802,0.08800017,,,,,1.802,6.632772,
0.724,2038.636,0.904,894.4959,0.724,11.30004,1.807,0,1.807,0.08800017,,,,,1.807,6.632661,
0.726,2045.679,0.906,896.307,0.726,11.34543,1.812,0,1.812,0.08800017,,,,,1.812,6.632599,
0.728,2052.612,0.909,897.8062,0.728,11.39032,1.817,0,1.817,0.08800017,,,,,1.817,6.632662,
0.73,2059.169,0.911,896.6733,0.73,11.43501,1.822,0,1.822,0.08800017,,,,,1.822,6.632668,
0.732,2065.14,0.914,897.0045,0.732,11.47921,1.827,0,1.827,0.08800017,,,,,1.828,6.632664,
0.734,2071.137,0.916,897.967,0.734,11.52274,1.833,0,1.833,0.08800017,,,,,1.833,6.632593,
0.736,2076.966,0.919,899.0582,0.736,11.56419,1.838,0,1.838,0.08800017,,,,,1.838,6.632515,
0.738,2083.158,0.922,899.7198,0.738,11.60677,1.843,0,1.843,0.08800017,,,,,1.843,6.632548,
0.74,2089.071,0.924,901.3049,0.74,11.6489,1.848,0,1.848,0.08800017,,,,,1.848,6.63253,
0.742,2095.244,0.927,903.9983,0.742,11.69064,1.853,0,1.853,0.08800017,,,,,1.853,6.632483,
0.744,2101.605,0.929,905.4763,0.744,11.73152,1.858,0,1.858,0.08800017,,,,,1.858,6.632403,
0.746,2107.572,0.932,906.8008,0.746,11.77246,1.863,0,1.863,0.08800017,,,,,1.863,6.632376,
0.748,2113.147,0.934,907.6495,0.748,11.81252,1.868,0,1.868,0.08800017,,,,,1.868,6.632377,
0.75,2118.55,0.937,907.8688,0.75,11.85236,1.873,0,1.873,0.08800017,,,,,1.874,6.632319,
0.752,2124.074,0.939,908.6339,0.752,11.89163,1.879,0,1.879,0.08800017,,,,,1.879,6.632391,
0.755,2129.417,0.942,910.0917,0.755,11.9305,1.884,0,1.884,0.08800017,,,,,1.884,6.632254,
0.757,2134.787,0.945,910.4558,0.757,11.96882,1.889,0,1.889,0.08800017,,,,,1.889,6.632273,
0.759,2139.755,0.947,908.764,0.759,12.00686,1.894,0,1.894,0.08800017,,,,,1.894,6.632246,
0.761,2145.047,0.95,908.9207,0.761,12.04427,1.899,0,1.899,0.08800017,,,,,1.899,6.632197,
0.763,2149.84,0.952,909.6444,0.763,12.08126,1.904,0,1.904,0.08800017,,,,,1.904,6.632061,
0.765,2154.209,0.955,911.7312,0.765,12.11772,1.909,0,1.909,0.08800017,,,,,1.909,6.632057,
0.767,2159.043,0.957,913.4553,0.767,12.15376,1.914,0,1.914,0.08800017,,,,,1.915,6.63209,
0.769,2163.968,0.96,916.2408,0.769,12.1893,1.92,0,1.92,0.08800017,,,,,1.92,6.631952,
0.771,2168.731,0.962,917.1642,0.771,12.22487,1.925,0,1.925,0.08800017,,,,,1.925,6.631936,
0.773,2173.321,0.965,917.4078,0.773,12.25955,1.93,0,1.93,0.08800017,,,,,1.93,6.631824,
0.775,2177.729,0.968,918.0299,0.775,12.29364,1.935,0,1.935,0.08800017,,,,,1.935,6.631841,
0.777,2182.191,0.97,919.7225,0.777,12.32761,1.94,0,1.94,0.08800017,,,,,1.94,6.631832,
0.779,2186.29,0.973,920.7213,0.779,12.36101,1.945,0,1.945,0.08800017,,,,,1.945,6.631778,
0.781,2190.501,0.975,921.0657,0.781,12.39378,1.95,0,1.95,0.08800017,,,,,1.95,6.631745,
0.783,2194.547,0.978,920.9976,0.783,12.42632,1.955,0,1.955,0.08800017,,,,,1.955,6.631611,
0.785,2198.744,0.98,922.0031,0.785,12.45809,1.961,0,1.961,0.08800017,,,,,1.961,6.631447,
0.787,2203.214,0.983,922.5,0.787,12.4897,1.966,0,1.966,0.08800017,,,,,1.966,6.631506,
0.789,2207.184,0.985,921.7098,0.789,12.51984,1.971,0,1.971,0.08800017,,,,,1.971,6.631428,
0.791,2210.521,0.988,922.2454,0.791,12.54993,1.976,0,1.976,0.08800017,,,,,1.976,6.631253,
0.793,2213.823,0.991,923.3107,0.793,12.57943,1.981,0,1.981,0.08800017,,,,,1.981,6.631217,
0.795,2217.653,0.993,923.8321,0.795,12.60864,1.986,0,1.986,0.08800017,,,,,1.986,6.631102,
0.798,2220.933,0.996,924.2978,0.798,12.63747,1.991,0,1.991,0.08800017,,,,,1.991,6.630963,
0.8,2224.089,0.998,926.0775,0.8,12.66578,1.996,0,1.996,0.08800017,,,,,1.996,6.630885,
0.802,2227.37,1.001,926.6064,0.802,12.69355,2.001,0,2.001,0.08800017,,,,,2.002,6.630734,
0.804,2230.548,1.003,926.8771,0.804,12.72121,2.007,0,2.007,0.08800017,,,,,2.007,6.630672,
0.806,2233.791,1.006,926.4706,0.806,12.74811,2.012,0,2.012,0.08800017,,,,,2.012,6.630492,
0.808,2236.975,1.009,927.4554,0.808,12.77474,2.017,0,2.017,0.08800017,,,,,2.017,6.630367,
0.81,2240.286,1.011,928.4993,0.81,12.80125,2.022,0,2.022,0.08800017,,,,,2.022,6.630282,
0.812,2243.578,1.014,928.5662,0.812,12.82747,2.027,0,2.027,0.08800017,,,,,2.027,6.630185,
0.814,2246.648,1.016,929.752,0.814,12.85317,2.032,0,2.032,0.08800017,,,,,2.032,6.630115,
0.816,2249.79,1.019,929.9407,0.816,12.87865,2.037,0,2.037,0.08800017,,,,,2.037,6.629938,
0.818,2252.759,1.021,930.5596,0.818,12.90358,2.042,0,2.042,0.08800017,,,,,2.042,6.629753,
0.82,2255.381,1.024,932.3196,0.82,12.92779,2.048,0,2.048,0.08800017,,,,,2.048,6.629742,
0.822,2258.404,1.026,932.515,0.822,12.95161,2.053,0,2.053,0.08800017,,,,,2.053,6.629533,
0.824,2261.296,1.029,933.2459,0.824,12.97506,2.058,0,2.058,0.08800017,,,,,2.058,6.629413,
0.826,2263.807,1.032,934.7753,0.826,12.99829,2.063,0,2.063,0.08800017,,,,,2.063,6.629266,
0.828,2267.001,1.034,935.475,0.828,13.02116,2.068,0,2.068,0.08800017,,,,,2.068,6.629287,
0.83,2269.263,1.037,934.5681,0.83,13.04346,2.073,0,2.073,0.08800017,,,,,2.073,6.62904,
0.832,2271.91,1.039,934.7324,0.832,13.06552,2.078,0,2.078,0.08800017,,,,,2.078,6.628886,
0.834,2274.708,1.042,935.5195,0.834,13.08709,2.083,0,2.083,0.08800017,,,,,2.083,6.628765,
0.836,2276.827,1.044,936.1802,0.836,13.10834,2.088,0,2.088,0.08800017,,,,,2.089,6.628752,
0.838,2279.252,1.047,936.9673,0.838,13.12927,2.094,0,2.094,0.08800017,,,,,2.094,6.628507,
0.841,2281.795,1.049,937.3853,0.841,13.15027,2.099,0,2.099,0.08800017,,,,,2.099,6.628393,
0.843,2283.552,1.052,937.7474,0.843,13.17009,2.104,0,2.104,0.08800017,,,,,2.104,6.62817,
0.845,2286.002,1.055,938.2786,0.845,13.19028,2.109,0,2.109,0.08800017,,,,,2.109,6.628057,
0.847,2288.875,1.057,939.0795,0.847,13.21022,2.114,0,2.114,0.08800017,,,,,2.114,6.627945,
0.849,2290.859,1.06,939.124,0.849,13.22974,2.119,0,2.119,0.08800017,,,,,2.119,6.627797,
0.851,2293.279,1.062,940.4366,0.851,13.24888,2.124,0,2.124,0.08800017,,,,,2.124,6.627686,
0.853,2295.541,1.065,941.3398,0.853,13.26782,2.129,0,2.129,0.08800017,,,,,2.129,6.627558,
0.855,2297.364,1.067,941.3284,0.855,13.28635,2.135,0,2.135,0.08800017,,,,,2.135,6.627475,
0.857,2299.609,1.07,941.4843,0.857,13.3046,2.14,0,2.14,0.08800017,,,,,2.14,6.62741,
0.859,2302.039,1.072,942.195,0.859,13.3224,2.145,0,2.145,0.08800017,,,,,2.145,6.627208,
0.861,2304.155,1.075,942.5103,0.861,13.34002,2.15,0,2.15,0.08800017,,,,,2.15,6.627059,
0.863,2305.621,1.078,942.4603,0.863,13.35768,2.155,0,2.155,0.08800017,,,,,2.155,6.62682,
0.865,2307.389,1.08,943.7097,0.865,13.37457,2.16,0,2.16,0.08800017,,,,,2.16,6.626503,
0.867,2309.385,1.083,944.2329,0.867,13.39122,2.165,0,2.165,0.08800017,,,,,2.165,6.626369,
0.869,2311.32,1.085,944.1691,0.869,13.40754,2.17,0,2.17,0.08800017,,,,,2.17,6.626176,
0.871,2313.015,1.088,944.9205,0.871,13.42377,2.175,0,2.175,0.08800017,,,,,2.176,6.626077,
0.873,2314.134,1.09,945.2935,0.873,13.43964,2.181,0,2.181,0.08800017,,,,,2.181,6.625897,
0.875,2316.076,1.093,945.9961,0.875,13.45519,2.186,0,2.186,0.08800017,,,,,2.186,6.625789,
0.877,2318.027,1.096,946.6899,0.877,13.47058,2.191,0,2.191,0.08800017,,,,,2.191,6.625752,
0.879,2319.705,1.098,946.96,0.879,13.48559,2.196,0,2.196,0.08800017,,,,,2.196,6.625418,
0.881,2321.403,1.101,947.0407,0.881,13.50053,2.201,0,2.201,0.08800017,,,,,2.201,6.625387,
0.884,2322.982,1.103,948.0125,0.884,13.51494,2.206,0,2.206,0.08800017,,,,,2.206,6.625235,
0.886,2324.552,1.106,948.7421,0.886,13.52931,2.211,0,2.211,0.08800017,,,,,2.211,6.624966,
0.888,2326.135,1.108,948.8982,0.888,13.54352,2.216,0,2.216,0.08800017,,,,,2.216,6.624948,
0.89,2327.846,1.111,948.9008,0.89,13.55735,2.222,0,2.222,0.08800017,,,,,2.222,6.624897,
0.892,2329.714,1.113,950.5952,0.892,13.571,2.227,0,2.227,0.08800017,,,,,2.227,6.624741,
0.894,2331.11,1.116,949.4042,0.894,13.58443,2.232,0,2.232,0.08800017,,,,,2.232,6.624582,
0.896,2332.606,1.119,950.473,0.896,13.59733,2.237,0,2.237,0.08800017,,,,,2.237,6.62452,
0.898,2333.521,1.121,951.0082,0.898,13.6102,2.242,0,2.242,0.08800017,,,,,2.242,6.624362,
0.9,2334.64,1.124,951.3126,0.9,13.62278,2.247,0,2.247,0.08800017,,,,,2.247,6.624279,
0.902,2336.164,1.126,952.3729,0.902,13.63513,2.252,0,2.252,0.08800017,,,,,2.252,6.62412,
0.904,2337.757,1.129,951.567,0.904,13.6475,2.257,0,2.257,0.08800017,,,,,2.257,6.62407,
0.906,2339.503,1.131,952.1057,0.906,13.65965,2.262,0,2.262,0.08800017,,,,,2.263,6.623908,
0.908,2340.952,1.134,952.9193,0.908,13.6716,2.268,0,2.268,0.08800017,,,,,2.268,6.623778,
0.91,2342.001,1.136,952.6302,0.91,13.68339,2.273,0,2.273,0.08800017,,,,,2.273,6.623629,
0.912,2343.471,1.139,952.9484,0.912,13.6949,2.278,0,2.278,0.08800017,,,,,2.278,6.623559,
0.914,2344.341,1.142,953.5444,0.914,13.70619,2.283,0,2.283,0.08800017,,,,,2.283,6.623478,
0.916,2345.746,1.144,954.1985,0.916,13.71728,2.288,0,2.288,0.08800017,,,,,2.288,6.623371,
0.918,2347.064,1.147,955.8976,0.918,13.72829,2.293,0,2.293,0.08800017,,,,,2.293,6.623153,
0.92,2347.978,1.149,956.2088,0.92,13.73922,2.298,0,2.298,0.08800017,,,,,2.298,6.623145,
0.922,2349.681,1.152,955.3394,0.922,13.74979,2.303,0,2.303,0.08800017,,,,,2.304,6.622939,
0.924,2351.285,1.154,955.6489,0.924,13.76022,2.309,0,2.309,0.08800017,,,,,2.309,6.622843,
0.926,2352.602,1.157,956.5018,0.926,13.77043,2.314,0,2.314,0.08800017,,,,,2.314,6.622696,
0.929,2353.301,1.159,956.5955,0.929,13.78045,2.319,0,2.319,0.08800017,,,,,2.319,6.622541,
0.931,2354.285,1.162,957.0038,0.931,13.79042,2.324,0,2.324,0.08800017,,,,,2.324,6.622427,
0.933,2355.209,1.165,957.8946,0.933,13.80003,2.329,0,2.329,0.08800017,,,,,2.329,6.622327,
0.935,2356.011,1.167,958.0804,0.935,13.80989,2.334,0,2.334,0.08800017,,,,,2.334,6.622249,
0.937,2357.508,1.17,958.1291,0.937,13.8193,2.339,0,2.339,0.08800017,,,,,2.339,6.622173,
0.939,2358.572,1.172,959.4365,0.939,13.82873,2.344,0,2.344,0.08800017,,,,,2.344,6.621899,
0.941,2359.296,1.175,958.98,0.941,13.83765,2.349,0,2.349,0.08800017,,,,,2.35,6.62176,
0.943,2360.419,1.177,959.9218,0.943,13.84647,2.355,0,2.355,0.08800017,,,,,2.355,6.621483,
0.945,2361.644,1.18,959.8585,0.945,13.85532,2.36,0,2.36,0.08800017,,,,,2.36,6.621515,
0.947,2363.006,1.183,960.2462,0.947,13.86427,2.365,0,2.365,0.08800017,,,,,2.365,6.621344,
